Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:IMATA
,Departamento:AREQUIPA,Provincia:CAYLLOMA,Distrito:SAN,ANTONIODECHUCA
,Latitud:15°50'33.56'',Longitud:71°5'26.22'',Altitud:4475,msnm.
,Tipo:EMA,-Meteorológica,Código:47E3834A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/06/02,10:00,8.5,0.0,22,47,2.2
2023/06/02,11:00,10.5,0.0,18,95,2.6
2023/06/02,12:00,10.9,0.0,16,158,3.5
2023/06/02,13:00,11.3,0.0,14,150,2.7
2023/06/02,14:00,12.0,0.0,14,60,3.4
2023/06/02,15:00,12.0,0.0,13,96,1.5
2023/06/02,16:00,12.0,0.0,14,253,4.0
2023/06/02,17:00,8.8,0.0,20,234,8.4
2023/06/02,18:00,4.4,0.0,28,253,6.0
2023/06/02,19:00,2.0,0.0,34,314,3.2
2023/06/02,20:00,0.7,0.0,38,309,2.9
2023/06/02,21:00,-0.2,0.0,39,127,1.2
2023/06/02,22:00,-1.0,0.0,43,187,2.7
2023/06/02,23:00,-3.1,0.0,47,198,2.4
2023/06/03,00:00,-4.2,0.0,53,166,2.5
2023/06/03,01:00,-6.0,0.0,57,159,2.5
2023/06/03,02:00,-7.0,0.0,67,130,2.4
2023/06/03,03:00,-7.7,0.0,67,149,2.0
2023/06/03,04:00,-8.0,0.0,67,170,2.1
2023/06/03,05:00,-8.6,0.0,63,154,2.7
2023/06/03,06:00,-9.4,0.0,70,131,2.2
2023/06/03,07:00,-9.8,0.0,72,163,2.1
2023/06/03,08:00,-4.5,0.0,63,74,2.5
2023/06/03,09:00,3.4,0.0,38,62,2.6
2023/06/03,10:00,7.7,0.0,25,44,3.8
2023/06/03,11:00,10.0,0.0,21,133,5.0
2023/06/03,12:00,10.4,0.0,19,131,3.5
2023/06/03,13:00,11.2,0.0,18,62,4.1
2023/06/03,14:00,11.2,0.0,16,186,1.8
2023/06/03,15:00,11.2,0.0,17,191,4.3
2023/06/03,16:00,10.9,0.0,17,228,2.0
2023/06/03,17:00,9.6,0.0,21,243,7.7
2023/06/03,18:00,4.9,0.0,30,239,5.7
2023/06/03,19:00,2.6,0.0,35,246,2.6
2023/06/03,20:00,1.5,0.0,40,211,0.7
2023/06/03,21:00,1.0,0.0,39,32,0.7
2023/06/03,22:00,-1.1,0.0,49,176,2.0
2023/06/03,23:00,-3.4,0.0,52,184,2.6
2023/06/04,00:00,-3.6,0.0,49,189,1.8
2023/06/04,01:00,-3.7,0.0,47,251,0.5
2023/06/04,02:00,-6.2,0.0,59,133,1.2
2023/06/04,03:00,-7.5,0.0,67,175,3.0
2023/06/04,04:00,-6.6,0.0,58,161,2.3
2023/06/04,05:00,-9.2,0.0,70,143,2.0
2023/06/04,06:00,-8.1,0.0,61,152,2.3
2023/06/04,07:00,-8.7,0.0,70,153,2.3
2023/06/04,08:00,-4.4,0.0,61,126,2.3
2023/06/04,09:00,2.7,0.0,40,72,1.7
2023/06/04,10:00,7.7,0.0,25,48,1.6
2023/06/04,11:00,9.3,0.0,21,215,2.0
2023/06/04,12:00,10.0,0.0,19,55,2.6
2023/06/04,13:00,10.7,0.0,18,225,1.6
2023/06/04,14:00,11.8,0.0,17,312,2.3
2023/06/04,15:00,11.7,0.0,16,224,1.5
2023/06/04,16:00,11.2,0.0,17,243,8.8
2023/06/04,17:00,8.2,0.0,20,232,8.0
2023/06/04,18:00,4.4,0.0,28,241,6.5
2023/06/04,20:00,0.7,0.0,31,124,2.7
2023/06/04,21:00,-0.6,0.0,39,130,2.4
2023/06/04,22:00,-2.3,0.0,47,146,2.7
2023/06/04,23:00,-3.3,0.0,44,131,2.7
2023/06/05,00:00,-4.5,0.0,49,137,1.4
2023/06/05,01:00,-5.4,0.0,46,145,2.0
2023/06/05,02:00,-6.6,0.0,53,137,2.1
2023/06/05,03:00,-7.0,0.0,53,166,2.5
2023/06/05,04:00,-8.2,0.0,60,145,2.8
2023/06/05,05:00,-9.0,0.0,64,153,2.6
2023/06/05,06:00,-8.7,0.0,60,129,2.3
2023/06/05,07:00,-8.9,0.0,62,146,2.2
2023/06/05,08:00,-5.0,0.0,56,141,2.4
2023/06/05,09:00,2.1,0.0,39,67,2.8
2023/06/05,10:00,7.0,0.0,26,56,3.1
2023/06/05,11:00,8.7,0.0,25,21,2.6
2023/06/05,12:00,9.3,0.0,23,82,3.1
2023/06/05,13:00,10.1,0.0,23,201,2.0
2023/06/05,14:00,11.1,0.0,22,300,2.3
2023/06/05,15:00,11.6,0.0,22,334,4.1
2023/06/05,16:00,11.3,0.0,21,312,3.0
2023/06/05,17:00,8.5,0.0,23,235,8.6
2023/06/05,18:00,4.5,0.0,29,223,8.1
2023/06/05,19:00,2.8,0.0,33,236,6.8
2023/06/05,20:00,-0.2,0.0,41,290,4.1
2023/06/05,21:00,-0.3,0.0,45,273,2.7
2023/06/05,22:00,-0.7,0.0,43,104,3.1
2023/06/05,23:00,-3.1,0.0,49,92,1.7
2023/06/06,00:00,-4.0,0.0,53,176,1.6
2023/06/06,01:00,-4.7,0.0,55,141,2.6
2023/06/06,02:00,-6.8,0.0,65,172,3.0
2023/06/06,03:00,-6.7,0.0,61,183,2.9
2023/06/06,04:00,-8.5,0.0,70,136,2.3
2023/06/06,05:00,-8.3,0.0,73,142,1.9
2023/06/06,06:00,-8.9,0.0,70,154,2.1
2023/06/06,07:00,-8.8,0.0,70,149,2.5
2023/06/06,08:00,-4.8,0.0,64,119,2.4
2023/06/06,09:00,2.1,0.0,46,102,1.6
2023/06/06,10:00,6.5,0.0,26,140,1.4
2023/06/06,11:00,8.1,0.0,24,11,1.1
2023/06/06,12:00,9.4,0.0,22,313,2.5
2023/06/06,13:00,10.1,0.0,20,290,5.4
2023/06/06,14:00,10.3,0.0,20,213,2.3
2023/06/06,15:00,10.9,0.0,20,263,4.5
2023/06/06,16:00,9.8,0.0,22,237,8.1
2023/06/06,17:00,7.3,0.0,26,237,9.2
2023/06/06,18:00,3.7,0.0,32,235,7.8
2023/06/06,19:00,1.7,0.0,36,231,6.8
2023/06/06,20:00,0.8,0.0,38,275,1.5
2023/06/06,21:00,-0.4,0.0,43,106,1.9
2023/06/06,22:00,-1.2,0.0,45,128,1.5
2023/06/06,23:00,-3.1,0.0,53,168,1.6
2023/06/07,00:00,-5.5,0.0,59,145,2.2
2023/06/07,01:00,-6.3,0.0,62,178,2.1
2023/06/07,02:00,-7.1,0.0,61,162,2.2
2023/06/07,03:00,-8.3,0.0,68,151,2.4
2023/06/07,04:00,-8.7,0.0,69,142,2.0
2023/06/07,05:00,-9.1,0.0,68,156,2.4
2023/06/07,06:00,-9.7,0.0,69,160,2.3
2023/06/07,07:00,-9.7,0.0,70,148,3.1
2023/06/07,08:00,-5.5,0.0,66,125,1.9
2023/06/07,09:00,0.6,0.0,48,105,1.0
2023/06/07,10:00,5.9,0.0,28,170,1.5
2023/06/07,11:00,8.4,0.0,22,14,1.7
2023/06/07,12:00,9.4,0.0,21,30,2.0
2023/06/07,13:00,10.3,0.0,20,139,2.8
2023/06/07,14:00,10.9,0.0,17,97,4.0
2023/06/07,15:00,11.2,0.0,15,12,1.6
2023/06/07,16:00,11.0,0.0,15,253,3.2
2023/06/07,17:00,7.4,0.0,25,242,8.2
2023/06/07,18:00,3.2,0.0,33,249,6.6
2023/06/07,19:00,1.9,0.0,33,244,5.7
2023/06/07,20:00,-0.3,0.0,36,327,2.7
2023/06/07,21:00,-0.9,0.0,40,312,2.0
2023/06/07,22:00,-2.0,0.0,43,186,1.9
2023/06/07,23:00,-4.5,0.0,52,184,2.1
2023/06/08,00:00,-5.3,0.0,52,173,2.1
2023/06/08,01:00,-6.4,0.0,57,96,2.2
2023/06/08,02:00,-7.9,0.0,62,147,2.8
2023/06/08,03:00,-8.3,0.0,71,173,2.6
2023/06/08,04:00,-9.2,0.0,72,127,2.1
2023/06/08,05:00,-9.2,0.0,73,120,2.5
2023/06/08,06:00,-9.8,0.0,73,144,2.5
2023/06/08,07:00,-10.1,0.0,72,156,2.5
2023/06/08,08:00,-6.1,0.0,68,131,2.1
2023/06/08,09:00,1.3,0.0,47,110,1.7
2023/06/08,10:00,6.4,0.0,34,195,0.8
2023/06/08,11:00,9.2,0.0,21,19,1.4
2023/06/08,12:00,10.6,0.0,20,205,2.0
2023/06/08,13:00,11.2,0.0,18,313,0.9
2023/06/08,14:00,12.6,0.0,13,110,2.9
2023/06/08,15:00,12.5,0.0,12,163,3.2
2023/06/08,16:00,12.0,0.0,12,93,1.8
2023/06/08,17:00,9.2,0.0,22,255,8.5
2023/06/08,18:00,4.5,0.0,29,307,5.2
2023/06/08,19:00,1.7,0.0,34,282,4.8
2023/06/08,20:00,-0.4,0.0,41,288,3.6
2023/06/08,21:00,-0.3,0.0,41,296,2.2
2023/06/08,22:00,-0.5,0.0,40,290,1.0
2023/06/08,23:00,-2.9,0.0,46,159,1.9
2023/06/09,00:00,-4.4,0.0,54,199,2.7
2023/06/09,01:00,-5.7,0.0,54,173,2.2
2023/06/09,02:00,-7.6,0.0,61,170,2.4
2023/06/09,03:00,-8.1,0.0,68,133,2.4
2023/06/09,04:00,-8.8,0.0,70,131,2.4
2023/06/09,05:00,-9.8,0.0,69,156,2.2
2023/06/09,06:00,-10.4,0.0,67,154,2.5
2023/06/09,07:00,-10.7,0.0,76,146,2.4
2023/06/09,08:00,-6.3,0.0,66,123,2.0
2023/06/09,09:00,0.8,0.0,46,86,1.3
2023/06/09,10:00,6.3,0.0,30,112,1.2
2023/06/09,11:00,9.5,0.0,22,115,2.1
2023/06/09,12:00,11.3,0.0,13,92,4.2
2023/06/09,13:00,12.1,0.0,11,99,5.0
2023/06/09,14:00,12.4,0.0,13,69,5.8
2023/06/09,15:00,12.4,0.0,13,78,6.2
2023/06/09,16:00,12.0,0.0,12,90,5.8
2023/06/09,17:00,10.3,0.0,13,66,5.5
2023/06/09,18:00,5.6,0.0,23,227,5.3
2023/06/09,19:00,2.0,0.0,31,305,2.3
2023/06/09,20:00,0.1,0.0,38,306,2.9
2023/06/09,21:00,-1.0,0.0,39,217,0.7
2023/06/09,22:00,-1.4,0.0,41,164,1.0
2023/06/09,23:00,-3.5,0.0,46,182,1.5
2023/06/10,00:00,-5.3,0.0,49,190,2.4
2023/06/10,01:00,-6.2,0.0,52,159,1.5
2023/06/10,02:00,-8.5,0.0,65,148,2.1
2023/06/10,03:00,-8.4,0.0,65,151,1.5
2023/06/10,04:00,-9.6,0.0,67,130,2.1
2023/06/10,05:00,-10.6,0.0,67,169,2.8
2023/06/10,06:00,-10.8,0.0,67,170,3.3
2023/06/10,07:00,-10.8,0.0,69,138,2.4
2023/06/10,08:00,-6.6,0.0,69,119,2.4
2023/06/10,09:00,0.8,0.0,39,152,2.3
2023/06/10,10:00,5.6,0.0,24,185,1.2
2023/06/10,11:00,9.0,0.0,15,175,1.4
2023/06/10,12:00,10.1,0.0,12,151,2.4
2023/06/10,13:00,11.5,0.0,12,218,1.3
2023/06/10,14:00,12.4,0.0,11,336,5.5
2023/06/10,15:00,12.1,0.0,11,307,2.6
2023/06/10,16:00,10.9,0.0,15,239,9.3
2023/06/10,17:00,7.0,0.0,22,236,9.3
2023/06/10,18:00,3.0,0.0,30,253,8.9
2023/06/10,19:00,-0.1,0.0,37,292,3.5
2023/06/10,20:00,-2.1,0.0,45,265,5.6
2023/06/10,21:00,-3.2,0.0,47,287,3.7
2023/06/10,22:00,-2.4,0.0,46,250,1.5
2023/06/10,23:00,-4.4,0.0,45,192,1.7
2023/06/11,00:00,-6.1,0.0,50,175,1.6
2023/06/11,01:00,-7.1,0.0,55,183,2.1
2023/06/11,02:00,-8.6,0.0,58,163,2.5
2023/06/11,03:00,-8.7,0.0,58,119,2.5
2023/06/11,04:00,-10.0,0.0,68,152,2.2
2023/06/11,05:00,-10.4,0.0,61,148,2.4
2023/06/11,06:00,-10.3,0.0,68,127,2.6
2023/06/11,07:00,-9.8,0.0,63,158,2.1
2023/06/11,08:00,-5.8,0.0,56,113,1.8
2023/06/11,09:00,0.8,0.0,38,89,1.2
2023/06/11,10:00,6.8,0.0,21,318,1.4
2023/06/11,11:00,8.9,0.0,17,293,2.5
2023/06/11,12:00,9.8,0.0,19,267,3.7
2023/06/11,13:00,10.6,0.0,18,262,3.9
2023/06/11,14:00,10.8,0.0,18,346,3.1
2023/06/11,15:00,10.9,0.0,16,235,7.1
2023/06/11,16:00,9.6,0.0,15,256,10.2
2023/06/11,17:00,7.0,0.0,18,254,11.0
2023/06/11,18:00,3.1,0.0,24,228,6.6
2023/06/11,19:00,1.2,0.0,28,279,3.1
2023/06/11,20:00,-0.7,0.0,32,287,3.4
2023/06/11,21:00,-0.3,0.0,32,215,1.9
2023/06/11,22:00,-1.6,0.0,35,17,1.1
2023/06/11,23:00,-1.2,0.0,36,40,0.8
2023/06/12,00:00,-3.9,0.0,41,156,1.5
2023/06/12,01:00,-4.2,0.0,43,187,1.8
2023/06/12,02:00,-7.0,0.0,51,133,1.9
2023/06/12,03:00,-7.8,0.0,57,170,2.6
2023/06/12,04:00,-7.6,0.0,54,149,1.5
2023/06/12,05:00,-8.9,0.0,60,155,2.5
2023/06/12,06:00,-9.8,0.0,63,147,1.7
2023/06/12,07:00,-9.1,0.0,65,139,2.6
2023/06/12,08:00,-6.2,0.0,66,98,2.3
2023/06/12,09:00,1.7,0.0,44,359,1.1
2023/06/12,10:00,5.8,0.0,27,307,3.9
2023/06/12,11:00,7.6,0.0,23,298,5.9
2023/06/12,12:00,8.9,0.0,22,309,4.6
2023/06/12,13:00,9.8,0.0,20,267,4.8
2023/06/12,14:00,10.5,0.0,19,269,5.7
2023/06/12,15:00,9.7,0.0,20,230,7.7
2023/06/12,16:00,8.3,0.0,21,226,8.7
2023/06/12,17:00,6.0,0.0,24,239,9.7
2023/06/12,18:00,2.7,0.0,29,230,9.0
2023/06/12,19:00,0.7,0.0,29,241,10.7
2023/06/12,20:00,0.5,0.0,31,247,9.1
2023/06/12,21:00,-0.7,0.0,35,3,2.3
2023/06/12,22:00,-2.8,0.0,40,307,1.5
2023/06/12,23:00,-3.0,0.0,41,183,0.4
2023/06/13,00:00,-3.2,0.0,42,56,2.2
2023/06/13,01:00,-5.3,0.0,47,97,2.0
2023/06/13,02:00,-7.3,0.0,63,179,2.4
2023/06/13,03:00,-6.8,0.0,59,145,1.6
2023/06/13,04:00,-8.7,0.0,67,110,3.1
2023/06/13,05:00,-9.6,0.0,76,164,1.8
2023/06/13,06:00,-10.1,0.0,71,170,2.8
2023/06/13,07:00,-9.7,0.0,73,168,2.5
2023/06/13,08:00,-5.9,0.0,66,140,1.7
2023/06/13,09:00,0.8,0.0,48,82,0.7
2023/06/13,10:00,4.8,0.0,33,293,4.5
2023/06/13,11:00,7.2,0.0,22,311,5.1
2023/06/13,12:00,8.6,0.0,21,268,6.2
2023/06/13,13:00,10.2,0.0,18,251,6.6
2023/06/13,14:00,10.1,0.0,18,255,7.0
2023/06/13,15:00,9.7,0.0,20,252,8.9
2023/06/13,16:00,8.2,0.0,22,249,10.2
2023/06/13,17:00,6.0,0.0,26,254,10.6
2023/06/13,18:00,2.6,0.0,32,245,8.7
2023/06/13,19:00,-0.3,0.0,36,260,5.3
2023/06/13,20:00,-1.1,0.0,38,260,5.1
2023/06/13,21:00,-1.7,0.0,40,251,5.1
2023/06/13,22:00,-2.5,0.0,43,261,1.8
2023/06/13,23:00,-1.7,0.0,42,292,1.7
2023/06/14,00:00,-2.3,0.0,45,308,1.5
2023/06/14,01:00,-3.6,0.0,48,297,2.6
2023/06/14,02:00,-4.4,0.0,52,249,2.1
2023/06/14,03:00,-5.6,0.0,55,203,2.0
2023/06/14,04:00,-6.0,0.0,56,7,1.2
2023/06/14,05:00,-8.3,0.0,66,66,1.9
2023/06/14,06:00,-8.7,0.0,80,132,1.9
2023/06/14,07:00,-9.0,0.0,73,141,2.4
2023/06/14,08:00,-6.6,0.0,68,115,1.4
2023/06/14,09:00,0.6,0.0,45,335,1.3
2023/06/14,10:00,4.4,0.0,31,290,5.4
2023/06/14,11:00,6.3,0.0,23,280,4.1
2023/06/14,12:00,7.6,0.0,19,284,4.8
2023/06/14,13:00,9.0,0.0,15,252,6.2
2023/06/14,14:00,9.0,0.0,15,252,7.3
2023/06/14,15:00,9.0,0.0,14,257,7.9
2023/06/14,16:00,8.1,0.0,14,238,9.0
2023/06/14,17:00,5.4,0.0,24,229,8.6
2023/06/14,18:00,1.3,0.0,35,212,8.9
2023/06/14,19:00,-0.9,0.0,42,240,5.7
2023/06/14,20:00,-1.4,0.0,42,233,1.6
2023/06/14,21:00,-1.5,0.0,43,238,1.4
2023/06/14,22:00,-2.7,0.0,46,41,2.0
2023/06/14,23:00,-5.2,0.0,52,101,1.6
2023/06/15,00:00,-6.0,0.0,58,116,2.4
2023/06/15,01:00,-8.1,0.0,67,152,2.3
2023/06/15,02:00,-10.1,0.0,75,157,2.7
2023/06/15,03:00,-9.7,0.0,69,177,3.2
2023/06/15,04:00,-11.1,0.0,74,160,1.6
2023/06/15,05:00,-10.4,0.0,77,108,2.6
2023/06/15,06:00,-11.5,0.0,80,103,2.9
2023/06/15,07:00,-11.8,0.0,82,134,1.9
2023/06/15,08:00,-8.2,0.0,73,164,2.5
2023/06/15,09:00,-1.7,0.0,58,81,0.6
2023/06/15,10:00,4.0,0.0,33,256,2.6
2023/06/15,11:00,6.1,0.0,25,278,3.8
2023/06/15,12:00,7.8,0.0,20,279,5.5
2023/06/15,13:00,9.2,0.0,19,283,4.3
2023/06/15,14:00,9.8,0.0,17,252,5.7
2023/06/15,15:00,9.5,0.0,17,232,7.6
2023/06/15,16:00,8.4,0.0,18,224,8.4
2023/06/15,17:00,6.0,0.0,24,239,8.6
2023/06/15,18:00,2.5,0.0,33,253,7.2
2023/06/15,19:00,0.1,0.0,38,266,6.6
2023/06/15,20:00,-0.9,0.0,39,208,3.6
2023/06/15,21:00,-2.7,0.0,37,286,1.2
2023/06/15,22:00,-2.9,0.0,40,335,1.3
2023/06/15,23:00,-4.4,0.0,44,63,2.4
2023/06/16,00:00,-6.3,0.0,50,153,1.3
2023/06/16,01:00,-8.6,0.0,55,151,2.0
2023/06/16,02:00,-9.8,0.0,60,143,2.1
2023/06/16,03:00,-10.1,0.0,63,109,2.5
2023/06/16,04:00,-11.2,0.0,69,132,2.3
2023/06/16,05:00,-11.3,0.0,66,161,2.0
2023/06/16,06:00,-12.1,0.0,68,152,3.1
2023/06/16,07:00,-12.0,0.0,73,123,3.2
2023/06/16,08:00,-8.3,0.0,72,116,2.0
2023/06/16,09:00,-1.5,0.0,50,132,1.3
2023/06/16,10:00,4.5,0.0,29,301,2.7
2023/06/16,11:00,6.6,0.0,19,281,2.1
2023/06/16,12:00,8.4,0.0,15,303,2.9
2023/06/16,13:00,9.7,0.0,13,263,2.8
2023/06/16,14:00,10.3,0.0,10,266,5.6
2023/06/16,15:00,9.9,0.0,13,236,5.2
2023/06/16,16:00,9.2,0.0,15,252,6.4
2023/06/16,17:00,6.9,0.0,21,235,7.0
2023/06/16,18:00,2.4,0.0,29,246,7.6
2023/06/16,19:00,-0.5,0.0,34,321,7.0
2023/06/16,20:00,-2.6,0.0,39,283,2.0
2023/06/16,21:00,-3.4,0.0,41,97,2.1
2023/06/16,22:00,-5.5,0.0,44,115,2.9
2023/06/16,23:00,-7.4,0.0,52,189,3.4
2023/06/17,00:00,-8.1,0.0,52,179,2.1
2023/06/17,01:00,-9.8,0.0,58,166,2.1
2023/06/17,02:00,-10.9,0.0,63,133,3.3
2023/06/17,03:00,-11.4,0.0,76,174,1.9
2023/06/17,04:00,-11.7,0.0,72,171,2.0
2023/06/17,05:00,-12.8,0.0,70,181,2.9
2023/06/17,06:00,-12.9,0.0,67,159,2.2
2023/06/17,07:00,-12.5,0.0,70,114,2.6
2023/06/17,08:00,-8.2,0.0,62,90,1.6
2023/06/17,09:00,-1.2,0.0,43,102,1.2
2023/06/17,10:00,3.5,0.0,27,184,1.4
2023/06/17,11:00,7.1,0.0,20,50,2.6
2023/06/17,12:00,8.7,0.0,15,61,2.0
2023/06/17,13:00,9.8,0.0,14,35,2.5
2023/06/17,14:00,10.3,0.0,14,157,1.6
2023/06/17,15:00,10.5,0.0,15,296,2.9
2023/06/17,16:00,9.2,0.0,18,253,9.6
2023/06/17,17:00,5.9,0.0,21,254,9.6
2023/06/17,18:00,1.5,0.0,28,258,7.4
2023/06/17,19:00,-1.5,0.0,34,293,5.1
2023/06/17,20:00,-5.0,0.0,45,291,5.2
2023/06/17,21:00,-4.9,0.0,47,252,1.8
2023/06/17,22:00,-5.1,0.0,46,199,1.1
2023/06/17,23:00,-5.6,0.0,49,177,2.2
2023/06/18,00:00,-7.4,0.0,55,178,2.2
2023/06/18,01:00,-8.9,0.0,63,169,3.1
2023/06/18,02:00,-9.0,0.0,61,142,2.2
2023/06/18,03:00,-8.6,0.0,59,162,1.4
2023/06/18,04:00,-9.1,0.0,66,163,2.1
2023/06/18,05:00,-9.6,0.0,63,146,2.1
2023/06/18,06:00,-10.0,0.0,67,154,2.6
2023/06/18,07:00,-10.5,0.0,75,120,2.9
2023/06/18,08:00,-6.0,0.0,60,140,1.9
2023/06/18,09:00,1.2,0.0,44,40,2.9
2023/06/18,10:00,5.3,0.0,38,326,2.5
2023/06/18,11:00,7.4,0.0,23,288,1.8
2023/06/18,12:00,8.9,0.0,19,336,2.7
2023/06/18,13:00,9.7,0.0,19,303,4.2
2023/06/18,14:00,10.4,0.0,19,268,5.2
2023/06/18,15:00,10.0,0.0,22,248,6.5
2023/06/18,16:00,8.9,0.0,25,238,8.1
2023/06/18,17:00,6.0,0.0,31,247,8.7
2023/06/18,18:00,2.7,0.0,38,251,8.5
2023/06/18,19:00,0.8,0.0,44,250,6.1
2023/06/18,20:00,-0.5,0.0,49,306,1.3
2023/06/18,21:00,-1.5,0.0,52,23,1.6
2023/06/18,22:00,-1.9,0.0,55,328,1.8
2023/06/18,23:00,-4.5,0.0,64,125,1.9
2023/06/19,00:00,-5.7,0.0,70,163,2.2
2023/06/19,01:00,-7.1,0.0,72,162,2.5
2023/06/19,02:00,-8.5,0.0,76,154,2.3
2023/06/19,03:00,-9.1,0.0,83,153,2.3
2023/06/19,04:00,-9.5,0.0,82,142,2.2
2023/06/19,05:00,-9.8,0.0,84,135,1.6
2023/06/19,06:00,-10.1,0.0,86,130,2.2
2023/06/19,07:00,-10.3,0.0,86,164,2.2
2023/06/19,08:00,-7.5,0.0,81,140,2.6
2023/06/19,09:00,-0.8,0.0,61,146,1.7
2023/06/19,10:00,5.6,0.0,35,312,3.8
2023/06/19,11:00,7.9,0.0,20,293,4.9
2023/06/19,12:00,8.8,0.0,16,305,4.4
2023/06/19,13:00,10.1,0.0,17,309,5.2
2023/06/19,14:00,11.1,0.0,12,278,5.8
2023/06/19,15:00,11.1,0.0,11,267,6.3
2023/06/19,16:00,10.1,0.0,13,238,8.6
2023/06/19,17:00,7.6,0.0,14,239,8.0
2023/06/19,18:00,4.0,0.0,16,238,9.5
2023/06/19,19:00,2.2,0.0,17,244,8.9
2023/06/19,20:00,0.2,0.0,20,318,1.3
2023/06/19,21:00,-0.3,0.0,22,36,0.5
2023/06/19,22:00,-1.8,0.0,24,106,0.9
2023/06/19,23:00,-3.1,0.0,27,145,1.4
2023/06/20,00:00,-6.6,0.0,36,140,2.0
2023/06/20,01:00,-7.3,0.0,39,149,2.5
2023/06/20,02:00,-8.3,0.0,37,162,2.0
2023/06/20,03:00,-9.4,0.0,50,135,2.6
2023/06/20,04:00,-10.2,0.0,44,161,2.6
2023/06/20,05:00,-10.4,0.0,48,155,2.7
2023/06/20,06:00,-11.2,0.0,57,131,2.1
2023/06/20,07:00,-11.3,0.0,54,158,3.0
2023/06/20,08:00,-6.5,0.0,50,117,2.7
2023/06/20,09:00,1.0,0.0,39,88,2.3
2023/06/20,10:00,6.5,0.0,26,186,1.3
2023/06/20,11:00,8.7,0.0,17,306,2.9
2023/06/20,12:00,10.0,0.0,13,326,4.3
2023/06/20,13:00,11.0,0.0,13,260,2.2
2023/06/20,14:00,11.3,0.0,13,287,3.8
2023/06/20,15:00,11.4,0.0,11,257,6.1
2023/06/20,16:00,10.2,0.0,14,238,8.3
2023/06/20,17:00,7.9,0.0,16,244,10.9
2023/06/20,18:00,4.4,0.0,19,249,9.0
2023/06/20,19:00,1.9,0.0,21,226,6.1
2023/06/20,20:00,1.2,0.0,23,238,2.4
2023/06/20,21:00,0.2,0.0,24,330,2.1
2023/06/20,22:00,-0.8,0.0,24,117,1.7
2023/06/20,23:00,-3.8,0.0,35,137,1.1
2023/06/21,00:00,-5.7,0.0,36,147,2.3
2023/06/21,01:00,-7.7,0.0,48,153,2.4
2023/06/21,02:00,-8.6,0.0,42,160,2.8
2023/06/21,03:00,-9.4,0.0,52,143,2.4
2023/06/21,04:00,-9.6,0.0,50,113,3.4
2023/06/21,05:00,-11.1,0.0,59,162,2.8
2023/06/21,06:00,-12.0,0.0,52,166,3.4
