Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:IMATA
,Departamento:AREQUIPA,Provincia:CAYLLOMA,Distrito:SAN,ANTONIODECHUCA
,Latitud:15°50'33.56'',Longitud:71°5'26.22'',Altitud:4475,msnm.
,Tipo:EMA,-Meteorológica,Código:47E3834A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/07/05,16:00,13.3,0.0,15,257,7.4
2023/07/05,17:00,10.6,0.0,20,257,8.5
2023/07/05,18:00,4.6,0.0,29,296,4.7
2023/07/05,19:00,0.4,0.0,36,300,6.1
2023/07/05,20:00,-0.5,0.0,39,303,3.6
2023/07/05,21:00,-0.6,0.0,39,272,2.2
2023/07/05,22:00,-2.5,0.0,40,172,1.3
2023/07/05,23:00,-3.8,0.0,46,197,1.9
2023/07/06,00:00,-5.7,0.0,50,178,2.2
2023/07/06,01:00,-6.6,0.0,49,172,2.1
2023/07/06,02:00,-7.1,0.0,55,145,2.4
2023/07/06,03:00,-9.0,0.0,56,158,2.7
2023/07/06,04:00,-9.6,0.0,58,135,2.5
2023/07/06,05:00,-10.0,0.0,65,142,2.6
2023/07/06,06:00,-10.7,0.0,64,158,2.5
2023/07/06,07:00,-10.6,0.0,62,136,3.6
2023/07/06,08:00,-5.6,0.0,54,111,2.9
2023/07/06,09:00,2.8,0.0,31,71,3.3
2023/07/06,10:00,9.6,0.0,16,77,3.2
2023/07/06,11:00,12.5,0.0,12,86,2.6
2023/07/06,12:00,13.3,0.0,11,209,1.8
2023/07/06,13:00,14.5,0.0,11,162,1.4
2023/07/06,14:00,15.3,0.0,10,258,3.2
2023/07/06,15:00,15.1,0.0,8,327,1.5
2023/07/06,16:00,14.7,0.0,9,244,7.7
2023/07/06,17:00,11.5,0.0,12,254,10.2
2023/07/06,18:00,7.0,0.0,15,242,7.2
2023/07/06,19:00,3.2,0.0,18,287,4.4
2023/07/06,20:00,1.2,0.0,23,288,3.2
2023/07/06,21:00,1.0,0.0,22,306,1.4
2023/07/06,22:00,0.7,0.0,20,145,0.3
2023/07/06,23:00,-2.3,0.0,26,183,1.9
2023/07/07,00:00,-3.3,0.0,29,123,3.1
2023/07/07,01:00,-6.0,0.0,36,134,2.4
2023/07/07,02:00,-7.0,0.0,38,166,3.2
2023/07/07,03:00,-8.1,0.0,40,134,2.9
2023/07/07,04:00,-8.8,0.0,41,123,3.2
2023/07/07,05:00,-10.5,0.0,41,138,3.0
2023/07/07,06:00,-10.1,0.0,43,153,2.1
2023/07/07,07:00,-10.0,0.0,44,113,3.3
2023/07/07,08:00,-6.7,0.0,46,137,2.2
2023/07/07,09:00,1.1,0.0,26,114,1.2
2023/07/07,10:00,7.9,0.0,16,142,0.8
2023/07/07,11:00,11.1,0.0,10,107,1.3
2023/07/07,12:00,13.1,0.0,8,278,2.6
2023/07/07,13:00,14.1,0.0,7,268,3.7
2023/07/07,14:00,14.9,0.0,7,304,4.9
2023/07/07,15:00,14.9,0.0,7,258,4.1
2023/07/07,16:00,14.1,0.0,8,240,5.0
2023/07/07,17:00,12.2,0.0,10,249,6.3
2023/07/07,18:00,6.7,0.0,15,250,8.4
2023/07/07,19:00,2.1,0.0,19,268,3.4
2023/07/07,20:00,0.1,0.0,23,290,5.0
2023/07/07,21:00,-1.5,0.0,27,275,3.4
2023/07/07,22:00,-0.5,0.0,26,289,0.8
2023/07/07,23:00,-3.4,0.0,32,178,2.1
2023/07/08,00:00,-6.1,0.0,34,173,2.6
2023/07/08,01:00,-8.0,0.0,40,163,2.5
2023/07/08,02:00,-9.2,0.0,42,151,2.5
2023/07/08,03:00,-9.7,0.0,40,157,2.3
2023/07/08,04:00,-10.7,0.0,50,141,2.2
2023/07/08,05:00,-10.6,0.0,43,125,2.1
2023/07/08,06:00,-11.6,0.0,55,121,3.0
2023/07/08,07:00,-11.1,0.0,55,111,3.2
2023/07/08,08:00,-8.6,0.0,52,131,2.3
2023/07/08,09:00,-0.8,0.0,31,129,1.8
2023/07/08,10:00,7.1,0.0,19,139,1.2
2023/07/08,11:00,10.7,0.0,10,203,1.1
2023/07/08,12:00,11.8,0.0,8,150,1.8
2023/07/08,13:00,13.3,0.0,8,10,1.5
2023/07/08,14:00,14.2,0.0,8,324,1.7
2023/07/08,15:00,14.2,0.0,7,320,2.4
2023/07/08,16:00,13.8,0.0,8,240,7.2
2023/07/08,17:00,11.3,0.0,10,232,6.8
2023/07/08,18:00,7.4,0.0,12,242,3.0
2023/07/08,19:00,4.0,0.0,15,303,3.9
2023/07/08,20:00,1.1,0.0,21,310,3.4
2023/07/08,21:00,0.9,0.0,22,137,1.4
2023/07/08,22:00,-1.8,0.0,26,193,2.8
2023/07/08,23:00,-3.2,0.0,25,187,2.5
2023/07/09,00:00,-4.8,0.0,29,122,0.9
2023/07/09,01:00,-6.7,0.0,41,130,2.8
2023/07/09,02:00,-7.3,0.0,42,162,2.1
2023/07/09,03:00,-9.1,0.0,39,173,3.1
2023/07/09,04:00,-9.5,0.0,40,149,2.1
2023/07/09,05:00,-10.9,0.0,54,131,2.8
2023/07/09,06:00,-10.0,0.0,48,137,2.3
2023/07/09,07:00,-10.6,0.0,46,144,3.4
2023/07/09,08:00,-6.2,0.0,43,123,2.2
2023/07/09,09:00,0.9,0.0,27,86,2.1
2023/07/09,10:00,8.1,0.0,19,48,1.7
2023/07/09,11:00,12.2,0.0,11,49,2.4
2023/07/09,12:00,13.1,0.0,11,61,1.8
2023/07/09,13:00,13.9,0.0,11,290,2.7
2023/07/09,14:00,14.1,0.0,11,268,1.2
2023/07/09,15:00,14.3,0.0,12,269,5.1
2023/07/09,16:00,13.0,0.0,12,245,8.9
2023/07/09,17:00,9.9,0.0,15,243,8.5
2023/07/09,18:00,5.6,0.0,17,236,7.7
2023/07/09,19:00,1.6,0.0,23,295,3.8
2023/07/09,20:00,0.7,0.0,26,296,2.9
2023/07/09,21:00,-0.7,0.0,28,229,1.7
2023/07/09,22:00,-1.0,0.0,28,145,1.8
2023/07/09,23:00,-3.5,0.0,32,171,2.3
2023/07/10,00:00,-5.0,0.0,35,124,2.1
2023/07/10,01:00,-7.1,0.0,46,128,2.6
2023/07/10,02:00,-7.7,0.0,43,176,3.5
2023/07/10,03:00,-8.8,0.0,45,162,3.0
2023/07/10,04:00,-8.6,0.0,48,150,2.4
2023/07/10,05:00,-8.4,0.0,43,129,2.5
2023/07/10,06:00,-9.6,0.0,54,139,2.8
2023/07/10,07:00,-9.5,0.0,48,122,2.9
2023/07/10,08:00,-6.5,0.0,49,148,2.7
2023/07/10,09:00,0.8,0.0,31,98,1.5
2023/07/10,10:00,7.9,0.0,18,122,1.1
2023/07/10,11:00,10.6,0.0,14,85,2.0
2023/07/10,12:00,12.1,0.0,16,330,1.7
2023/07/10,13:00,12.9,0.0,15,312,2.1
2023/07/10,14:00,13.7,0.0,14,98,1.8
2023/07/10,15:00,14.2,0.0,13,316,6.0
2023/07/10,16:00,13.7,0.0,14,255,4.9
2023/07/10,17:00,10.9,0.0,20,263,7.5
2023/07/10,18:00,5.0,0.0,32,310,5.1
2023/07/10,19:00,0.6,0.0,44,302,6.6
2023/07/10,20:00,-0.6,0.0,50,295,4.5
2023/07/10,21:00,-1.4,0.0,54,263,2.0
2023/07/10,22:00,-1.9,0.0,54,183,3.2
2023/07/10,23:00,-4.3,0.0,59,178,2.8
2023/07/11,00:00,-5.1,0.0,60,126,2.7
2023/07/11,01:00,-6.1,0.0,60,146,2.2
2023/07/11,02:00,-6.5,0.0,63,123,2.8
2023/07/11,03:00,-7.0,0.0,64,165,2.0
2023/07/11,04:00,-7.0,0.0,62,121,2.3
2023/07/11,05:00,-8.8,0.0,71,141,2.4
2023/07/11,06:00,-9.2,0.0,69,144,2.8
2023/07/11,07:00,-9.5,0.0,70,160,2.9
2023/07/11,08:00,-5.5,0.0,61,139,2.3
2023/07/11,09:00,1.8,0.0,43,114,0.8
2023/07/11,10:00,7.3,0.0,29,210,1.5
2023/07/11,11:00,10.0,0.0,26,270,2.7
2023/07/11,12:00,11.9,0.0,21,302,7.1
2023/07/11,13:00,12.7,0.0,17,316,7.5
2023/07/11,14:00,13.5,0.0,17,279,6.3
2023/07/11,15:00,12.3,0.0,21,240,9.6
2023/07/11,16:00,10.7,0.0,24,241,9.9
2023/07/11,17:00,8.8,0.0,28,249,9.9
2023/07/11,18:00,5.4,0.0,33,247,9.2
2023/07/11,19:00,3.3,0.0,39,255,7.7
2023/07/11,20:00,0.7,0.0,44,277,5.1
2023/07/11,21:00,0.6,0.0,49,282,3.2
2023/07/11,22:00,-0.4,0.0,52,318,1.6
2023/07/11,23:00,-1.2,0.0,56,258,0.9
2023/07/12,00:00,-1.6,0.0,59,300,1.6
2023/07/12,01:00,-2.5,0.0,63,354,1.2
2023/07/12,02:00,-3.1,0.0,67,272,0.9
2023/07/12,03:00,-3.9,0.0,72,289,2.1
2023/07/12,04:00,-3.7,0.0,73,334,1.3
2023/07/12,05:00,-6.2,0.0,80,121,0.8
2023/07/12,06:00,-6.3,0.0,83,77,2.2
2023/07/12,07:00,-8.6,0.0,92,82,2.5
2023/07/12,08:00,-5.0,0.0,79,131,2.0
2023/07/12,09:00,1.9,0.0,53,3,1.3
2023/07/12,10:00,6.1,0.0,34,284,3.6
2023/07/12,11:00,8.8,0.0,27,293,5.1
2023/07/12,12:00,10.4,0.0,23,290,5.9
2023/07/12,13:00,11.8,0.0,19,266,7.4
2023/07/12,14:00,12.1,0.0,17,256,8.5
2023/07/12,15:00,11.3,0.0,19,232,8.4
2023/07/12,16:00,10.5,0.0,20,244,9.1
2023/07/12,17:00,8.2,0.0,23,249,9.5
2023/07/12,18:00,4.8,0.0,31,243,9.1
2023/07/12,19:00,2.5,0.0,36,245,5.8
2023/07/12,20:00,1.2,0.0,39,229,3.3
2023/07/12,21:00,0.1,0.0,40,288,2.0
2023/07/12,22:00,-1.1,0.0,46,144,1.1
2023/07/12,23:00,-2.4,0.0,49,166,0.7
2023/07/13,00:00,-4.1,0.0,54,178,1.6
2023/07/13,01:00,-6.3,0.0,58,144,2.0
2023/07/13,02:00,-7.1,0.0,66,128,2.6
2023/07/13,03:00,-8.2,0.0,66,147,2.2
2023/07/13,04:00,-9.3,0.0,70,147,2.9
2023/07/13,05:00,-9.8,0.0,74,158,3.2
2023/07/13,06:00,-9.7,0.0,72,129,2.9
2023/07/13,07:00,-10.1,0.0,75,141,3.0
2023/07/13,08:00,-4.9,0.0,63,115,2.7
2023/07/13,09:00,2.8,0.0,42,62,2.2
2023/07/13,10:00,8.2,0.0,28,21,3.4
2023/07/13,11:00,10.1,0.0,23,309,3.5
2023/07/13,12:00,11.4,0.0,19,348,3.9
2023/07/13,13:00,12.4,0.0,17,295,5.4
2023/07/13,14:00,12.9,0.0,17,321,2.6
2023/07/13,15:00,12.9,0.0,16,217,5.6
2023/07/13,16:00,11.7,0.0,17,237,7.4
2023/07/13,17:00,9.3,0.0,19,235,8.3
2023/07/13,18:00,5.6,0.0,23,253,8.8
2023/07/13,19:00,2.9,0.0,26,250,4.0
2023/07/13,20:00,0.7,0.0,31,289,3.6
2023/07/13,21:00,0.8,0.0,32,284,2.6
2023/07/13,22:00,0.1,0.0,32,272,0.5
2023/07/13,23:00,-1.6,0.0,36,185,1.2
2023/07/14,00:00,-3.6,0.0,43,169,0.7
2023/07/14,01:00,-4.6,0.0,43,148,1.7
2023/07/14,02:00,-5.7,0.0,46,200,1.7
2023/07/14,03:00,-6.3,0.0,48,122,0.6
2023/07/14,04:00,-8.9,0.0,52,79,2.6
2023/07/14,05:00,-8.0,0.0,60,138,2.4
2023/07/14,06:00,-9.9,0.0,65,165,2.5
2023/07/14,07:00,-9.7,0.0,63,139,3.0
2023/07/14,08:00,-5.9,0.0,60,135,2.7
2023/07/14,09:00,1.3,0.0,43,172,1.3
2023/07/14,10:00,6.2,0.0,26,255,4.0
2023/07/14,11:00,8.8,0.0,26,298,6.1
2023/07/14,12:00,10.2,0.0,21,287,3.9
2023/07/14,13:00,11.1,0.0,19,279,3.9
2023/07/14,14:00,11.7,0.0,17,257,7.5
2023/07/14,15:00,11.6,0.0,17,244,9.6
2023/07/14,16:00,10.1,0.0,20,240,9.8
2023/07/14,17:00,7.5,0.0,24,240,8.9
2023/07/14,18:00,3.8,0.0,34,231,5.2
2023/07/14,19:00,1.6,0.0,39,219,3.6
2023/07/14,20:00,0.6,0.0,41,269,2.2
2023/07/14,21:00,-0.2,0.0,44,292,3.6
2023/07/14,22:00,-2.1,0.0,49,89,1.9
2023/07/14,23:00,-2.6,0.0,51,170,0.5
2023/07/15,00:00,-3.2,0.0,57,19,1.2
2023/07/15,01:00,-7.3,0.0,65,109,2.2
2023/07/15,02:00,-7.5,0.0,71,147,2.7
2023/07/15,03:00,-10.0,0.0,78,177,3.9
2023/07/15,04:00,-10.5,0.0,80,168,3.0
2023/07/15,05:00,-11.1,0.0,84,141,3.0
2023/07/15,06:00,-10.6,0.0,85,132,2.3
2023/07/15,07:00,-11.7,0.0,85,126,2.9
2023/07/15,08:00,-7.8,0.0,79,151,2.1
2023/07/15,09:00,-0.8,0.0,55,102,1.8
2023/07/15,10:00,4.8,0.0,38,158,1.4
2023/07/15,11:00,8.7,0.0,24,17,1.7
2023/07/15,12:00,10.7,0.0,16,216,2.1
2023/07/15,13:00,12.0,0.0,16,319,2.0
2023/07/15,14:00,13.1,0.0,15,288,4.0
2023/07/15,15:00,12.8,0.0,14,256,4.5
2023/07/15,16:00,11.5,0.0,17,252,6.1
2023/07/15,17:00,9.5,0.0,20,254,8.4
2023/07/15,18:00,5.1,0.0,28,267,6.3
2023/07/15,19:00,1.1,0.0,37,320,3.2
2023/07/15,20:00,-0.5,0.0,43,317,3.9
2023/07/15,21:00,-1.1,0.0,45,232,1.2
2023/07/15,22:00,-1.6,0.0,47,210,1.2
2023/07/15,23:00,-4.1,0.0,54,176,2.2
2023/07/16,00:00,-5.7,0.0,60,173,1.3
2023/07/16,01:00,-6.2,0.0,61,159,1.4
2023/07/16,02:00,-7.3,0.0,64,143,2.0
2023/07/16,03:00,-7.8,0.0,70,158,2.0
2023/07/16,04:00,-9.7,0.0,73,177,2.7
2023/07/16,05:00,-9.0,0.0,70,143,1.4
2023/07/16,06:00,-9.3,0.0,71,103,3.4
2023/07/16,07:00,-9.2,0.0,71,138,2.9
2023/07/16,08:00,-5.7,0.0,65,102,2.8
2023/07/16,09:00,2.1,0.0,42,107,2.6
2023/07/16,10:00,7.9,0.0,26,54,4.2
2023/07/16,11:00,10.1,0.0,19,50,4.0
2023/07/16,12:00,11.7,0.0,19,10,3.4
2023/07/16,13:00,13.0,0.0,19,349,4.1
2023/07/16,14:00,13.6,0.0,18,286,6.8
2023/07/16,15:00,13.6,0.0,17,248,6.8
2023/07/16,16:00,11.8,0.0,20,248,8.9
2023/07/16,17:00,9.4,0.0,23,247,9.1
2023/07/16,18:00,5.2,0.0,28,254,7.7
2023/07/16,19:00,2.8,0.0,31,238,7.2
2023/07/16,20:00,1.5,0.0,32,284,2.5
2023/07/16,21:00,0.3,0.0,34,292,2.3
2023/07/16,22:00,0.3,0.0,33,300,2.1
2023/07/16,23:00,-0.5,0.0,35,122,0.7
2023/07/17,00:00,-2.0,0.0,38,138,1.4
2023/07/17,01:00,-4.6,0.0,46,148,2.2
2023/07/17,02:00,-6.0,0.0,49,150,2.1
2023/07/17,03:00,-7.0,0.0,48,175,3.4
2023/07/17,04:00,-6.3,0.0,48,140,2.8
2023/07/17,05:00,-7.8,0.0,59,146,2.5
2023/07/17,06:00,-7.8,0.0,59,133,2.5
2023/07/17,07:00,-8.4,0.0,63,156,2.6
2023/07/17,08:00,-4.6,0.0,55,108,1.9
2023/07/17,09:00,2.3,0.0,44,88,2.1
2023/07/17,10:00,8.4,0.0,32,3,1.5
2023/07/17,11:00,9.9,0.0,28,283,6.1
2023/07/17,12:00,11.2,0.0,24,292,4.8
2023/07/17,13:00,12.2,0.0,22,293,6.4
2023/07/17,14:00,13.0,0.0,22,242,3.7
2023/07/17,15:00,12.4,0.0,23,230,9.7
2023/07/17,16:00,9.6,0.0,30,209,11.3
2023/07/17,17:00,6.2,0.0,36,248,7.2
2023/07/17,18:00,5.0,0.0,39,253,7.7
2023/07/17,19:00,4.0,0.0,41,256,8.0
2023/07/17,20:00,2.4,0.0,43,316,2.4
2023/07/17,21:00,1.5,0.0,46,297,2.9
2023/07/17,22:00,1.0,0.0,47,225,0.9
2023/07/17,23:00,0.0,0.0,50,87,1.9
2023/07/18,00:00,-1.8,0.0,57,176,1.9
2023/07/18,01:00,-2.9,0.0,62,209,1.1
2023/07/18,02:00,-4.1,0.0,65,123,1.4
2023/07/18,03:00,-5.5,0.0,76,143,2.5
2023/07/18,04:00,-6.0,0.0,75,157,1.6
2023/07/18,05:00,-7.5,0.0,80,135,2.6
2023/07/18,06:00,-8.2,0.0,87,112,2.6
2023/07/18,07:00,-9.7,0.0,85,175,3.3
2023/07/18,08:00,-4.8,0.0,76,136,2.6
2023/07/18,09:00,2.5,0.0,58,64,2.2
2023/07/18,10:00,7.8,0.0,38,55,1.4
2023/07/18,11:00,9.6,0.0,28,319,1.8
2023/07/18,12:00,11.2,0.0,20,281,4.6
2023/07/18,13:00,12.1,0.0,14,249,3.2
2023/07/18,14:00,12.7,0.0,11,346,2.9
2023/07/18,15:00,13.0,0.0,11,322,2.7
2023/07/18,16:00,12.6,0.0,13,233,6.2
2023/07/18,17:00,10.6,0.0,16,243,8.5
2023/07/18,18:00,6.2,0.0,23,236,8.2
2023/07/18,19:00,3.6,0.0,25,337,0.9
2023/07/18,20:00,1.8,0.0,28,5,1.1
2023/07/18,21:00,0.6,0.0,32,4,1.9
2023/07/18,22:00,-1.1,0.0,36,90,2.6
2023/07/18,23:00,-2.8,0.0,43,206,3.8
2023/07/19,00:00,-4.8,0.0,48,164,1.6
2023/07/19,01:00,-5.7,0.0,59,138,2.8
2023/07/19,02:00,-7.1,0.0,61,157,2.3
2023/07/19,03:00,-8.9,0.0,59,164,2.8
2023/07/19,04:00,-8.9,0.0,59,147,3.0
2023/07/19,05:00,-10.0,0.0,68,122,3.2
2023/07/19,06:00,-9.1,0.0,69,113,2.9
2023/07/19,07:00,-10.4,0.0,70,138,3.2
2023/07/19,08:00,-5.8,0.0,60,113,3.0
2023/07/19,09:00,2.6,0.0,36,86,2.9
2023/07/19,10:00,8.2,0.0,27,55,2.4
2023/07/19,11:00,10.7,0.0,19,47,2.4
2023/07/19,12:00,11.8,0.0,15,320,0.3
2023/07/19,13:00,12.9,0.0,14,358,4.8
2023/07/19,14:00,13.7,0.0,13,233,0.6
2023/07/19,15:00,14.0,0.0,10,269,2.6
2023/07/19,16:00,13.5,0.0,10,158,2.5
2023/07/19,17:00,12.7,0.0,11,256,3.5
2023/07/19,18:00,7.7,0.0,20,239,7.2
2023/07/19,19:00,3.5,0.0,29,265,4.6
2023/07/19,20:00,2.1,0.0,31,330,1.4
2023/07/19,21:00,1.7,0.0,32,205,2.8
2023/07/19,22:00,-0.1,0.0,37,163,1.7
2023/07/19,23:00,-2.8,0.0,44,174,1.3
2023/07/20,00:00,-3.5,0.0,42,183,2.6
2023/07/20,01:00,-4.6,0.0,43,182,3.2
2023/07/20,02:00,-4.6,0.0,48,130,2.1
2023/07/20,03:00,-5.9,0.0,55,154,2.5
2023/07/20,04:00,-6.7,0.0,59,132,2.8
2023/07/20,05:00,-7.2,0.0,68,136,2.8
2023/07/20,06:00,-7.2,0.0,79,115,2.9
2023/07/20,07:00,-7.8,0.0,79,143,2.9
2023/07/20,08:00,-3.8,0.0,74,128,2.5
2023/07/20,09:00,3.9,0.0,56,61,3.1
2023/07/20,10:00,7.7,0.0,38,38,4.4
2023/07/20,11:00,10.1,0.0,28,101,5.1
2023/07/20,12:00,12.5,0.0,17,73,8.1
2023/07/20,13:00,12.8,0.0,18,83,6.1
2023/07/20,14:00,13.4,0.0,16,80,6.3
2023/07/20,15:00,13.4,0.0,14,76,6.4
2023/07/20,16:00,12.9,0.0,14,93,7.5
2023/07/20,17:00,11.1,0.0,18,99,9.0
2023/07/20,18:00,7.1,0.0,22,99,7.8
2023/07/20,19:00,2.7,0.0,27,116,6.6
2023/07/20,20:00,1.3,0.0,32,91,3.2
2023/07/20,21:00,3.0,0.0,31,23,1.1
2023/07/20,22:00,2.1,0.0,37,29,5.6
2023/07/20,23:00,2.2,0.0,42,48,1.6
2023/07/21,00:00,-0.7,0.0,47,182,2.2
2023/07/21,01:00,-2.2,0.0,49,157,2.7
2023/07/21,02:00,-4.1,0.0,59,115,2.5
2023/07/21,03:00,-5.9,0.0,63,107,1.9
2023/07/21,04:00,-6.8,0.0,63,161,3.2
2023/07/21,05:00,-7.8,0.0,67,140,2.8
2023/07/21,06:00,-7.4,0.0,67,114,2.5
