2022,1,4,3,0,-3.3,99.0,57860.0,0,0,176.0,2.4
2022,1,4,4,0,-3.6,98.0,57840.0,0,0,10.0,1.3
2022,1,4,5,0,-4.7,99.0,57860.0,38,190,145.0,2.1
2022,1,4,6,0,-4.2,99.0,57890.0,269,836,100.0,1.3
2022,1,4,7,0,-1.5,87.0,57910.0,537,993,110.0,1.6
2022,1,4,8,0,1.4,77.0,57920.00000000001,773,1029,51.0,1.8
2022,1,4,9,0,6.2,45.0,57910.0,966,1054,129.0,1.4
2022,1,4,10,0,9.3,33.0,57890.0,1061,966,54.0,1.6
2022,1,4,11,0,11.3,33.0,57850.0,1100,918,324.0,1.5
2022,1,4,12,0,12.8,29.0,57810.0,1010,724,120.0,0.9
2022,1,4,13,0,13.6,27.0,57790.0,859,531,229.0,2.2
2022,1,4,14,0,14.4,24.0,57760.0,716,486,251.0,5.8
2022,1,4,15,0,13.2,32.0,57750.0,619,743,218.0,10.9
2022,1,4,16,0,12.5,42.0,57740.0,401,755,222.0,11.2
2022,1,4,17,0,10.4,45.0,57760.0,129,218,215.0,9.7
2022,1,4,18,0,7.2,57.0,57800.0,1,0,259.0,7.9
2022,1,4,19,0,3.7,85.0,57829.99999999999,0,0,279.0,4.9
2022,1,4,20,0,2.0,94.0,57850.0,0,0,287.0,3.4
2022,1,4,21,0,1.3,96.0,57879.99999999999,0,0,293.0,2.8
2022,1,4,22,0,1.4,83.0,57879.99999999999,0,0,22.0,1.6
2022,1,4,23,0,0.3,84.0,57840.0,0,0,78.0,3.4
2022,1,5,0,0,-0.4,77.0,57790.0,0,0,157.0,1.7
2022,1,5,1,0,-0.9,79.0,57750.0,0,0,202.0,1.3
2022,1,5,2,0,-1.9,86.0,57720.00000000001,0,0,184.0,2.4
2022,1,5,3,0,-2.2,85.0,57710.0,0,0,172.0,2.0
2022,1,5,4,0,-2.8,88.0,57729.99999999999,0,0,137.0,1.8
2022,1,5,5,0,-2.9,85.0,57770.00000000001,27,40,110.0,1.4
2022,1,5,6,0,-3.4,88.0,57810.0,142,33,147.0,1.2
2022,1,5,7,0,-2.6,89.0,57829.99999999999,490,752,115.0,1.6
2022,1,5,8,0,1.9,73.0,57850.0,649,612,133.0,1.5
2022,1,5,9,0,6.1,45.0,57829.99999999999,789,526,92.0,1.0
2022,1,5,10,0,9.1,33.0,57820.00000000001,980,749,17.0,1.4
2022,1,5,11,0,11.6,37.0,57800.0,885,412,53.0,3.8
2022,1,5,12,0,12.4,40.0,57750.0,444,0,84.0,4.9
2022,1,5,13,0,11.7,44.0,57700.0,317,0,30.0,4.7
2022,1,5,14,0,10.6,50.0,57650.0,369,0,17.0,8.6
2022,1,5,15,0,8.5,69.0,57640.0,323,0,30.0,8.5
2022,1,5,16,0,8.3,65.0,57650.0,158,0,164.0,13.6
2022,1,5,17,0,3.9,98.0,57670.00000000001,36,0,169.0,12.1
2022,1,5,18,0,2.6,99.0,57729.99999999999,1,0,184.0,8.1
2022,1,5,19,0,2.8,100.0,57790.0,0,0,265.0,3.8
2022,1,5,20,0,3.1,100.0,57840.0,0,0,180.0,1.9
2022,1,5,21,0,3.0,100.0,57850.0,0,0,170.0,2.7
2022,1,5,22,0,2.9,100.0,57829.99999999999,0,0,163.0,1.6
2022,1,5,23,0,3.0,100.0,57800.0,0,0,126.0,2.9
2022,1,6,0,0,2.7,100.0,57779.99999999999,0,0,20.0,3.0
2022,1,6,1,0,1.9,100.0,57760.0,0,0,42.0,5.8
2022,1,6,2,0,0.1,100.0,57729.99999999999,0,0,311.0,2.0
2022,1,6,3,0,0.4,100.0,57729.99999999999,0,0,91.0,0.7
2022,1,6,4,0,0.9,100.0,57750.0,0,0,140.0,1.4
2022,1,6,5,0,0.9,100.0,57800.0,12,0,79.0,3.1
2022,1,6,6,0,0.6,100.0,57860.0,137,9,43.0,1.9
2022,1,6,7,0,1.5,100.0,57890.0,388,297,69.0,3.3
2022,1,6,8,0,2.5,100.0,57890.0,497,163,32.0,4.4
2022,1,6,9,0,3.6,100.0,57879.99999999999,627,148,26.0,5.0
2022,1,6,10,0,5.5,91.0,57870.00000000001,813,356,16.0,5.2
2022,1,6,11,0,7.5,77.0,57850.0,967,593,38.0,5.9
2022,1,6,12,0,9.2,65.0,57810.0,995,690,21.0,6.2
2022,1,6,13,0,10.8,54.0,57779.99999999999,883,588,27.0,6.0
2022,1,6,14,0,11.5,43.0,57740.0,484,30,23.0,4.8
2022,1,6,15,0,11.6,47.0,57700.0,264,0,329.0,2.3
2022,1,6,16,0,7.7,79.0,57720.00000000001,143,0,251.0,7.3
2022,1,6,17,0,4.6,97.0,57800.0,31,0,284.0,10.7
2022,1,6,18,0,1.5,100.0,57840.0,0,0,277.0,4.9
2022,1,6,19,0,,,57870.00000000001,0,0,,
2022,1,6,20,0,,,57920.00000000001,0,0,,
2022,1,6,21,0,0.0,100.0,57940.0,0,0,295.0,3.3
2022,1,6,22,0,,,57929.99999999999,0,0,,
2022,1,6,23,0,0.1,100.0,57910.0,0,0,298.0,2.3
2022,1,7,0,0,0.0,100.0,57890.0,0,0,285.0,2.3
2022,1,7,1,0,,,57870.00000000001,0,0,,
2022,1,7,2,0,0.2,100.0,57840.0,0,0,288.0,1.1
2022,1,7,3,0,0.3,100.0,57840.0,0,0,153.0,2.4
2022,1,7,4,0,0.0,100.0,57860.0,0,0,106.0,0.8
2022,1,7,5,0,-0.1,100.0,57890.0,15,0,107.0,0.8
2022,1,7,6,0,0.3,100.0,57940.0,120,0,93.0,2.4
2022,1,7,7,0,0.9,100.0,57960.0,162,0,102.0,2.0
2022,1,7,8,0,1.5,100.0,57970.00000000001,318,2,38.0,0.8
2022,1,7,9,0,2.9,100.0,57990.0,770,506,54.0,0.9
2022,1,7,10,0,5.6,91.0,57979.99999999999,885,530,22.0,2.4
2022,1,7,11,0,7.7,75.0,57950.0,939,540,63.0,1.0
2022,1,7,12,0,9.9,65.0,57920.00000000001,534,3,341.0,1.9
2022,1,7,13,0,10.1,66.0,57890.0,257,0,59.0,3.3
2022,1,7,14,0,8.2,73.0,57860.0,233,0,165.0,6.4
2022,1,7,15,0,6.1,86.0,57850.0,60,0,168.0,4.4
2022,1,7,16,0,4.4,95.0,57850.0,61,0,225.0,6.5
2022,1,7,17,0,3.0,100.0,57870.00000000001,55,0,239.0,8.6
2022,1,7,18,0,2.3,100.0,57900.0,0,0,270.0,5.9
2022,1,7,19,0,2.4,100.0,57950.0,0,0,245.0,4.6
2022,1,7,20,0,2.3,100.0,58010.0,0,0,258.0,5.1
2022,1,7,21,0,2.0,100.0,58040.0,0,0,236.0,2.9
