Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly),ATICO CEN:Zone Air System Sensible Heating Energy [J](Hourly),ATICO E:Zone Air System Sensible Heating Energy [J](Hourly),MODULO:Zone Air System Sensible Heating Energy [J](Hourly),ATICO O:Zone Air System Sensible Heating Energy [J](Hourly) 
 02/25  05:00:00,2.0124999999999999,3.709134252590664,1.0881247069514515,12.400000000000072,0.9212610964097519,0.0,0.0,1354118.6135159499,0.0 
 02/25  06:00:00,2.025,4.490302142744622,1.938483616333299,12.399834852579396,1.865124963135126,0.0,0.0,1364296.61322277,0.0 
 02/25  07:00:00,2.4125,14.990755756975084,12.97155611298677,12.39959842985882,13.9387339532624,0.0,0.0,950872.7458895715,0.0 
 02/25  08:00:00,4.1625,21.175434851395865,18.54698893648073,12.398607540745193,19.960037514965728,0.0,0.0,646049.5985182114,0.0 
 02/25  09:00:00,6.1625,24.17965473737281,22.04473166423903,12.398850807463262,23.343211383284989,0.0,0.0,444019.15064739677,0.0 
 02/25  10:00:00,7.55,27.33304192158414,26.639556937557474,12.399476641134122,28.178015590193036,0.0,0.0,183420.53385418637,0.0 
 02/25  11:00:00,9.0,29.224091316838128,31.601844425724936,12.399915924182015,32.67010381434142,0.0,0.0,0.0,0.0 
 02/25  12:00:00,10.475,28.85496559571959,33.465102930356028,12.400368267921959,33.71885429985875,0.0,0.0,0.0,0.0 
 02/25  13:00:00,11.625,27.588628486853069,32.99066687551473,12.400400626241496,32.82321445209735,0.0,0.0,0.0,0.0 
 02/25  14:00:00,12.375000000000002,25.297297550450116,28.89581274085442,12.400377886468924,28.4363706825045,0.0,0.0,0.0,0.0 
 02/25  15:00:00,12.6,17.97814850288535,19.676302536450419,12.400153857970455,19.445784678335757,0.0,0.0,79388.90911437763,0.0 
 02/25  16:00:00,10.224999999999998,13.490335738358244,13.842325729643662,12.399998659057687,13.68738334056857,0.0,0.0,418394.8212114442,0.0 
 02/25  17:00:00,6.612500000000001,10.041841972180608,9.605082240416728,12.400108046256128,9.430049494451229,0.0,0.0,636861.5602096518,0.0 
 02/25  18:00:00,4.8,6.719402072747166,5.898902733427793,12.401204318036787,5.701781147861558,0.0,0.0,851172.4179098542,0.0 
 02/25  19:00:00,4.3125,5.836757838990891,4.442715701612474,12.400006438149067,4.237040496638774,0.0,0.0,994100.9340251813,0.0 
 02/25  20:00:00,4.0125,5.3630782973124309,3.7603320153888415,12.400000000001075,3.551677244935083,0.0,0.0,1031870.4449113107,0.0 
 02/25  21:00:00,4.2125,5.249218862483206,3.4516041459396886,12.400000000000143,3.2417148950139116,0.0,0.0,1051812.4718507983,0.0 
 02/25  22:00:00,4.3374999999999999,5.282237468585603,3.482653618192564,12.40000000000006,3.2794491573217137,0.0,0.0,1047531.8473153449,0.0 
 02/25  23:00:00,4.3,5.124748649393071,3.305106212106074,12.400000000000054,3.1089025740505304,0.0,0.0,1053056.4671245337,0.0 
 02/25  24:00:00,4.05,5.099925211874673,3.1710641686898217,12.400000000000091,2.985086943433389,0.0,0.0,1079530.2174583348,0.0 
 02/26  01:00:00,3.3375,4.749758947002129,2.7244725153089606,12.400000000000091,2.5495787148627007,0.0,0.0,1114890.0682803239,0.0 
 02/26  02:00:00,2.875,4.172376068309108,1.8791844229759414,12.400000000000034,1.707252674397643,0.0,0.0,1167816.3658448938,0.0 
 02/26  03:00:00,2.925,4.11302997056869,1.7276079215093208,12.40000000000013,1.5662727655331719,0.0,0.0,1208542.057593852,0.0 
 02/26  04:00:00,3.0624999999999997,4.281330361625008,1.9430201929863862,12.4,1.7960951421634828,0.0,0.0,1230431.4442117196,0.0 
 02/26  05:00:00,3.1,4.347686674777556,1.9745948970652754,12.40000000000023,1.8388787436447652,0.0,0.0,1256542.7973003444,0.0 
 02/26  06:00:00,3.0375,5.116562099346984,2.7454901588000766,12.399856128361204,2.6173163081480279,0.0,0.0,1271255.5044139694,0.0 
 02/26  07:00:00,2.9375000000000006,10.696901626084827,9.56166912400603,12.400087437230628,9.451340828255696,0.0,0.0,972176.7427200873,0.0 
 02/26  08:00:00,3.7749999999999996,13.806215245999347,12.579527042158038,12.399994929386356,12.464336568883983,0.0,0.0,810017.1350546222,0.0 
 02/26  09:00:00,4.6125,15.930303827055118,14.56017674149427,12.399626594828046,14.467796995379587,0.0,0.0,725190.1086636268,0.0 
 02/26  10:00:00,4.425,19.437550813196926,19.013563336724045,12.399996978780095,19.16452844963065,0.0,0.0,673345.6903531365,0.0 
 02/26  11:00:00,4.3875,22.848122807288207,23.844960004747628,12.400000152468508,24.12945895806548,0.0,0.0,481341.5326113682,0.0 
 02/26  12:00:00,6.0625,24.583462262324376,26.255800515504256,12.400000009516577,26.289230814031045,0.0,0.0,169116.35972454307,0.0 
 02/26  13:00:00,7.749999999999999,25.314505691558055,26.438784824384287,12.39994056295577,26.251098869105044,0.0,0.0,0.0,0.0 
 02/26  14:00:00,8.1375,27.50285901038884,28.88496217988311,12.399702263071577,27.80226605419255,0.0,0.0,0.0,0.0 
 02/26  15:00:00,9.724999999999998,27.37962716653419,28.062394890928649,12.400453446098487,26.09680945691803,0.0,0.0,0.0,0.0 
 02/26  16:00:00,10.7,25.9481988794899,27.121092298919757,12.400701575726501,24.339378181490298,0.0,0.0,17024.750750047064,0.0 
 02/26  17:00:00,10.95,16.63709781854451,17.626658080974587,12.4001671489667,16.16501236064361,0.0,0.0,288371.21110448476,0.0 
 02/26  18:00:00,10.224999999999998,11.573377247909724,10.811552380948168,12.399998202247593,10.509491228702505,0.0,0.0,655591.9346601991,0.0 
 02/26  19:00:00,7.637500000000001,9.708642078557752,7.922892721493627,12.399984863526044,7.769259657375078,0.0,0.0,942135.1714882117,0.0 
 02/26  20:00:00,5.7125,7.889891265759082,5.861873443108442,12.399990926986398,5.739997814632555,0.0,0.0,1050817.8870505163,0.0 
 02/26  21:00:00,4.8,7.345746129647521,4.701076823533359,12.400000000000116,4.597307865243278,0.0,0.0,1169445.43669117,0.0 
 02/26  22:00:00,4.4375,7.011589435864961,4.178019532161615,12.400000000000066,4.093106582349293,0.0,0.0,1202904.6556858309,0.0 
 02/26  23:00:00,4.15,6.215860114358699,3.7533082857584008,12.399981458770674,3.6837546085614449,0.0,0.0,1162935.6442292925,0.0 
 02/26  24:00:00,3.6250000000000006,5.168453407595086,3.1367072593184668,12.399999999984554,3.0804251364142987,0.0,0.0,1134955.258322795,0.0 
 02/27  01:00:00,2.9,4.798372584335538,2.5573470638411974,12.400000000000127,2.513901879324444,0.0,0.0,1187515.649795776,0.0 
 02/27  02:00:00,2.225,4.208969356743941,1.9421791266324809,12.400000000000098,1.910122238301493,0.0,0.0,1215096.3010389056,0.0 
 02/27  03:00:00,2.0,3.836894661374497,1.341224435027328,12.400000000000134,1.3179653584518647,0.0,0.0,1257720.4191876599,0.0 
 02/27  04:00:00,2.25,3.876668354645001,1.1868782696153107,12.400000000000036,1.1714359227739278,0.0,0.0,1292033.584563271,0.0 
 02/27  05:00:00,2.0875,3.787338101287763,1.1302415832730786,12.400000000000173,1.1221039568987812,0.0,0.0,1309011.254629348,0.0 
 02/27  06:00:00,2.2125,4.531037217900664,1.877136513064234,12.399849675113906,1.9939719474855693,0.0,0.0,1314978.2448278189,0.0 
 02/27  07:00:00,2.275,15.359400548584734,12.872644134433158,12.399541972853069,14.200725732932355,0.0,0.0,948176.2084802929,0.0 
 02/27  08:00:00,2.3875,22.821089239907978,19.462694728474735,12.398220890571397,21.87035404614368,0.0,0.0,587818.221942118,0.0 
 02/27  09:00:00,3.9375,28.59246868602187,25.884427869864547,12.399999418446339,28.508586627462578,0.0,0.0,214229.8702968451,0.0 
 02/27  10:00:00,6.862499999999999,32.60767844442098,32.06681271221198,12.398670867603386,34.24768507045898,0.0,0.0,0.0,0.0 
 02/27  11:00:00,9.475,32.450729152435247,33.580641839055989,12.401110073662823,35.108282133942839,0.0,0.0,0.0,0.0 
 02/27  12:00:00,11.112499999999999,31.467830092674018,35.708495190938339,12.401167565628747,36.21674742402534,0.0,0.0,0.0,0.0 
 02/27  13:00:00,12.225,30.630097847812377,33.4791877703134,12.39845089600114,33.48356151598222,0.0,0.0,0.0,0.0 
 02/27  14:00:00,13.1,31.42379582756825,34.267111557628549,12.399071469796894,33.369597011401008,0.0,0.0,0.0,0.0 
 02/27  15:00:00,13.525,25.10886550430131,26.904712274757324,12.40204417526366,26.184221462836655,0.0,0.0,0.0,0.0 
 02/27  16:00:00,12.162500000000002,19.838850708093124,21.45338991782919,12.400186453065717,20.754749369164324,0.0,0.0,36023.066660961114,0.0 
 02/27  17:00:00,9.05,13.19121436912218,13.813570482976108,12.399999554159795,13.467377280146672,0.0,0.0,449980.63544991347,0.0 
 02/27  18:00:00,6.2,10.323179163148069,8.066348604429044,12.39999714364866,7.900920867875859,0.0,0.0,946361.7933711453,0.0 
 02/27  19:00:00,4.1125,6.856685746706413,5.248024726527863,12.4004461337932,5.104779826341735,0.0,0.0,860471.5996853582,0.0 
 02/27  20:00:00,3.0875,4.908563397149136,3.4231880755377639,12.400372061872823,3.2684983320994518,0.0,0.0,906417.9749615456,0.0 
 02/27  21:00:00,2.9625,4.704657814557152,2.8263032145155888,12.400000000015958,2.6700430360864377,0.0,0.0,974376.8708127765,0.0 
 02/27  22:00:00,2.875,4.405153217629561,2.5288976210653035,12.400000000000027,2.3728795150485597,0.0,0.0,970496.1431509162,0.0 
 02/27  23:00:00,2.7375,4.1151212349429919,2.079223566062378,12.40000000000003,1.9224835683701925,0.0,0.0,986122.7321833388,0.0 
 02/27  24:00:00,2.5125,4.1232051873636819,1.9321186682617729,12.399999999999976,1.7808510837708803,0.0,0.0,1017190.901710073,0.0 
 02/28  01:00:00,2.275,4.065822704832909,1.7545265447674572,12.400000000000084,1.6097731168803625,0.0,0.0,1048488.3958535208,0.0 
 02/28  02:00:00,2.2,3.896658040087054,1.467814147560545,12.400000000000146,1.3266414937246165,0.0,0.0,1078171.5353493377,0.0 
 02/28  03:00:00,2.1375,3.82303893510091,1.3887076134305685,12.400000000000065,1.2543021525889997,0.0,0.0,1101425.6398617805,0.0 
 02/28  04:00:00,2.1,3.747803555564768,1.2384781702992354,12.400000000000063,1.1100537817843897,0.0,0.0,1137028.1294698953,0.0 
 02/28  05:00:00,2.0375,3.664212950933244,1.0966757803480825,12.400000000000127,0.9736352135162568,0.0,0.0,1173231.8123893196,0.0 
 02/28  06:00:00,1.8125000000000003,4.558718906663933,2.0305269807593264,12.39987677056898,2.0107464851517098,0.0,0.0,1192160.8694101063,0.0 
 02/28  07:00:00,1.8249999999999998,14.45963876099418,11.828874555986803,12.399616060489795,12.923321026006562,0.0,0.0,835873.8054755422,0.0 
 02/28  08:00:00,3.5875,22.514210067166468,20.455547783339065,12.39874951177266,22.171246254917443,0.0,0.0,424966.9020875973,0.0 
 02/28  09:00:00,5.9125000000000009,27.7116409159677,27.288638381093088,12.398567024634343,28.712702047671788,0.0,0.0,60898.80638549087,0.0 
 02/28  10:00:00,7.949999999999999,26.00842733450783,26.75604951541426,12.401848592635167,27.155973300180926,0.0,0.0,28623.069584894325,0.0 
 02/28  11:00:00,8.575,25.503110078896705,27.860560788720855,12.39970399394089,28.18213570406804,0.0,0.0,24191.127758412214,0.0 
 02/28  12:00:00,8.0625,27.269974855121228,29.874020429301763,12.399318285958032,29.95524309608768,0.0,0.0,0.0,0.0 
 02/28  13:00:00,9.112499999999999,30.029061358537996,33.63393903754138,12.398194267339239,33.38330077873691,0.0,0.0,0.0,0.0 
 02/28  14:00:00,11.275,30.908572100767477,35.159089786353508,12.40103035386106,34.05424665622813,0.0,0.0,0.0,0.0 
 02/28  15:00:00,11.849999999999998,29.335080137254079,33.194640700625679,12.40076685853209,30.83714312173683,0.0,0.0,0.0,0.0 
 02/28  16:00:00,12.2625,24.222584687611904,26.909077900260045,12.400286499400606,24.39633107131579,0.0,0.0,0.0,0.0 
 02/28  17:00:00,12.225,16.254369200296737,17.636857919963366,12.400000091707963,16.613945952518344,0.0,0.0,78586.74186082196,0.0 
 02/28  18:00:00,9.75,10.91100562208632,11.092892941591887,12.400001920758549,10.725851535744632,0.0,0.0,367113.6192426181,0.0 
 02/28  19:00:00,6.8375,8.63933475816657,7.603886251330419,12.399997372361444,7.334695681431583,0.0,0.0,657538.5177506341,0.0 
 02/28  20:00:00,5.15,7.01129703702048,5.579842220396467,12.399982961367745,5.327022299907555,0.0,0.0,785349.8193271007,0.0 
 02/28  21:00:00,4.575,5.3645262546904839,4.10130271951177,12.400809706085836,3.8490263796481676,0.0,0.0,807163.3339595518,0.0 
 02/28  22:00:00,4.4375,5.318160318551487,3.7445865014264885,12.400000770600352,3.511285514155616,0.0,0.0,855092.0241318583,0.0 
 02/28  23:00:00,4.15,5.291914721534676,3.674479170155325,12.400000000001234,3.4667221227766347,0.0,0.0,864031.9718190797,0.0 
 02/28  24:00:00,3.6875,4.899798682864139,3.1132356714122748,12.400000000000077,2.9186241805284007,0.0,0.0,888375.7315650034,0.0 
 03/01  01:00:00,3.625,4.850970526866731,2.924322194796876,12.40000000000026,2.7466008411514277,0.0,0.0,918849.5166904846,0.0 
 03/01  02:00:00,3.7625,4.725184722403969,2.7836608509576297,12.400000000000026,2.616957761010906,0.0,0.0,927106.2644777368,0.0 
 03/01  03:00:00,3.4875,4.778365059873126,2.7522227390010784,12.400000000000029,2.5989632752904057,0.0,0.0,957790.9887108966,0.0 
 03/01  04:00:00,2.8,4.689114068449102,2.6280973382714265,12.400000000000029,2.490871452713344,0.0,0.0,1003402.3006239275,0.0 
 03/01  05:00:00,2.5,4.628348492368312,2.360587637693324,12.400000000000145,2.234235797317491,0.0,0.0,1060409.255475126,0.0 
 03/01  06:00:00,2.125,5.258395777721557,2.915067538642208,12.400028817742836,2.8402136248427576,0.0,0.0,1089313.766137042,0.0 
 03/01  07:00:00,1.5875,11.274759439597539,9.232885589612398,12.400032028352909,9.452691332400994,0.0,0.0,833416.2208726828,0.0 
 03/01  08:00:00,2.5874999999999996,20.366546837019567,17.74749630825885,12.399046642709666,19.35279731727032,0.0,0.0,484905.8116734671,0.0 
 03/01  09:00:00,4.8625,26.999638085417467,24.761929868263679,12.398265494046296,26.774893472409518,0.0,0.0,152168.94119384394,0.0 
 03/01  10:00:00,7.237499999999999,29.45472740585013,28.112206197800515,12.398941272993499,30.335058630687944,0.0,0.0,791.1722341494747,0.0 
 03/01  11:00:00,8.975,29.37717617091065,30.06039062733913,12.400816398742114,31.4064019105456,0.0,0.0,0.0,0.0 
 03/01  12:00:00,10.4375,28.172509620450059,30.60320048713065,12.400581286988683,30.938315347509425,0.0,0.0,0.0,0.0 
 03/01  13:00:00,11.375000000000002,27.435734200007148,30.658978224012146,12.399814193075823,30.511565784271235,0.0,0.0,0.0,0.0 
 03/01  14:00:00,12.037500000000002,28.810796177818298,33.021376865889838,12.398869839910596,32.12631488222437,0.0,0.0,0.0,0.0 
 03/01  15:00:00,12.3,28.12087227010019,31.75766457305641,12.40115379403041,29.82488204696628,0.0,0.0,0.0,0.0 
 03/01  16:00:00,11.9875,23.622085166142488,25.645118484327729,12.40047651546264,23.676254233004209,0.0,0.0,0.0,0.0 
 03/01  17:00:00,11.8,16.679893808979128,17.611831365482567,12.400011009765234,16.557592674463959,0.0,0.0,54477.43850768458,0.0 
 03/01  18:00:00,10.6125,11.341878523084775,11.364795284731912,12.399994938233413,11.03609783387924,0.0,0.0,308328.1221531736,0.0 
 03/01  19:00:00,8.0875,8.861593977002654,8.334590345847389,12.400172285468943,8.113250408207652,0.0,0.0,531360.1302273255,0.0 
 03/01  20:00:00,6.0,7.878677567778329,6.334150906565001,12.400182920024676,6.1345635919263519,0.0,0.0,730736.7248132521,0.0 
 03/01  21:00:00,5.3375,6.260342992462809,5.195586497936064,12.40070203672131,5.006091344720278,0.0,0.0,720126.9445921182,0.0 
 03/01  22:00:00,5.1125,5.676922287305815,4.4106124795102918,12.400000000029579,4.2283153609828159,0.0,0.0,755767.9833948256,0.0 
 03/01  23:00:00,4.9375,5.505896808851894,3.9344772880654759,12.400000000000024,3.7645687773975058,0.0,0.0,793679.2925997699,0.0 
 03/01  24:00:00,4.5875,5.506761550600577,3.8804740743596159,12.40000000000014,3.7307122917863606,0.0,0.0,810888.1184831972,0.0 
 03/02  01:00:00,3.9,5.2716695075484039,3.4544519796816366,12.400000000000026,3.320259373496228,0.0,0.0,848112.8924970646,0.0 
 03/02  02:00:00,3.225,4.999676378142376,2.9462039944841718,12.400000000000104,2.825505809864288,0.0,0.0,904685.8001428202,0.0 
 03/02  03:00:00,2.875,4.834100591264205,2.750973116591293,12.399999999999974,2.6443764395164854,0.0,0.0,941388.4332924538,0.0 
 03/02  04:00:00,2.8,4.9449316915953729,2.6096407734340296,12.40000000000011,2.5129181391714505,0.0,0.0,996101.4102301542,0.0 
 03/02  05:00:00,2.2375,4.4208137591304059,2.2174849819398787,12.400449342651273,2.129264162313485,0.0,0.0,1011895.5739717258,0.0 
 03/02  06:00:00,1.65,4.819733323410844,2.3095125018235738,12.39982767786734,2.3122215089518325,0.0,0.0,1066735.7798972412,0.0 
 03/02  07:00:00,2.6875,13.996369951516833,11.460256327700467,12.39976575125899,12.588137374445737,0.0,0.0,737638.6107035021,0.0 
 03/02  08:00:00,4.2124999999999999,22.660844572556493,20.1247566146315,12.399320087027445,22.080883298177779,0.0,0.0,331603.6797534221,0.0 
 03/02  09:00:00,5.7,29.564781231551387,27.7377515568043,12.398068596521357,30.145877066514485,0.0,0.0,17273.94973820645,0.0 
 03/02  10:00:00,7.675,31.137572111046397,30.842809105379403,12.399615595160608,32.38268538228295,0.0,0.0,0.0,0.0 
 03/02  11:00:00,9.375,31.3752114529689,32.3971420537945,12.39972686075938,33.17155530934164,0.0,0.0,0.0,0.0 
 03/02  12:00:00,10.712499999999999,31.262857746213716,33.16715700157368,12.402577419248896,33.384686605198087,0.0,0.0,0.0,0.0 
 03/02  13:00:00,10.8875,29.204819867697304,31.141878567179579,12.401598169996254,31.10201486174216,0.0,0.0,0.0,0.0 
 03/02  14:00:00,11.45,27.406120336109674,29.643171922001753,12.401470189158584,29.175690904778017,0.0,0.0,0.0,0.0 
 03/02  15:00:00,12.399999999999999,24.191557464930388,25.522075256749419,12.401689717161706,24.914298027309156,0.0,0.0,0.0,0.0 
 03/02  16:00:00,11.7,17.98579209796836,20.628764579233203,12.400339357982047,20.150490003288597,0.0,0.0,36976.681001710036,0.0 
 03/02  17:00:00,8.225,12.54967781807708,12.709017760229053,12.399999490911949,12.484923785766352,0.0,0.0,494932.92493227039,0.0 
 03/02  18:00:00,5.875,9.486255995180584,7.526880499763226,12.399992762402578,7.348402248130883,0.0,0.0,738700.5465801843,0.0 
 03/02  19:00:00,4.8125,7.985614699656285,5.534263719937918,12.39999757735746,5.351776277816507,0.0,0.0,842806.3787533376,0.0 
 03/02  20:00:00,4.4,7.568167145162683,4.711228528172553,12.400000000000022,4.526438253942201,0.0,0.0,918848.6199782729,0.0 
 03/02  21:00:00,3.9,7.310112469997807,4.345657832636901,12.399999999999999,4.164545114834554,0.0,0.0,954366.4929660403,0.0 
 03/02  22:00:00,3.5375,6.7199091763818,3.7632056791060024,12.400000000000027,3.5825408438368244,0.0,0.0,951641.1039432727,0.0 
 03/02  23:00:00,3.3125,5.231930572291611,3.1700540434565829,12.40036845642819,2.9855645199996099,0.0,0.0,845044.7149317872,0.0 
 03/02  24:00:00,3.3875,5.0319723618275209,2.791950576324545,12.400024992567193,2.6062952913264847,0.0,0.0,884533.4430481797,0.0 
 03/03  01:00:00,3.3125,5.171955277782276,2.7598617578726785,12.400000054561778,2.580813019980174,0.0,0.0,916493.5652351272,0.0 
 03/03  02:00:00,3.1375,5.0139573302969249,2.5054171174054895,12.40000000000011,2.330563841570367,0.0,0.0,949848.8772456794,0.0 
 03/03  03:00:00,2.9124999999999998,4.595757063667109,2.337916086276911,12.40000000000008,2.169788136903592,0.0,0.0,951945.2340038308,0.0 
 03/03  04:00:00,2.8,4.361580226540466,2.038655556729134,12.400000000000027,1.8733728599286646,0.0,0.0,989812.9986890017,0.0 
 03/03  05:00:00,1.2374999999999999,3.9760025980484254,1.54558491632985,12.400507461299853,1.3919914949681272,0.0,0.0,1077688.159335019,0.0 
 03/03  06:00:00,0.1125,3.3101678277857085,0.8486822971919119,12.399479805870986,0.6914569892874775,0.0,0.0,1154935.4938946143,0.0 
 03/03  07:00:00,0.125,6.85462362127635,4.548197527837634,12.39969338050713,4.5107864358189559,0.0,0.0,1102900.1896992098,0.0 
 03/03  08:00:00,0.44999999999999998,16.301044353200689,14.282665266820596,12.39952431206369,15.205558377230976,0.0,0.0,676655.775945418,0.0 
 03/03  09:00:00,1.6624999999999999,25.065210014567997,21.583107224284065,12.398256852023739,23.987509465390646,0.0,0.0,335766.50798644198,0.0 
 03/03  10:00:00,3.675,29.93776765973926,27.35484495819118,12.398569790043944,30.066270847434987,0.0,0.0,25445.35272066827,0.0 
 03/03  11:00:00,5.3125,32.14985360046491,32.24837919174189,12.398517504908626,34.04197866019199,0.0,0.0,0.0,0.0 
 03/03  12:00:00,7.112500000000001,30.97050863957145,32.60700930075884,12.402150835429847,33.12640853140449,0.0,0.0,0.0,0.0 
 03/03  13:00:00,8.9,27.40454137009631,28.814218220767608,12.402197972546338,28.79282298129666,0.0,0.0,0.0,0.0 
 03/03  14:00:00,9.9375,27.738774106620114,29.677332524534145,12.39973128711003,29.262054492933048,0.0,0.0,0.0,0.0 
 03/03  15:00:00,10.075,20.70244100247491,23.060973936942277,12.400452685756765,22.792571530398666,0.0,0.0,44291.725977535505,0.0 
 03/03  16:00:00,8.3125,14.471293147282767,15.63786871374656,12.399999118475808,15.542467575578883,0.0,0.0,507782.5242581902,0.0 
 03/03  17:00:00,5.425,10.990325854146008,9.688454303497311,12.399996765093349,9.584206093432636,0.0,0.0,875377.9160326341,0.0 
 03/03  18:00:00,4.3625,8.453257945993146,5.726031548528085,12.399984624478364,5.596050426514978,0.0,0.0,1059401.6889752337,0.0 
 03/03  19:00:00,4.7125,7.649144117105484,4.708657798902504,12.399999999473858,4.567507691277875,0.0,0.0,1109728.2443594628,0.0 
 03/03  20:00:00,4.9,7.728728940980115,4.662946742096924,12.399999999999997,4.518327729009479,0.0,0.0,1146067.0518274676,0.0 
 03/03  21:00:00,4.2124999999999999,7.2403666116120599,4.234130395058666,12.399977101346274,4.088343162439137,0.0,0.0,1161256.660120469,0.0 
 03/03  22:00:00,3.425,6.141275009551648,3.319309646416722,12.399976388927618,3.1691431038387218,0.0,0.0,1160875.4026269504,0.0 
 03/03  23:00:00,3.1375,5.740459056056827,2.728612463251439,12.399999996793504,2.5763094953833427,0.0,0.0,1207329.433431835,0.0 
 03/03  24:00:00,3.2875,4.694257509646734,2.4584920508311756,12.400469041439424,2.305530072068831,0.0,0.0,1129287.2812188399,0.0 
 03/04  01:00:00,3.3374999999999996,4.457765022443516,2.204691081423617,12.400000002774114,2.0504443284252535,0.0,0.0,1157608.1462930958,0.0 
 03/04  02:00:00,2.9875,4.449685303310728,2.025133359446842,12.40000000000014,1.8755311919059788,0.0,0.0,1207861.187542871,0.0 
 03/04  03:00:00,2.8625,4.1572747831564229,1.76663174409253,12.400000000000033,1.6211479721717668,0.0,0.0,1226943.3845421724,0.0 
 03/04  04:00:00,2.9,4.000066289559651,1.5363394334099232,12.400000000000233,1.3928597147196096,0.0,0.0,1260291.155876946,0.0 
 03/04  05:00:00,2.9625,4.033679655658242,1.523161317879231,12.400000000000239,1.3849292116336343,0.0,0.0,1295350.7153610453,0.0 
 03/04  06:00:00,2.875,4.91370855350727,2.404165005606486,12.399954104474375,2.2993158189241127,0.0,0.0,1319973.1615158758,0.0 
 03/04  07:00:00,2.8,13.219919888835968,11.656682625171332,12.399752054917045,12.091369027726668,0.0,0.0,962730.1948397679,0.0 
 03/04  08:00:00,3.55,17.49749586719905,16.52095653001352,12.399729285761229,16.785145434517255,0.0,0.0,725381.9055239465,0.0 
 03/04  09:00:00,4.5,20.155881272357555,19.743263624624697,12.39954528496435,19.754923891567605,0.0,0.0,520986.0213846782,0.0 
 03/04  10:00:00,5.7375,23.276472867339444,23.412366222628543,12.399268090233323,23.467134647984488,0.0,0.0,320186.15743161839,0.0 
 03/04  11:00:00,6.7375,23.090691113880106,23.843895057210987,12.400812765491132,23.794569903790376,0.0,0.0,327316.4972207365,0.0 
 03/04  12:00:00,5.4375,19.677617918639457,20.486971809687036,12.400298221308088,20.382714251692897,0.0,0.0,504582.03978491519,0.0 
 03/04  13:00:00,5.562499999999999,12.309168770924618,11.535100254151454,12.40000479170478,11.447285077356849,0.0,0.0,819440.7045688494,0.0 
 03/04  14:00:00,4.575,14.293724732747125,14.168081370423929,12.399996957254722,14.050051933367439,0.0,0.0,864902.3776109181,0.0 
 03/04  15:00:00,4.475,12.08554403642133,10.767729774380307,12.39998992601848,10.659151222352895,0.0,0.0,1118422.286763668,0.0 
 03/04  16:00:00,4.625,10.309468171375114,8.334839483710514,12.399997216240737,8.185048632322186,0.0,0.0,1166703.2354512506,0.0 
 03/04  17:00:00,3.8375,8.748903396239376,6.062582054248246,12.399993566226727,5.891711213996622,0.0,0.0,1271199.8562558166,0.0 
 03/04  18:00:00,3.3125,7.558696056338989,3.924735751943195,12.39998803484799,3.744007458524824,0.0,0.0,1461925.7805220688,0.0 
 03/04  19:00:00,2.8875,6.403450043528467,2.9624907477448865,12.399985436622256,2.7756932611186069,0.0,0.0,1453537.244544193,0.0 
 03/04  20:00:00,2.7625,5.6138038945764479,2.415874073797827,12.399999999999558,2.221385761634831,0.0,0.0,1432153.5390516923,0.0 
 03/04  21:00:00,2.8625,5.501303949881188,2.290835781841631,12.400000000000042,2.0949704618861206,0.0,0.0,1436631.2477262286,0.0 
 03/04  22:00:00,2.9625,5.619696353775242,2.2496328785972836,12.40000000000011,2.0542874628313356,0.0,0.0,1463295.1727637784,0.0 
 03/04  23:00:00,2.9375000000000006,5.901648969299544,2.281807456852037,12.40000000000019,2.0913550229285224,0.0,0.0,1512000.6230216155,0.0 
 03/04  24:00:00,2.7750000000000005,6.401027464962358,2.3512805449019718,12.399999999999999,2.170356005391475,0.0,0.0,1608794.96469504,0.0 
 03/05  01:00:00,2.6375,5.9242085111758568,1.9702674365824602,12.39997993886907,1.7887321248554478,0.0,0.0,1593959.000985556,0.0 
 03/05  02:00:00,2.475,5.504605640469152,1.694723746640254,12.399999901611463,1.5154030656433518,0.0,0.0,1604085.9104089984,0.0 
 03/05  03:00:00,2.4,4.388441431013915,1.4746927946963798,12.400323167123997,1.300062217483147,0.0,0.0,1524899.9947646377,0.0 
 03/05  04:00:00,2.525,3.7901156447886725,1.0562674828233279,12.400000102693318,0.8794013118799353,0.0,0.0,1533939.0012365948,0.0 
 03/05  05:00:00,2.6,3.8627496597660686,1.0763784749660189,12.400000000001123,0.9065301755231332,0.0,0.0,1573852.725946531,0.0 
 03/05  06:00:00,2.3500000000000007,4.3670629091060679,1.7535453828345765,12.399801224072771,1.5867279717070509,0.0,0.0,1581305.145953529,0.0 
 03/05  07:00:00,2.075,10.30470079174795,9.269249479519905,12.3998278086483,9.134375503849214,0.0,0.0,1272056.011617628,0.0 
 03/05  08:00:00,2.75,15.157906234570059,14.13794312516241,12.399561322293879,14.080892805006397,0.0,0.0,987515.4588745241,0.0 
 03/05  09:00:00,3.7624999999999999,23.955372140966014,23.07149122062163,12.398810970718652,23.780668752015854,0.0,0.0,580789.8266363524,0.0 
