"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 2420039, LBL: Tint1)","HR, % (SEN S/N: 2420039, LBL: HR)","Intensidad, lux (SEN S/N: 2420039, LBL: I)"
11/18/20 14:00:00,17.796,11.587,1691.1
11/18/20 14:15:00,17.249,18.778,1430.9
11/18/20 14:30:00,16.487,19.314,1320.5
11/18/20 14:45:00,16.129,19.225,1210.2
11/18/20 15:00:00,15.533,20.276,1099.8
11/18/20 15:15:00,14.816,21.516,934.2
11/18/20 15:30:00,14.481,21.629,847.5
11/18/20 15:45:00,13.930,21.862,745.0
11/18/20 16:00:00,13.353,22.495,697.7
11/18/20 16:15:00,12.630,22.981,618.9
11/18/20 16:30:00,12.171,25.144,563.7
11/18/20 16:45:00,11.297,25.542,413.9
11/18/20 17:00:00,10.541,25.189,279.9
11/18/20 17:15:00,9.903,27.342,185.3
11/18/20 17:30:00,9.336,26.905,106.4
11/18/20 17:45:00,8.419,28.201,19.7
11/18/20 18:00:00,7.920,29.974,11.8
11/18/20 18:15:00,7.444,29.675,11.8
11/18/20 18:30:00,6.864,29.819,11.8
11/18/20 18:45:00,6.458,30.298,11.8
11/18/20 19:00:00,6.153,31.873,11.8
11/18/20 19:15:00,5.719,33.933,11.8
11/18/20 19:30:00,5.668,33.928,11.8
11/18/20 19:45:00,5.205,31.787,11.8
11/18/20 20:00:00,4.792,31.940,11.8
11/18/20 20:15:00,4.714,33.139,11.8
11/18/20 20:30:00,4.220,33.535,11.8
11/18/20 20:45:00,3.827,33.813,11.8
11/18/20 21:00:00,3.722,35.125,11.8
11/18/20 21:15:00,3.591,33.980,11.8
11/18/20 21:30:00,3.433,34.027,11.8
11/18/20 21:45:00,3.301,33.195,11.8
11/18/20 22:00:00,2.956,32.531,11.8
11/18/20 22:15:00,2.770,33.144,11.8
11/18/20 22:30:00,2.423,33.615,11.8
11/18/20 22:45:00,2.209,34.002,11.8
11/18/20 23:00:00,2.047,34.081,11.8
11/18/20 23:15:00,1.832,33.871,11.8
11/18/20 23:30:00,1.643,34.010,11.8
11/18/20 23:45:00,1.534,33.623,11.8
11/19/20 00:00:00,1.344,33.824,11.8
11/19/20 00:15:00,1.126,33.239,11.8
11/19/20 00:30:00,0.962,32.972,11.8
11/19/20 00:45:00,0.577,32.967,11.8
11/19/20 01:00:00,0.329,32.692,11.8
11/19/20 01:15:00,0.190,31.455,11.8
11/19/20 01:30:00,-0.199,30.853,11.8
11/19/20 01:45:00,-0.255,29.965,11.8
11/19/20 02:00:00,-0.339,29.294,11.8
11/19/20 02:15:00,-0.591,28.829,11.8
11/19/20 02:30:00,-0.845,28.523,11.8
11/19/20 02:45:00,-1.043,28.190,11.8
11/19/20 03:00:00,-1.128,28.309,11.8
11/19/20 03:15:00,-1.413,28.000,11.8
11/19/20 03:30:00,-1.699,28.040,11.8
11/19/20 03:45:00,-1.871,28.310,11.8
11/19/20 04:00:00,-2.102,27.342,11.8
11/19/20 04:15:00,-2.247,27.457,11.8
11/19/20 04:30:00,-2.247,27.868,11.8
11/19/20 04:45:00,-2.450,27.946,11.8
11/19/20 05:00:00,-2.654,27.929,11.8
11/19/20 05:15:00,-2.566,28.378,35.5
11/19/20 05:30:00,-2.218,29.667,161.6
11/19/20 05:45:00,-1.842,29.763,272.0
11/19/20 06:00:00,-1.356,29.364,358.7
11/19/20 06:15:00,-0.930,29.716,445.4
11/19/20 06:30:00,-0.227,30.251,555.8
11/19/20 06:45:00,0.467,30.597,618.9
11/19/20 07:00:00,1.235,30.603,745.0
11/19/20 07:15:00,2.128,30.365,886.9
11/19/20 07:30:00,3.063,29.747,997.3
11/19/20 07:45:00,4.089,29.548,1091.9
11/19/20 08:00:00,5.050,27.765,1249.6
11/19/20 08:15:00,6.000,27.680,1423.0
11/19/20 08:30:00,6.990,27.209,1564.9
11/19/20 08:45:00,8.095,25.729,1699.0
11/19/20 09:00:00,9.114,23.964,1825.1
11/19/20 09:15:00,10.075,23.867,2014.3
11/19/20 09:30:00,11.224,22.419,2211.4
11/19/20 09:45:00,11.613,20.036,1036.7
11/19/20 10:00:00,11.224,21.618,1525.5
11/19/20 10:15:00,11.710,20.646,1115.6
11/19/20 10:30:00,12.050,18.715,1249.6
11/19/20 10:45:00,13.040,14.486,1099.8
11/19/20 11:00:00,13.570,12.450,1486.1
11/19/20 11:15:00,13.377,10.022,1446.7
11/19/20 11:30:00,14.074,11.988,2030.1
11/19/20 11:45:00,15.031,13.893,2156.2
11/19/20 12:00:00,14.768,14.363,2321.8
11/19/20 12:15:00,15.366,15.217,1769.9
11/19/20 12:30:00,14.385,15.237,1714.7
11/19/20 12:45:00,14.888,13.921,950.0
11/19/20 13:00:00,15.175,15.619,1667.4
11/19/20 13:15:00,15.461,13.637,2108.9
11/19/20 13:30:00,15.175,13.141,2053.7
11/19/20 13:45:00,15.438,14.739,1115.6
11/19/20 14:00:00,14.529,14.214,1462.4
11/19/20 14:15:00,14.601,15.179,1683.2
11/19/20 14:30:00,15.390,16.863,1509.7
11/19/20 14:45:00,15.247,18.357,1620.1
11/19/20 15:00:00,14.673,17.507,816.0
11/19/20 15:15:00,14.601,18.456,752.9
11/19/20 15:30:00,13.690,17.317,792.3
11/19/20 15:45:00,12.847,18.356,1020.9
11/19/20 16:00:00,12.050,19.659,729.2
11/19/20 16:15:00,11.904,20.322,721.4
11/19/20 16:30:00,11.589,21.375,571.6
11/19/20 16:45:00,10.761,22.188,406.0
11/19/20 17:00:00,9.583,21.179,319.3
11/19/20 17:15:00,8.618,24.488,208.9
11/19/20 17:30:00,7.192,30.362,98.5
11/19/20 17:45:00,5.745,35.138,19.7
11/19/20 18:00:00,4.792,39.703,11.8
11/19/20 18:15:00,4.246,43.123,11.8
11/19/20 18:30:00,3.538,43.160,11.8
11/19/20 18:45:00,3.168,43.969,11.8
11/19/20 19:00:00,2.503,48.469,11.8
11/19/20 19:15:00,2.236,48.134,11.8
11/19/20 19:30:00,2.450,46.512,11.8
11/19/20 19:45:00,1.913,47.971,11.8
11/19/20 20:00:00,1.371,49.684,11.8
11/19/20 20:15:00,1.262,49.432,11.8
11/19/20 20:30:00,1.180,49.836,11.8
11/19/20 20:45:00,1.317,49.202,11.8
11/19/20 21:00:00,1.507,48.811,11.8
11/19/20 21:15:00,1.886,46.559,11.8
11/19/20 21:30:00,1.670,45.387,11.8
11/19/20 21:45:00,1.534,45.400,11.8
11/19/20 22:00:00,1.344,45.617,11.8
11/19/20 22:15:00,1.099,46.456,11.8
11/19/20 22:30:00,1.017,47.313,11.8
11/19/20 22:45:00,0.907,46.071,11.8
11/19/20 23:00:00,0.439,45.080,11.8
11/19/20 23:15:00,-0.958,50.302,11.8
11/19/20 23:30:00,-1.270,49.523,11.8
11/19/20 23:45:00,-1.527,50.573,11.8
11/20/20 00:00:00,-0.648,49.167,11.8
11/20/20 00:15:00,-0.563,46.806,11.8
11/20/20 00:30:00,-0.591,47.635,11.8
11/20/20 00:45:00,-0.620,46.501,11.8
11/20/20 01:00:00,-2.247,48.946,11.8
11/20/20 01:15:00,-2.830,50.592,11.8
11/20/20 01:30:00,-2.712,49.263,11.8
11/20/20 01:45:00,-1.756,49.132,11.8
11/20/20 02:00:00,-1.527,47.035,11.8
11/20/20 02:15:00,-2.392,46.357,11.8
11/20/20 02:30:00,-2.830,47.482,11.8
11/20/20 02:45:00,-2.508,47.023,11.8
11/20/20 03:00:00,-3.094,46.354,11.8
11/20/20 03:15:00,-3.449,47.605,11.8
11/20/20 03:30:00,-3.508,46.713,11.8
11/20/20 03:45:00,-4.227,46.529,11.8
11/20/20 04:00:00,-4.895,48.930,11.8
11/20/20 04:15:00,-4.865,48.701,11.8
11/20/20 04:30:00,-4.469,47.467,11.8
11/20/20 04:45:00,-4.530,45.840,11.8
11/20/20 05:00:00,-4.530,45.397,11.8
11/20/20 05:15:00,-5.202,45.015,35.5
11/20/20 05:30:00,-4.560,46.514,161.6
11/20/20 05:45:00,-3.449,46.662,264.1
11/20/20 06:00:00,-2.771,46.988,319.3
11/20/20 06:15:00,-2.073,46.992,508.5
11/20/20 06:30:00,-1.871,44.548,626.8
11/20/20 06:45:00,-1.299,43.058,737.1
11/20/20 07:00:00,-0.004,40.971,871.2
11/20/20 07:15:00,0.962,40.502,989.4
11/20/20 07:30:00,1.994,38.217,1170.7
11/20/20 07:45:00,3.327,32.186,1383.6
11/20/20 08:00:00,4.402,30.055,1525.5
11/20/20 08:15:00,5.514,26.670,1699.0
11/20/20 08:30:00,6.611,20.921,1785.7
11/20/20 08:45:00,7.920,20.474,1896.0
11/20/20 09:00:00,8.990,20.275,1990.6
11/20/20 09:15:00,9.657,19.581,1990.6
11/20/20 09:30:00,10.467,18.825,2172.0
11/20/20 09:45:00,11.248,19.879,1817.2
11/20/20 10:00:00,11.516,14.958,2093.1
11/20/20 10:15:00,12.461,18.401,2140.4
11/20/20 10:30:00,12.920,18.123,2045.8
11/20/20 10:45:00,13.233,18.242,2030.1
11/20/20 11:00:00,13.040,17.010,1155.0
11/20/20 11:15:00,13.906,16.852,1643.8
11/20/20 11:30:00,13.473,14.918,1407.3
11/20/20 11:45:00,13.497,15.124,1675.3
11/20/20 12:00:00,14.266,13.445,1557.0
11/20/20 12:15:00,14.721,13.741,1533.4
11/20/20 12:30:00,14.840,14.022,1549.2
11/20/20 12:45:00,14.577,13.114,1549.2
11/20/20 13:00:00,14.840,12.919,1675.3
11/20/20 13:15:00,15.485,16.663,1714.7
11/20/20 13:30:00,15.963,15.521,1478.2
11/20/20 13:45:00,15.151,14.862,1304.8
11/20/20 14:00:00,14.625,16.959,1454.6
11/20/20 14:15:00,14.553,16.545,1706.8
11/20/20 14:30:00,14.266,15.573,1446.7
11/20/20 14:45:00,14.768,16.830,1170.7
11/20/20 15:00:00,13.714,19.489,1289.0
11/20/20 15:15:00,13.473,18.256,886.9
11/20/20 15:30:00,12.606,20.096,973.6
11/20/20 15:45:00,12.147,19.126,571.6
11/20/20 16:00:00,11.078,19.466,406.0
11/20/20 16:15:00,10.173,19.545,287.8
11/20/20 16:30:00,9.608,19.979,272.0
11/20/20 16:45:00,8.941,20.138,232.6
11/20/20 17:00:00,8.319,20.233,153.7
11/20/20 17:15:00,7.845,19.405,114.3
11/20/20 17:30:00,7.318,21.661,90.7
11/20/20 17:45:00,6.763,21.856,19.7
11/20/20 18:00:00,6.051,23.975,11.8
11/20/20 18:15:00,5.488,24.392,11.8
11/20/20 18:30:00,5.128,24.496,11.8
11/20/20 18:45:00,4.766,24.339,11.8
11/20/20 19:00:00,4.376,23.952,11.8
11/20/20 19:15:00,4.063,25.067,11.8
11/20/20 19:30:00,3.827,24.595,11.8
11/20/20 19:45:00,3.643,26.265,11.8
11/20/20 20:00:00,3.485,27.509,11.8
11/20/20 20:15:00,3.512,27.865,11.8
11/20/20 20:30:00,3.406,27.599,11.8
11/20/20 20:45:00,3.009,28.080,11.8
11/20/20 21:00:00,2.236,28.655,11.8
11/20/20 21:15:00,2.343,29.430,11.8
11/20/20 21:30:00,2.236,28.974,11.8
11/20/20 21:45:00,2.021,28.733,11.8
11/20/20 22:00:00,1.913,29.456,11.8
11/20/20 22:15:00,1.697,29.438,11.8
11/20/20 22:30:00,0.962,29.818,11.8
11/20/20 22:45:00,1.208,29.967,11.8
11/20/20 23:00:00,0.880,29.621,11.8
11/20/20 23:15:00,0.852,31.137,11.8
11/20/20 23:30:00,0.770,30.118,11.8
11/20/20 23:45:00,-0.143,31.424,11.8
11/21/20 00:00:00,-0.199,32.360,11.8
11/21/20 00:15:00,0.051,31.693,11.8
11/21/20 00:30:00,0.190,30.856,11.8
11/21/20 00:45:00,-0.116,31.049,11.8
11/21/20 01:00:00,-0.367,33.626,11.8
11/21/20 01:15:00,-0.451,34.583,11.8
11/21/20 01:30:00,-0.311,32.976,11.8
11/21/20 01:45:00,-0.311,32.475,11.8
11/21/20 02:00:00,-0.451,32.180,11.8
11/21/20 02:15:00,-0.902,32.545,11.8
11/21/20 02:30:00,-1.100,32.401,11.8
11/21/20 02:45:00,-1.043,32.562,11.8
11/21/20 03:00:00,-1.327,32.535,11.8
11/21/20 03:15:00,-1.498,31.738,11.8
11/21/20 03:30:00,-1.556,32.233,11.8
11/21/20 03:45:00,-1.785,33.239,11.8
11/21/20 04:00:00,-1.986,33.127,11.8
11/21/20 04:15:00,-1.699,32.656,11.8
11/21/20 04:30:00,-1.958,31.696,11.8
11/21/20 04:45:00,-1.871,32.671,11.8
11/21/20 05:00:00,-1.871,32.702,11.8
11/21/20 05:15:00,-2.421,32.961,27.6
11/21/20 05:30:00,-2.479,32.582,130.1
11/21/20 05:45:00,-1.814,33.827,240.5
11/21/20 06:00:00,-0.986,33.970,342.9
11/21/20 06:15:00,-0.423,34.057,453.3
11/21/20 06:30:00,0.163,34.707,555.8
11/21/20 06:45:00,0.962,34.755,674.1
11/21/20 07:00:00,1.643,33.539,800.2
11/21/20 07:15:00,2.690,31.747,942.1
11/21/20 07:30:00,3.696,29.354,1091.9
11/21/20 07:45:00,4.636,28.986,1233.8
11/21/20 08:00:00,5.745,27.239,1423.0
11/21/20 08:15:00,6.560,27.272,1572.8
11/21/20 08:30:00,7.444,24.764,1604.3
11/21/20 08:45:00,8.568,25.732,1801.4
11/21/20 09:00:00,9.460,26.521,1848.7
11/21/20 09:15:00,10.736,23.947,1911.8
11/21/20 09:30:00,11.321,22.892,2053.7
11/21/20 09:45:00,11.856,22.828,2116.8
11/21/20 10:00:00,12.847,22.829,2187.7
11/21/20 10:15:00,12.703,21.447,2038.0
11/21/20 10:30:00,12.968,21.397,2290.2
11/21/20 10:45:00,13.546,20.289,2258.7
11/21/20 11:00:00,14.337,20.946,2235.0
11/21/20 11:15:00,15.008,21.393,2203.5
11/21/20 11:30:00,15.127,18.622,2156.2
11/21/20 11:45:00,15.199,19.713,2093.1
11/21/20 12:00:00,16.439,19.379,2085.3
11/21/20 12:15:00,16.201,19.093,2053.7
11/21/20 12:30:00,16.344,18.692,2069.5
11/21/20 12:45:00,16.892,18.997,1998.5
11/21/20 13:00:00,16.892,22.664,1959.1
11/21/20 13:15:00,16.773,21.980,1840.9
11/21/20 13:30:00,16.654,21.024,1919.7
11/21/20 13:45:00,17.296,19.259,1911.8
11/21/20 14:00:00,16.963,18.523,1896.0
11/21/20 14:15:00,16.820,18.856,1746.3
11/21/20 14:30:00,16.201,18.001,1478.2
11/21/20 14:45:00,15.414,18.843,1454.6
11/21/20 15:00:00,15.199,19.340,1320.5
11/21/20 15:15:00,14.649,19.816,1162.9
11/21/20 15:30:00,14.026,19.981,1044.6
11/21/20 15:45:00,13.522,21.163,902.7
11/21/20 16:00:00,12.847,21.590,800.2
11/21/20 16:15:00,12.171,22.215,768.7
11/21/20 16:30:00,11.783,23.123,721.4
11/21/20 16:45:00,11.078,23.041,595.2
11/21/20 17:00:00,10.712,22.518,374.5
11/21/20 17:15:00,9.854,22.526,185.3
11/21/20 17:30:00,9.410,23.357,51.2
11/21/20 17:45:00,8.841,23.251,11.8
11/21/20 18:00:00,8.319,23.017,11.8
11/21/20 18:15:00,7.870,24.368,11.8
11/21/20 18:30:00,7.519,23.949,11.8
11/21/20 18:45:00,7.268,24.193,11.8
11/21/20 19:00:00,7.015,23.979,11.8
11/21/20 19:15:00,6.560,24.306,11.8
11/21/20 19:30:00,6.281,25.690,11.8
11/21/20 19:45:00,6.128,26.718,11.8
11/21/20 20:00:00,5.565,27.710,11.8
11/21/20 20:15:00,5.257,28.974,11.8
11/21/20 20:30:00,5.024,29.018,11.8
11/21/20 20:45:00,4.480,29.774,11.8
11/21/20 21:00:00,4.168,30.960,11.8
11/21/20 21:15:00,4.063,31.778,11.8
11/21/20 21:30:00,3.958,32.434,11.8
11/21/20 21:45:00,4.011,32.059,11.8
11/21/20 22:00:00,3.485,32.960,11.8
11/21/20 22:15:00,3.538,32.648,11.8
11/21/20 22:30:00,3.406,32.636,11.8
11/21/20 22:45:00,2.903,31.767,11.8
11/21/20 23:00:00,1.940,31.899,11.8
11/21/20 23:15:00,2.101,32.167,11.8
11/21/20 23:30:00,1.859,32.144,11.8
11/21/20 23:45:00,1.778,32.326,11.8
11/22/20 00:00:00,1.967,32.816,11.8
11/22/20 00:15:00,2.155,34.091,11.8
11/22/20 00:30:00,2.021,33.827,11.8
11/22/20 00:45:00,1.832,33.840,11.8
11/22/20 01:00:00,1.180,33.777,11.8
11/22/20 01:15:00,0.962,35.845,11.8
11/22/20 01:30:00,1.398,35.890,11.8
11/22/20 01:45:00,1.235,36.370,11.8
11/22/20 02:00:00,0.384,38.474,11.8
11/22/20 02:15:00,-0.143,37.709,11.8
11/22/20 02:30:00,-0.227,36.404,11.8
11/22/20 02:45:00,0.051,35.938,11.8
11/22/20 03:00:00,-0.004,35.529,11.8
11/22/20 03:15:00,-0.479,35.914,11.8
11/22/20 03:30:00,-1.384,39.197,11.8
11/22/20 03:45:00,-1.071,37.885,11.8
11/22/20 04:00:00,-0.367,38.790,11.8
11/22/20 04:15:00,-0.591,40.354,11.8
11/22/20 04:30:00,-0.479,39.482,11.8
11/22/20 04:45:00,0.135,38.416,11.8
11/22/20 05:00:00,0.024,38.649,11.8
11/22/20 05:15:00,-0.283,38.646,19.7
11/22/20 05:30:00,-0.283,39.504,106.4
11/22/20 05:45:00,0.135,37.831,240.5
11/22/20 06:00:00,0.439,38.172,350.8
11/22/20 06:15:00,1.044,39.008,500.6
11/22/20 06:30:00,1.967,36.851,571.6
11/22/20 06:45:00,2.770,35.968,689.8
11/22/20 07:00:00,3.564,35.548,823.9
11/22/20 07:15:00,4.558,34.957,957.9
11/22/20 07:30:00,5.770,33.621,1131.3
11/22/20 07:45:00,7.041,29.447,1289.0
11/22/20 08:00:00,8.145,26.844,1446.7
11/22/20 08:15:00,9.312,24.835,1628.0
11/22/20 08:30:00,10.271,23.483,1714.7
11/22/20 08:45:00,10.810,24.746,1903.9
11/22/20 09:00:00,11.565,24.503,1911.8
11/22/20 09:15:00,12.292,24.622,1998.5
11/22/20 09:30:00,11.977,35.695,2045.8
11/22/20 09:45:00,12.413,31.730,2077.4
11/22/20 10:00:00,13.112,27.299,2077.4
11/22/20 10:15:00,14.242,26.028,2250.8
11/22/20 10:30:00,14.385,24.439,2211.4
11/22/20 10:45:00,14.745,22.554,2250.8
11/22/20 11:00:00,15.461,24.784,2313.9
11/22/20 11:15:00,16.296,21.814,2274.5
11/22/20 11:30:00,16.225,22.147,508.5
11/22/20 11:45:00,15.963,20.913,2329.7
11/22/20 12:00:00,16.844,20.357,2471.6
11/22/20 12:15:00,18.129,21.185,1249.6
11/22/20 12:30:00,17.058,20.914,2242.9
11/22/20 12:45:00,15.485,22.570,1020.9
11/22/20 13:00:00,14.768,23.664,547.9
11/22/20 13:15:00,14.098,24.152,295.6
11/22/20 13:30:00,13.329,26.688,201.0
11/22/20 13:45:00,12.413,32.704,185.3
11/22/20 14:00:00,11.200,35.425,264.1
11/22/20 14:15:00,10.932,38.617,603.1
11/22/20 14:30:00,11.540,38.046,587.3
11/22/20 14:45:00,12.195,34.623,555.8
11/22/20 15:00:00,12.171,33.459,461.2
11/22/20 15:15:00,12.147,33.036,453.3
11/22/20 15:30:00,12.171,33.491,477.0
11/22/20 15:45:00,12.074,32.867,477.0
11/22/20 16:00:00,11.977,32.599,445.4
11/22/20 16:15:00,11.880,32.720,429.7
11/22/20 16:30:00,11.832,32.586,413.9
11/22/20 16:45:00,11.734,32.350,279.9
11/22/20 17:00:00,11.419,32.677,193.2
11/22/20 17:15:00,10.932,33.020,114.3
11/22/20 17:30:00,10.075,33.326,43.4
11/22/20 17:45:00,9.460,32.207,11.8
11/22/20 18:00:00,8.891,31.479,11.8
11/22/20 18:15:00,8.270,34.880,11.8
11/22/20 18:30:00,7.970,43.881,11.8
11/22/20 18:45:00,7.895,43.625,11.8
11/22/20 19:00:00,7.920,42.451,11.8
11/22/20 19:15:00,7.945,43.755,11.8
11/22/20 19:30:00,7.795,44.754,11.8
11/22/20 19:45:00,6.509,60.614,11.8
11/22/20 20:00:00,5.745,64.332,11.8
11/22/20 20:15:00,5.257,69.537,11.8
11/22/20 20:30:00,5.024,72.038,11.8
11/22/20 20:45:00,4.714,71.839,11.8
11/22/20 21:00:00,4.714,75.173,11.8
11/22/20 21:15:00,3.722,80.313,11.8
11/22/20 21:30:00,3.512,80.054,11.8
11/22/20 21:45:00,4.220,75.638,11.8
11/22/20 22:00:00,4.792,72.569,11.8
11/22/20 22:15:00,4.610,76.315,11.8
11/22/20 22:30:00,4.220,76.797,11.8
11/22/20 22:45:00,4.063,77.327,11.8
11/22/20 23:00:00,4.063,77.301,11.8
11/22/20 23:15:00,4.558,74.597,11.8
11/22/20 23:30:00,4.636,73.332,11.8
11/22/20 23:45:00,3.749,77.821,11.8
11/23/20 00:00:00,4.220,74.418,11.8
11/23/20 00:15:00,4.141,74.076,11.8
11/23/20 00:30:00,3.248,78.059,11.8
11/23/20 00:45:00,2.770,80.704,11.8
11/23/20 01:00:00,2.930,78.998,11.8
11/23/20 01:15:00,2.770,80.861,11.8
11/23/20 01:30:00,2.343,83.240,11.8
11/23/20 01:45:00,1.724,86.836,11.8
11/23/20 02:00:00,1.805,87.515,11.8
11/23/20 02:15:00,1.859,87.681,11.8
11/23/20 02:30:00,2.101,85.552,11.8
11/23/20 02:45:00,1.832,82.420,11.8
11/23/20 03:00:00,1.994,81.912,11.8
11/23/20 03:15:00,1.670,84.113,11.8
11/23/20 03:30:00,2.370,79.534,11.8
11/23/20 03:45:00,2.770,77.208,11.8
11/23/20 04:00:00,2.316,78.624,11.8
11/23/20 04:15:00,2.236,79.662,11.8
11/23/20 04:30:00,2.155,78.641,11.8
11/23/20 04:45:00,1.588,80.200,11.8
11/23/20 05:00:00,1.289,79.713,11.8
11/23/20 05:15:00,0.852,79.641,11.8
11/23/20 05:30:00,1.344,78.092,59.1
11/23/20 05:45:00,0.989,78.963,169.5
11/23/20 06:00:00,0.742,80.295,264.1
11/23/20 06:15:00,1.507,79.709,303.5
11/23/20 06:30:00,2.047,79.910,461.2
11/23/20 06:45:00,2.610,80.720,540.0
11/23/20 07:00:00,3.433,78.791,689.8
11/23/20 07:15:00,4.376,81.516,863.3
11/23/20 07:30:00,5.231,79.535,1052.5
11/23/20 07:45:00,6.102,78.064,1249.6
11/23/20 08:00:00,6.914,76.886,1423.0
11/23/20 08:15:00,7.594,74.017,1580.7
11/23/20 08:30:00,8.220,70.528,1738.4
11/23/20 08:45:00,9.089,72.348,1856.6
11/23/20 09:00:00,9.731,69.522,1903.9
11/23/20 09:15:00,10.320,59.427,2006.4
11/23/20 09:30:00,10.858,57.053,2108.9
11/23/20 09:45:00,11.492,51.882,2101.0
11/23/20 10:00:00,12.195,47.254,2211.4
11/23/20 10:15:00,12.847,39.299,2030.1
11/23/20 10:30:00,13.353,38.493,1911.8
11/23/20 10:45:00,13.810,35.522,2195.6
11/23/20 11:00:00,14.098,33.282,2069.5
11/23/20 11:15:00,14.673,34.083,2132.6
11/23/20 11:30:00,14.984,26.816,2164.1
11/23/20 11:45:00,15.175,24.830,2116.8
11/23/20 12:00:00,15.557,24.020,2282.3
11/23/20 12:15:00,15.867,20.263,2306.0
11/23/20 12:30:00,16.844,23.875,2424.3
11/23/20 12:45:00,16.939,21.110,2061.6
11/23/20 13:00:00,17.177,20.581,2321.8
11/23/20 13:15:00,17.677,20.135,2116.8
11/23/20 13:30:00,16.963,20.500,1935.5
11/23/20 13:45:00,17.106,20.849,1699.0
11/23/20 14:00:00,16.392,20.838,1218.0
11/23/20 14:15:00,16.177,20.994,1249.6
11/23/20 14:30:00,16.225,21.200,1383.6
11/23/20 14:45:00,16.582,25.535,1115.6
11/23/20 15:00:00,15.915,22.599,1147.1
11/23/20 15:15:00,15.485,24.317,1068.2
11/23/20 15:30:00,15.366,24.443,445.4
11/23/20 15:45:00,15.700,28.597,989.4
11/23/20 16:00:00,15.055,31.704,366.6
11/23/20 16:15:00,13.305,35.440,398.1
11/23/20 16:30:00,12.775,36.609,674.1
11/23/20 16:45:00,12.847,35.845,532.2
11/23/20 17:00:00,12.340,35.795,303.5
11/23/20 17:15:00,11.589,36.968,82.8
11/23/20 17:30:00,10.785,38.316,35.5
11/23/20 17:45:00,10.222,39.268,11.8
11/23/20 18:00:00,9.829,41.237,11.8
11/23/20 18:15:00,9.854,52.859,11.8
11/23/20 18:30:00,6.839,65.439,11.8
11/23/20 18:45:00,6.281,70.152,11.8
11/23/20 19:00:00,5.975,75.872,11.8
11/23/20 19:15:00,5.770,80.694,11.8
11/23/20 19:30:00,5.488,78.683,11.8
11/23/20 19:45:00,5.308,79.125,11.8
11/23/20 20:00:00,5.128,83.633,11.8
11/23/20 20:15:00,4.818,79.922,11.8
11/23/20 20:30:00,4.584,82.301,11.8
11/23/20 20:45:00,4.558,84.646,11.8
11/23/20 21:00:00,4.324,81.978,11.8
11/23/20 21:15:00,4.115,83.943,11.8
11/23/20 21:30:00,4.011,85.654,11.8
11/23/20 21:45:00,3.749,86.644,11.8
11/23/20 22:00:00,3.696,87.706,11.8
11/23/20 22:15:00,3.485,87.271,11.8
11/23/20 22:30:00,3.221,86.157,11.8
11/23/20 22:45:00,3.221,86.797,11.8
11/23/20 23:00:00,3.116,88.400,11.8
11/23/20 23:15:00,2.850,88.207,11.8
11/23/20 23:30:00,2.610,87.258,11.8
11/23/20 23:45:00,2.450,89.167,11.8
11/24/20 00:00:00,2.182,89.250,11.8
11/24/20 00:15:00,2.047,89.292,11.8
11/24/20 00:30:00,1.994,88.523,11.8
11/24/20 00:45:00,1.886,87.637,11.8
11/24/20 01:00:00,1.588,87.841,11.8
11/24/20 01:15:00,1.208,88.073,11.8
11/24/20 01:30:00,1.099,89.326,11.8
11/24/20 01:45:00,0.907,88.951,11.8
11/24/20 02:00:00,0.660,89.638,11.8
11/24/20 02:15:00,0.190,89.865,11.8
11/24/20 02:30:00,0.107,89.844,11.8
11/24/20 02:45:00,0.107,88.798,11.8
11/24/20 03:00:00,0.163,89.610,11.8
11/24/20 03:15:00,0.024,89.450,3.9
11/24/20 03:30:00,0.024,90.269,11.8
11/24/20 03:45:00,-0.143,89.307,11.8
11/24/20 04:00:00,-0.060,90.024,11.8
11/24/20 04:15:00,-0.255,88.756,11.8
11/24/20 04:30:00,-0.227,89.286,11.8
11/24/20 04:45:00,-0.283,88.699,11.8
11/24/20 05:00:00,-0.423,89.683,3.9
11/24/20 05:15:00,-0.423,90.104,11.8
11/24/20 05:30:00,-0.283,90.634,11.8
11/24/20 05:45:00,0.024,90.368,11.8
11/24/20 06:00:00,0.467,90.384,11.8
11/24/20 06:15:00,0.907,90.349,11.8
11/24/20 06:30:00,1.534,88.835,11.8
11/24/20 06:45:00,2.021,88.882,11.8
11/24/20 07:00:00,2.530,89.213,11.8
11/24/20 07:15:00,3.116,88.881,11.8
11/24/20 07:30:00,3.564,88.462,11.8
11/24/20 07:45:00,4.220,88.116,11.8
11/24/20 08:00:00,4.792,86.925,11.8
11/24/20 08:15:00,5.360,85.460,11.8
11/24/20 08:30:00,5.975,84.460,11.8
11/24/20 08:45:00,6.763,82.061,11.8
11/24/20 09:00:00,7.594,76.131,11.8
11/24/20 09:15:00,8.568,70.539,11.8
11/24/20 09:30:00,8.916,68.263,11.8
11/24/20 09:45:00,9.534,64.370,11.8
11/24/20 10:00:00,10.222,61.028,11.8
11/24/20 10:15:00,10.638,61.624,11.8
11/24/20 10:30:00,10.858,61.866,11.8
11/24/20 10:45:00,10.736,64.262,11.8
11/24/20 11:00:00,11.589,63.596,11.8
11/24/20 11:15:00,12.098,50.441,11.8
11/24/20 11:30:00,12.703,52.205,11.8
11/24/20 11:45:00,12.727,49.514,11.8
