"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20720662, LBL: Int Modulo)","HR, % (SEN S/N: 20720662, LBL: Int Modulo)","CO2, ppm (SEN S/N: 20720662, LBL: Int Modulo )"
11/11/20 18:10:00,24.629,27.856,3347
11/11/20 18:10:30,24.436,27.759,3302
11/11/20 18:11:00,24.267,27.637,3233
11/11/20 18:11:30,24.098,27.759,3131
11/11/20 18:12:00,23.881,27.393,2991
11/11/20 18:12:30,23.689,27.368,2883
11/11/20 18:13:00,23.593,27.075,2723
11/11/20 18:13:30,23.352,27.002,2576
11/11/20 18:14:00,23.184,27.173,2508
11/11/20 18:14:30,23.040,26.807,2431
11/11/20 18:15:00,22.848,26.831,2345
11/11/20 18:15:30,22.729,26.758,2279
11/11/20 18:16:00,22.609,26.733,2246
11/11/20 18:16:30,22.441,26.685,2218
11/11/20 18:17:00,22.298,26.611,2160
11/11/20 18:17:30,22.154,26.636,2094
11/11/20 18:18:00,22.034,26.636,2081
11/11/20 18:18:30,21.867,26.660,2053
11/11/20 18:19:00,21.748,26.636,2016
11/11/20 18:19:30,21.604,26.685,1973
11/11/20 18:20:00,21.485,26.660,1931
11/11/20 18:20:30,21.366,26.733,1901
11/11/20 18:21:00,21.342,26.782,1893
11/11/20 18:21:30,21.199,26.758,1879
11/11/20 18:22:00,21.008,26.831,1875
11/11/20 18:22:30,20.913,26.880,1840
11/11/20 18:23:00,20.746,26.978,1847
11/11/20 18:23:30,20.627,26.978,1854
11/11/20 18:24:00,20.531,26.978,1795
11/11/20 18:24:30,20.436,27.051,1765
11/11/20 18:25:00,20.317,27.124,1752
11/11/20 18:25:30,20.198,27.148,1719
11/11/20 18:26:00,20.126,27.246,1693
11/11/20 18:26:30,20.007,27.295,1668
11/11/20 18:27:00,19.936,27.393,1663
11/11/20 18:27:30,19.817,27.466,1638
11/11/20 18:28:00,19.746,27.441,1565
11/11/20 18:28:30,19.674,27.466,1574
11/11/20 18:29:00,19.579,27.515,1571
11/11/20 18:29:30,19.484,27.515,1500
11/11/20 18:30:00,19.389,27.612,1483
11/11/20 18:30:30,19.294,27.612,1467
11/11/20 18:31:00,19.222,27.661,1444
11/11/20 18:31:30,19.127,27.710,1417
11/11/20 18:32:00,19.056,27.612,1384
11/11/20 18:32:30,18.961,27.661,1362
11/11/20 18:33:00,18.913,27.759,1370
11/11/20 18:33:30,18.842,27.808,1345
11/11/20 18:34:00,18.747,27.856,1313
11/11/20 18:34:30,18.652,27.832,1289
11/11/20 18:35:00,18.604,27.881,1276
11/11/20 18:35:30,18.509,27.979,1286
11/11/20 18:36:00,18.461,29.492,1227
11/11/20 18:36:30,15.199,18.628,767
11/11/20 18:37:00,16.654,22.876,695
11/11/20 18:37:30,16.749,27.319,714
11/11/20 18:38:00,16.820,27.148,713
11/11/20 18:38:30,16.915,27.734,720
11/11/20 18:39:00,16.892,26.367,708
11/11/20 18:39:30,16.915,25.928,700
11/11/20 18:40:00,16.892,25.513,708
11/11/20 18:40:30,16.868,25.024,697
11/11/20 18:41:00,16.820,25.171,704
11/11/20 18:41:30,16.773,24.658,709
11/11/20 18:42:00,16.725,24.634,708
11/11/20 18:42:30,16.701,24.805,693
