"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 2432430, LBL: T1)","Temp, °C (SEN S/N: 2432430, LBL: T2)","Temp, °C (SEN S/N: 2432430, LBL: T3)","Temp, °C (SEN S/N: 2432430, LBL: T4)"
11/20/20 02:30:00,120.830,161.045,537.327,242.368
11/20/20 02:45:00,120.830,159.790,537.327,238.785
11/20/20 03:00:00,120.606,158.573,537.327,235.434
11/20/20 03:15:00,120.606,156.813,537.327,235.434
11/20/20 03:30:00,120.606,155.681,537.327,232.289
11/20/20 03:45:00,120.606,154.040,537.327,235.434
11/20/20 04:00:00,120.830,152.463,537.327,232.289
11/20/20 04:15:00,120.830,151.446,537.327,232.289
11/20/20 04:30:00,121.056,149.967,537.327,229.329
11/20/20 04:45:00,121.056,148.541,537.327,229.329
11/20/20 05:00:00,121.056,147.619,537.327,223.886
11/20/20 05:15:00,121.056,146.274,537.327,221.373
11/20/20 05:30:00,121.056,144.974,537.327,221.373
11/20/20 05:45:00,121.056,143.716,537.327,218.982
11/20/20 06:00:00,120.830,142.497,537.327,218.982
11/20/20 06:15:00,120.606,141.705,537.327,218.982
11/20/20 06:30:00,120.383,140.929,537.327,221.373
11/20/20 06:45:00,120.606,140.547,537.327,221.373
11/20/20 07:00:00,121.056,140.547,537.327,223.886
11/20/20 07:15:00,121.742,140.929,537.327,226.533
11/20/20 07:30:00,121.974,141.705,537.327,229.329
11/20/20 07:45:00,122.441,142.899,537.327,229.329
11/20/20 08:00:00,122.677,144.130,537.327,235.434
11/20/20 08:15:00,122.915,146.717,537.327,238.785
11/20/20 08:30:00,123.395,149.967,537.327,246.216
11/20/20 08:45:00,123.637,154.040,537.327,250.367
11/20/20 09:00:00,124.126,159.177,537.327,254.869
11/20/20 09:15:00,124.373,165.765,537.327,259.781
11/20/20 09:30:00,124.872,173.598,537.327,265.178
11/20/20 09:45:00,125.125,182.142,537.327,271.157
11/20/20 10:00:00,125.378,191.457,537.327,277.847
11/20/20 10:15:00,125.891,199.983,537.327,277.847
11/20/20 10:30:00,125.891,210.450,537.327,294.121
11/20/20 10:45:00,126.151,218.982,537.327,294.121
11/20/20 11:00:00,126.411,226.533,537.327,304.306
11/20/20 11:15:00,126.674,229.329,537.327,304.306
11/20/20 11:30:00,126.939,232.289,537.327,304.306
11/20/20 11:45:00,127.206,235.434,537.327,316.524
11/20/20 12:00:00,127.206,238.785,537.327,316.524
11/20/20 12:15:00,127.206,238.785,537.327,316.524
11/20/20 12:30:00,127.474,242.368,537.327,316.524
11/20/20 12:45:00,127.744,242.368,537.327,316.524
11/20/20 13:00:00,127.744,242.368,537.327,316.524
11/20/20 13:15:00,128.017,246.216,537.327,316.524
11/20/20 13:30:00,127.744,246.216,537.327,304.306
11/20/20 13:45:00,128.017,250.367,537.327,316.524
11/20/20 14:00:00,128.017,250.367,537.327,331.683
11/20/20 14:15:00,127.744,250.367,537.327,331.683
11/20/20 14:30:00,128.017,250.367,537.327,331.683
11/20/20 14:45:00,127.744,250.367,537.327,331.683
11/20/20 15:00:00,127.744,250.367,537.327,331.683
11/20/20 15:15:00,127.474,250.367,537.327,331.683
11/20/20 15:30:00,127.474,250.367,537.327,331.683
11/20/20 15:45:00,127.206,246.216,537.327,331.683
11/20/20 16:00:00,127.206,246.216,537.327,351.436
11/20/20 16:15:00,127.206,242.368,537.327,331.683
11/20/20 16:30:00,126.674,235.434,537.327,250.367
11/20/20 16:45:00,10.075,11.977,13.930,12.195
11/20/20 17:00:00,9.509,11.297,13.329,11.686
11/20/20 17:15:00,8.990,10.883,12.751,11.224
11/20/20 17:30:00,8.494,10.443,12.171,10.712
11/20/20 17:45:00,7.995,9.903,11.613,10.222
11/20/20 18:00:00,7.368,9.213,11.053,9.682
11/20/20 18:15:00,6.839,8.469,10.492,9.139
11/20/20 18:30:00,6.331,7.820,9.952,8.668
11/20/20 18:45:00,5.898,7.268,9.460,8.220
11/20/20 19:00:00,5.462,6.763,9.015,7.795
11/20/20 19:15:00,5.024,6.306,8.568,7.368
11/20/20 19:30:00,4.610,5.898,8.145,6.965
11/20/20 19:45:00,4.194,5.488,7.695,6.636
11/20/20 20:00:00,3.775,5.076,7.268,6.230
11/20/20 20:15:00,3.354,4.662,6.839,5.821
11/20/20 20:30:00,2.956,4.272,6.433,5.462
11/20/20 20:45:00,2.530,3.854,6.026,5.076
11/20/20 21:00:00,2.236,3.538,5.668,4.714
11/20/20 21:15:00,1.913,3.195,5.334,4.376
11/20/20 21:30:00,1.534,2.823,4.947,3.985
11/20/20 21:45:00,1.208,2.477,4.584,3.670
11/20/20 22:00:00,0.880,2.128,4.246,3.327
11/20/20 22:15:00,0.632,1.859,3.932,3.036
11/20/20 22:30:00,0.356,1.561,3.643,2.770
11/20/20 22:45:00,0.135,1.317,3.380,2.557
11/20/20 23:00:00,-0.088,1.071,3.116,2.316
11/20/20 23:15:00,-0.283,0.852,2.850,2.101
11/20/20 23:30:00,-0.479,0.660,2.610,1.886
11/20/20 23:45:00,-0.760,0.439,2.316,1.643
11/21/20 00:00:00,-1.015,0.218,2.021,1.344
11/21/20 00:15:00,-1.242,-0.004,1.751,1.071
11/21/20 00:30:00,-1.470,-0.227,1.480,0.852
11/21/20 00:45:00,-1.670,-0.451,1.235,0.632
11/21/20 01:00:00,-1.900,-0.648,0.989,0.384
11/21/20 01:15:00,-2.102,-0.817,0.742,0.190
11/21/20 01:30:00,-2.276,-0.986,0.522,-0.004
11/21/20 01:45:00,-2.421,-1.128,0.356,-0.143
11/21/20 02:00:00,-2.566,-1.270,0.163,-0.311
11/21/20 02:15:00,-2.742,-1.470,-0.060,-0.479
11/21/20 02:30:00,-2.918,-1.641,-0.255,-0.648
11/21/20 02:45:00,-3.035,-1.785,-0.423,-0.817
11/21/20 03:00:00,-3.183,-1.958,-0.591,-0.986
11/21/20 03:15:00,-3.360,-2.131,-0.789,-1.128
11/21/20 03:30:00,-3.508,-2.276,-0.986,-1.299
11/21/20 03:45:00,-3.627,-2.421,-1.128,-1.441
11/21/20 04:00:00,-3.777,-2.537,-1.327,-1.613
11/21/20 04:15:00,-3.866,-2.654,-1.470,-1.756
11/21/20 04:30:00,-4.046,-2.800,-1.613,-1.900
11/21/20 04:45:00,-4.167,-2.918,-1.785,-2.044
11/21/20 05:00:00,-4.257,-3.035,-1.900,-2.160
11/21/20 05:15:00,-4.348,-3.124,-2.015,-2.247
11/21/20 05:30:00,-4.408,-3.183,-1.584,-1.871
11/21/20 05:45:00,-4.227,-3.094,-0.032,-0.620
11/21/20 06:00:00,-3.896,-2.888,2.101,0.962
11/21/20 06:15:00,-3.508,-2.596,4.298,2.477
11/21/20 06:30:00,-3.065,-2.276,6.433,4.037
11/21/20 06:45:00,-2.537,-1.900,8.568,5.565
11/21/20 07:00:00,-1.958,-1.498,10.565,6.940
11/21/20 07:15:00,-1.299,-1.043,12.461,8.270
11/21/20 07:30:00,-0.620,-0.535,14.242,9.706
11/21/20 07:45:00,0.079,-0.032,15.939,11.102
11/21/20 08:00:00,0.770,0.495,17.439,12.340
11/21/20 08:15:00,1.480,1.017,18.699,13.401
11/21/20 08:30:00,2.182,1.507,19.912,14.337
11/21/20 08:45:00,2.877,2.021,21.008,14.337
11/21/20 09:00:00,3.591,2.557,21.915,13.858
11/21/20 09:15:00,4.350,3.116,22.513,13.570
11/21/20 09:30:00,5.102,3.670,22.920,13.473
11/21/20 09:45:00,5.796,4.220,23.208,13.594
11/21/20 10:00:00,6.560,4.818,23.376,13.786
11/21/20 10:15:00,7.217,5.385,23.328,14.074
11/21/20 10:30:00,7.770,5.949,23.088,14.409
11/21/20 10:45:00,8.369,6.560,22.369,14.864
11/21/20 11:00:00,8.990,7.116,21.676,15.199
11/21/20 11:15:00,9.558,7.619,21.199,15.390
11/21/20 11:30:00,10.173,8.270,20.841,15.652
11/21/20 11:45:00,10.712,8.866,20.579,16.010
11/21/20 12:00:00,11.321,9.435,20.412,16.129
11/21/20 12:15:00,11.783,10.001,20.150,16.177
11/21/20 12:30:00,12.243,11.224,19.841,16.225
11/21/20 12:45:00,12.727,12.534,19.651,16.368
11/21/20 13:00:00,12.727,13.714,19.484,16.415
11/21/20 13:15:00,13.329,14.792,19.365,16.511
11/21/20 13:30:00,13.906,15.461,19.199,16.534
11/21/20 13:45:00,14.385,16.129,19.151,16.630
11/21/20 14:00:00,14.385,16.534,18.985,16.582
11/21/20 14:15:00,14.409,17.034,18.699,16.415
11/21/20 14:30:00,14.433,17.439,18.533,16.153
11/21/20 14:45:00,14.266,17.510,18.295,15.843
11/21/20 15:00:00,14.074,17.867,17.938,15.533
11/21/20 15:15:00,13.786,18.129,17.534,15.223
11/21/20 15:30:00,13.546,18.461,17.106,14.936
11/21/20 15:45:00,13.233,18.699,16.606,14.601
11/21/20 16:00:00,12.847,18.747,16.106,14.242
11/21/20 16:15:00,12.461,18.723,15.581,13.882
11/21/20 16:30:00,12.195,18.699,15.127,13.546
11/21/20 16:45:00,11.977,18.200,14.673,13.185
11/21/20 17:00:00,11.734,17.748,14.266,12.871
11/21/20 17:15:00,11.248,16.820,13.906,12.509
11/21/20 17:30:00,10.638,15.533,13.473,12.074
11/21/20 17:45:00,10.026,14.314,12.992,11.589
11/21/20 18:00:00,9.460,13.305,12.509,11.127
11/21/20 18:15:00,8.941,12.243,12.050,10.712
11/21/20 18:30:00,8.469,11.394,11.637,10.296
11/21/20 18:45:00,8.095,10.712,11.273,9.952
11/21/20 19:00:00,7.670,10.149,10.858,9.632
11/21/20 19:15:00,7.192,9.558,10.418,9.262
11/21/20 19:30:00,6.687,8.965,9.928,8.866
11/21/20 19:45:00,6.204,8.394,9.435,8.444
11/21/20 20:00:00,5.719,7.845,8.965,7.995
11/21/20 20:15:00,5.257,7.343,8.519,7.544
11/21/20 20:30:00,4.869,6.864,8.070,7.142
11/21/20 20:45:00,4.454,6.408,7.645,6.763
11/21/20 21:00:00,4.141,6.026,7.268,6.408
11/21/20 21:15:00,3.880,5.693,6.940,6.077
11/21/20 21:30:00,3.591,5.360,6.611,5.796
11/21/20 21:45:00,3.274,5.024,6.255,5.488
11/21/20 22:00:00,3.009,4.714,5.949,5.205
11/21/20 22:15:00,2.770,4.454,5.693,4.947
11/21/20 22:30:00,2.503,4.141,5.385,4.662
11/21/20 22:45:00,2.236,3.854,5.128,4.428
11/21/20 23:00:00,1.913,3.538,4.792,4.168
11/21/20 23:15:00,1.643,3.221,4.454,3.906
11/21/20 23:30:00,1.425,2.956,4.194,3.643
11/21/20 23:45:00,1.153,2.690,3.932,3.406
11/22/20 00:00:00,0.962,2.450,3.670,3.195
11/22/20 00:15:00,0.852,2.289,3.485,3.009
11/22/20 00:30:00,0.660,2.101,3.274,2.823
11/22/20 00:45:00,0.467,1.886,3.063,2.610
11/22/20 01:00:00,0.246,1.697,2.823,2.423
11/22/20 01:15:00,0.051,1.507,2.610,2.182
11/22/20 01:30:00,-0.116,1.317,2.396,1.994
11/22/20 01:45:00,-0.283,1.126,2.209,1.832
11/22/20 02:00:00,-0.479,0.962,1.994,1.643
11/22/20 02:15:00,-0.648,0.825,1.805,1.453
11/22/20 02:30:00,-0.873,0.660,1.561,1.262
11/22/20 02:45:00,-1.071,0.495,1.289,1.071
11/22/20 03:00:00,-1.185,0.301,1.099,0.934
11/22/20 03:15:00,-1.270,0.190,0.934,0.797
11/22/20 03:30:00,-1.413,0.079,0.770,0.660
11/22/20 03:45:00,-1.556,-0.060,0.605,0.495
11/22/20 04:00:00,-1.641,-0.171,0.495,0.356
11/22/20 04:15:00,-1.727,-0.283,0.356,0.218
11/22/20 04:30:00,-1.842,-0.423,0.246,0.079
11/22/20 04:45:00,-1.929,-0.563,0.135,-0.032
11/22/20 05:00:00,-1.986,-0.648,0.024,-0.143
11/22/20 05:15:00,-2.102,-0.732,-0.060,-0.227
11/22/20 05:30:00,-2.102,-0.760,0.246,0.051
11/22/20 05:45:00,-1.958,-0.704,1.071,0.660
11/22/20 06:00:00,-1.699,-0.563,2.664,1.967
11/22/20 06:15:00,-1.270,-0.311,4.844,3.459
11/22/20 06:30:00,-0.760,0.079,7.192,5.102
11/22/20 06:45:00,-0.227,0.439,9.336,6.611
11/22/20 07:00:00,0.329,0.852,11.370,8.020
11/22/20 07:15:00,0.907,1.262,13.305,9.386
11/22/20 07:30:00,1.561,1.751,15.103,10.858
11/22/20 07:45:00,2.289,2.289,16.654,12.171
11/22/20 08:00:00,3.036,2.797,18.057,13.401
11/22/20 08:15:00,3.749,3.354,19.365,14.433
11/22/20 08:30:00,4.480,3.880,20.579,15.342
11/22/20 08:45:00,5.179,4.402,21.437,15.366
11/22/20 09:00:00,5.847,4.947,21.963,14.936
11/22/20 09:15:00,6.509,5.462,22.321,14.649
11/22/20 09:30:00,5.924,5.975,21.772,14.601
11/22/20 09:45:00,6.433,6.484,21.772,14.768
11/22/20 10:00:00,7.720,6.990,21.963,15.127
11/22/20 10:15:00,8.245,7.519,22.274,15.485
11/22/20 10:30:00,9.213,8.045,22.274,15.796
11/22/20 10:45:00,9.952,8.593,22.058,16.272
11/22/20 11:00:00,10.590,9.163,20.627,16.677
11/22/20 11:15:00,11.346,9.854,18.557,16.939
11/22/20 11:30:00,11.880,10.492,16.487,17.201
11/22/20 11:45:00,12.243,10.834,20.436,17.225
11/22/20 12:00:00,13.137,11.540,20.365,17.510
11/22/20 12:15:00,14.194,12.413,20.603,17.891
11/22/20 12:30:00,14.649,13.161,20.627,17.915
11/22/20 12:45:00,14.649,13.570,20.436,17.867
11/22/20 13:00:00,14.218,13.401,19.936,17.558
11/22/20 13:15:00,13.666,12.944,19.532,17.177
11/22/20 13:30:00,13.064,12.389,18.961,16.701
11/22/20 13:45:00,12.485,11.904,18.271,16.129
11/22/20 14:00:00,11.734,11.419,17.296,15.438
11/22/20 14:15:00,11.419,11.078,16.558,14.816
11/22/20 14:30:00,11.467,11.005,16.153,14.409
11/22/20 14:45:00,11.589,11.005,15.939,14.194
11/22/20 15:00:00,11.589,10.980,15.891,14.074
11/22/20 15:15:00,11.540,10.858,15.724,13.954
11/22/20 15:30:00,11.516,10.761,15.533,13.834
11/22/20 15:45:00,11.492,10.712,15.414,13.666
11/22/20 16:00:00,11.467,10.761,15.270,13.570
11/22/20 16:15:00,11.419,10.980,15.127,13.473
11/22/20 16:30:00,11.370,11.248,14.888,13.377
11/22/20 16:45:00,11.297,11.443,14.721,13.329
11/22/20 17:00:00,11.078,11.297,14.529,13.233
11/22/20 17:15:00,8.270,9.213,14.266,13.040
11/22/20 17:30:00,8.170,9.089,13.882,12.678
11/22/20 17:45:00,8.369,8.841,13.473,12.268
11/22/20 18:00:00,9.114,8.767,13.064,11.856
11/22/20 18:15:00,8.866,8.767,12.558,11.419
11/22/20 18:30:00,8.444,8.444,12.147,11.005
11/22/20 18:45:00,8.170,8.095,11.832,10.712
11/22/20 19:00:00,8.045,8.195,11.589,10.492
11/22/20 19:15:00,7.995,8.195,11.394,10.320
11/22/20 19:30:00,7.845,8.070,11.151,10.100
11/22/20 19:45:00,7.619,7.845,10.858,9.829
11/22/20 20:00:00,7.242,7.569,10.443,9.435
11/22/20 20:15:00,6.889,7.268,10.026,9.114
11/22/20 20:30:00,6.687,7.066,9.682,8.866
11/22/20 20:45:00,6.408,6.864,9.312,8.618
11/22/20 21:00:00,6.153,6.687,8.916,8.394
11/22/20 21:15:00,5.847,6.458,8.494,8.145
11/22/20 21:30:00,5.462,6.204,7.845,7.820
11/22/20 21:45:00,5.257,6.026,7.393,7.619
11/22/20 22:00:00,5.179,5.898,7.318,7.494
11/22/20 22:15:00,4.999,5.745,7.192,7.343
11/22/20 22:30:00,4.714,5.488,7.041,7.167
11/22/20 22:45:00,4.506,5.257,6.813,6.965
11/22/20 23:00:00,4.324,5.076,6.585,6.737
11/22/20 23:15:00,4.168,4.921,6.382,6.560
11/22/20 23:30:00,3.958,4.714,6.230,6.357
11/22/20 23:45:00,3.749,4.506,6.000,6.102
11/23/20 00:00:00,3.564,4.324,5.770,5.872
11/23/20 00:15:00,3.380,4.141,5.591,5.668
11/23/20 00:30:00,3.142,3.932,5.334,5.411
11/23/20 00:45:00,2.930,3.749,5.076,5.205
11/23/20 01:00:00,2.744,3.591,4.869,4.999
11/23/20 01:15:00,2.610,3.433,4.688,4.818
11/23/20 01:30:00,2.503,3.354,4.532,4.662
11/23/20 01:45:00,2.477,3.301,4.454,4.532
11/23/20 02:00:00,2.503,3.327,4.402,4.480
11/23/20 02:15:00,2.530,3.354,4.376,4.428
11/23/20 02:30:00,2.477,3.301,4.298,4.376
11/23/20 02:45:00,2.343,3.195,4.168,4.272
11/23/20 03:00:00,2.316,3.142,4.063,4.194
11/23/20 03:15:00,2.236,3.116,4.011,4.089
11/23/20 03:30:00,2.101,2.983,3.880,3.958
11/23/20 03:45:00,2.021,2.930,3.801,3.854
11/23/20 04:00:00,1.940,2.850,3.696,3.722
11/23/20 04:15:00,1.913,2.797,3.617,3.643
11/23/20 04:30:00,1.859,2.744,3.538,3.564
11/23/20 04:45:00,1.724,2.637,3.433,3.459
11/23/20 05:00:00,1.588,2.530,3.274,3.327
11/23/20 05:15:00,1.398,2.396,3.116,3.168
11/23/20 05:30:00,1.208,2.182,2.956,3.009
11/23/20 05:45:00,1.071,2.047,3.063,3.089
11/23/20 06:00:00,1.071,1.994,3.932,3.696
11/23/20 06:15:00,1.208,2.047,4.844,4.272
11/23/20 06:30:00,1.425,2.182,6.051,5.076
11/23/20 06:45:00,1.643,2.316,8.220,6.509
11/23/20 07:00:00,1.913,2.477,10.418,7.870
11/23/20 07:15:00,2.262,2.717,12.534,9.262
11/23/20 07:30:00,2.744,3.036,14.409,10.614
11/23/20 07:45:00,3.301,3.406,15.915,11.783
11/23/20 08:00:00,3.827,3.775,17.225,12.823
11/23/20 08:15:00,4.324,4.168,18.224,13.714
11/23/20 08:30:00,4.792,4.532,18.985,14.433
11/23/20 08:45:00,5.154,4.921,19.674,14.385
11/23/20 09:00:00,5.437,5.334,20.174,13.906
11/23/20 09:15:00,6.077,5.745,20.579,13.714
11/23/20 09:30:00,6.661,6.153,20.865,13.642
11/23/20 09:45:00,7.217,6.585,21.079,13.738
11/23/20 10:00:00,7.845,6.990,21.294,13.930
11/23/20 10:15:00,8.394,7.494,21.318,14.266
11/23/20 10:30:00,8.916,7.945,21.199,14.601
11/23/20 10:45:00,9.410,8.419,20.388,14.936
11/23/20 11:00:00,9.903,8.891,19.579,15.294
11/23/20 11:15:00,10.394,9.410,19.032,15.581
11/23/20 11:30:00,10.858,9.928,18.628,15.843
11/23/20 11:45:00,11.273,10.443,18.295,16.034
11/23/20 12:00:00,11.710,10.932,18.010,16.177
11/23/20 12:15:00,12.292,11.443,17.867,16.272
11/23/20 12:30:00,13.112,12.509,17.915,16.344
11/23/20 12:45:00,13.810,13.762,18.081,16.368
11/23/20 13:00:00,14.314,14.792,18.105,16.439
11/23/20 13:15:00,14.960,16.129,18.129,16.534
11/23/20 13:30:00,15.294,17.106,18.081,16.582
11/23/20 13:45:00,15.581,18.105,17.962,16.582
11/23/20 14:00:00,15.652,18.699,17.772,16.534
11/23/20 14:15:00,15.509,18.937,17.415,16.368
11/23/20 14:30:00,15.485,19.555,17.106,16.344
11/23/20 14:45:00,12.558,20.746,13.473,16.392
11/23/20 15:00:00,14.816,21.509,14.361,16.392
11/23/20 15:15:00,15.223,21.795,15.986,16.320
11/23/20 15:30:00,15.390,22.633,16.201,16.272
11/23/20 15:45:00,15.366,22.944,16.058,16.201
11/23/20 16:00:00,15.247,23.280,16.034,16.249
11/23/20 16:15:00,14.529,21.103,15.748,15.867
11/23/20 16:30:00,13.906,19.436,15.366,15.342
11/23/20 16:45:00,13.858,20.007,15.079,15.008
11/23/20 17:00:00,13.594,20.269,14.768,14.721
11/23/20 17:15:00,13.112,19.746,14.361,14.337
11/23/20 17:30:00,12.389,18.033,13.882,13.810
11/23/20 17:45:00,11.734,16.582,13.377,13.281
11/23/20 18:00:00,11.078,15.318,12.847,12.751
11/23/20 18:15:00,10.443,14.194,12.316,12.219
11/23/20 18:30:00,9.829,13.209,11.759,11.686
11/23/20 18:45:00,9.262,12.364,11.224,11.175
11/23/20 19:00:00,8.767,11.662,10.736,10.712
11/23/20 19:15:00,8.369,11.078,10.320,10.320
11/23/20 19:30:00,7.970,10.565,9.928,9.977
11/23/20 19:45:00,7.619,10.124,9.534,9.657
11/23/20 20:00:00,7.268,9.682,9.188,9.287
11/23/20 20:15:00,6.940,9.238,8.817,8.965
11/23/20 20:30:00,6.611,8.841,8.469,8.643
11/23/20 20:45:00,6.281,8.469,8.145,8.344
11/23/20 21:00:00,5.975,8.095,7.820,8.020
11/23/20 21:15:00,5.616,7.720,7.494,7.695
11/23/20 21:30:00,5.360,7.393,7.192,7.393
11/23/20 21:45:00,5.024,7.041,6.889,7.091
11/23/20 22:00:00,4.792,6.737,6.611,6.839
11/23/20 22:15:00,4.506,6.433,6.306,6.535
11/23/20 22:30:00,4.220,6.102,6.026,6.230
11/23/20 22:45:00,4.011,5.821,5.770,6.026
11/23/20 23:00:00,3.827,5.616,5.565,5.821
11/23/20 23:15:00,3.643,5.385,5.360,5.616
11/23/20 23:30:00,3.380,5.128,5.128,5.411
11/23/20 23:45:00,3.168,4.844,4.895,5.205
11/24/20 00:00:00,2.903,4.584,4.636,4.947
11/24/20 00:15:00,2.690,4.324,4.376,4.740
11/24/20 00:30:00,2.503,4.115,4.168,4.532
11/24/20 00:45:00,2.343,3.932,3.985,4.376
11/24/20 01:00:00,2.101,3.696,3.749,4.194
11/24/20 01:15:00,1.859,3.459,3.459,3.958
11/24/20 01:30:00,1.670,3.221,3.221,3.749
11/24/20 01:45:00,1.534,3.063,3.036,3.591
11/24/20 02:00:00,1.371,2.903,2.877,3.433
11/24/20 02:15:00,1.153,2.690,2.690,3.221
11/24/20 02:30:00,0.934,2.503,2.477,2.983
11/24/20 02:45:00,0.770,2.343,2.316,2.797
11/24/20 03:00:00,0.605,2.182,2.128,2.610
11/24/20 03:15:00,0.467,2.021,1.967,2.450
11/24/20 03:30:00,0.329,1.886,1.832,2.316
11/24/20 03:45:00,0.190,1.724,1.697,2.182
11/24/20 04:00:00,0.051,1.561,1.561,2.074
11/24/20 04:15:00,-0.060,1.453,1.425,1.994
11/24/20 04:30:00,-0.171,1.344,1.289,1.886
11/24/20 04:45:00,-0.255,1.289,1.208,1.832
11/24/20 05:00:00,-0.367,1.126,1.044,1.724
11/24/20 05:15:00,-0.479,1.017,0.962,1.615
11/24/20 05:30:00,-0.395,1.044,1.453,2.047
11/24/20 05:45:00,-0.227,1.180,2.343,2.770
11/24/20 06:00:00,0.107,1.425,4.402,4.298
11/24/20 06:15:00,0.550,1.778,6.914,6.102
11/24/20 06:30:00,1.071,2.209,9.188,7.745
11/24/20 06:45:00,1.615,2.610,11.224,9.163
11/24/20 07:00:00,2.128,3.036,13.329,10.663
11/24/20 07:15:00,2.690,3.433,15.294,12.147
11/24/20 07:30:00,3.248,3.854,17.058,13.497
11/24/20 07:45:00,3.827,4.272,18.699,14.745
11/24/20 08:00:00,4.402,4.714,19.984,15.867
11/24/20 08:15:00,4.999,5.154,21.008,16.844
11/24/20 08:30:00,5.616,5.565,21.867,17.605
11/24/20 08:45:00,6.179,6.000,22.657,17.629
11/24/20 09:00:00,6.839,6.458,23.232,16.963
11/24/20 09:15:00,7.494,6.914,23.665,16.487
11/24/20 09:30:00,8.095,7.343,23.881,16.225
11/24/20 09:45:00,8.668,7.820,23.930,16.177
11/24/20 10:00:00,9.238,8.295,23.857,16.201
11/24/20 10:15:00,9.805,8.767,23.665,16.272
11/24/20 10:30:00,10.271,9.262,23.208,16.439
11/24/20 10:45:00,10.761,9.756,22.369,16.796
11/24/20 11:00:00,11.248,10.296,21.676,17.082
11/24/20 11:15:00,11.710,10.907,21.103,17.391
11/24/20 11:30:00,12.195,11.492,20.650,17.629
11/24/20 11:45:00,12.606,12.074,20.341,17.819
11/24/20 12:00:00,12.944,12.582,19.936,17.986
11/24/20 12:15:00,13.305,13.112,19.651,18.152
11/24/20 12:30:00,13.570,13.978,19.341,18.271
11/24/20 12:45:00,13.906,15.270,19.127,18.390
11/24/20 13:00:00,14.170,16.368,18.937,18.414
11/24/20 13:15:00,14.505,17.724,18.771,18.509
11/24/20 13:30:00,14.745,18.913,18.604,18.580
11/24/20 13:45:00,14.936,19.984,18.390,18.628
11/24/20 14:00:00,15.151,21.175,18.200,18.723
11/24/20 14:15:00,15.414,22.489,18.105,18.889
11/24/20 14:30:00,15.748,23.905,18.105,19.103
11/24/20 14:45:00,15.533,23.472,17.938,19.008
11/24/20 15:00:00,15.199,21.891,17.605,18.533
11/24/20 15:15:00,15.557,22.250,17.534,18.366
11/24/20 15:30:00,15.796,22.345,17.558,18.247
11/24/20 15:45:00,16.034,22.944,17.558,18.247
11/24/20 16:00:00,16.034,23.400,17.344,18.105
11/24/20 16:15:00,15.891,23.665,17.130,17.891
11/24/20 16:30:00,15.629,22.992,16.868,17.582
11/24/20 16:45:00,15.414,22.274,16.463,17.153
11/24/20 17:00:00,14.840,20.984,15.963,16.606
11/24/20 17:15:00,13.978,19.270,15.366,15.915
11/24/20 17:30:00,11.078,15.485,3.036,15.270
11/24/20 17:45:00,11.127,15.175,2.823,14.673
11/24/20 18:00:00,10.614,15.079,3.617,14.098
11/24/20 18:15:00,10.345,14.266,4.506,13.522
11/24/20 18:30:00,18.081,14.290,4.895,12.968
11/24/20 18:45:00,20.317,13.594,4.246,12.413
11/24/20 19:00:00,20.126,12.364,5.437,11.977
11/24/20 19:15:00,20.936,11.662,3.248,11.565
11/24/20 19:30:00,20.650,11.029,4.037,11.102
11/24/20 19:45:00,20.555,10.443,3.932,10.663
11/24/20 20:00:00,20.246,9.854,1.208,10.247
11/24/20 20:15:00,19.460,9.410,0.412,9.879
11/24/20 20:30:00,18.580,8.941,0.329,9.485
11/24/20 20:45:00,14.194,8.519,1.940,9.089
11/24/20 21:00:00,13.834,8.195,3.301,8.767
11/24/20 21:15:00,6.864,7.845,4.766,8.444
11/24/20 21:30:00,6.763,7.419,5.616,8.120
11/24/20 21:45:00,6.179,7.142,8.965,7.895
11/24/20 22:00:00,4.999,6.813,9.361,7.619
11/24/20 22:15:00,4.011,6.535,9.312,7.368
11/24/20 22:30:00,2.903,6.230,8.916,7.142
11/24/20 22:45:00,2.690,5.924,9.163,6.864
11/24/20 23:00:00,2.423,5.591,9.657,6.535
11/24/20 23:15:00,1.832,5.334,10.075,6.281
11/24/20 23:30:00,1.940,5.076,10.369,6.026
11/24/20 23:45:00,2.182,4.792,10.149,5.719
11/25/20 00:00:00,1.967,4.532,10.345,5.462
11/25/20 00:15:00,3.538,4.220,10.198,5.179
11/25/20 00:30:00,4.011,3.985,11.248,4.921
11/25/20 00:45:00,4.037,3.775,11.832,4.688
11/25/20 01:00:00,2.423,3.591,12.678,4.454
11/25/20 01:15:00,0.852,3.406,13.040,4.272
11/25/20 01:30:00,0.962,3.168,13.137,4.063
11/25/20 01:45:00,1.071,2.983,13.546,3.880
11/25/20 02:00:00,1.180,2.850,14.146,3.696
11/25/20 02:15:00,1.017,2.637,13.570,3.433
11/25/20 02:30:00,0.825,2.450,13.185,3.195
11/25/20 02:45:00,0.660,2.262,12.437,2.983
11/25/20 03:00:00,0.522,2.074,11.540,2.797
11/25/20 03:15:00,0.301,1.832,10.638,2.610
11/25/20 03:30:00,0.079,1.588,9.534,2.396
11/25/20 03:45:00,-0.116,1.371,7.268,2.209
11/25/20 04:00:00,-0.227,1.235,5.411,2.047
11/25/20 04:15:00,-0.283,1.153,4.246,1.913
11/25/20 04:30:00,-0.339,1.208,3.195,1.805
11/25/20 04:45:00,-0.423,1.153,1.913,1.697
