"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486631, LBL: Pared Sur)","Temp, °C (SEN S/N: 20486631, LBL: Psred Oeste)","Temp, °C (SEN S/N: 20486631, LBL: Pared Oeste exterior)","Temp, °C (SEN S/N: 20486631, LBL: Ventana)"
12/08/22 06:45:00,12.305,9.095,5.968,11.648
12/08/22 07:00:00,12.295,9.074,6.318,11.939
12/08/22 07:15:00,12.290,9.072,6.683,12.230
12/08/22 07:30:00,12.289,9.078,7.025,12.524
12/08/22 07:45:00,12.292,9.098,7.351,12.790
12/08/22 08:00:00,12.275,9.134,7.791,12.987
12/08/22 08:15:00,12.249,9.171,8.378,13.327
12/08/22 08:30:00,12.255,9.247,8.942,13.835
12/08/22 08:45:00,12.266,9.335,8.919,14.090
12/08/22 09:00:00,12.284,9.433,9.480,14.472
12/08/22 09:15:00,12.316,9.551,10.007,14.870
12/08/22 09:30:00,12.393,9.748,10.210,15.343
12/08/22 09:45:00,12.545,10.001,10.501,15.763
12/08/22 10:00:00,12.547,10.125,10.247,15.687
12/08/22 10:15:00,12.598,10.280,11.015,15.937
12/08/22 10:30:00,12.695,10.498,11.561,16.646
12/08/22 10:45:00,12.850,10.785,11.702,17.278
12/08/22 11:00:00,13.043,11.093,12.276,18.045
12/08/22 11:15:00,13.105,11.277,12.366,18.280
12/08/22 11:30:00,13.276,11.513,12.355,18.592
12/08/22 11:45:00,13.413,11.746,11.887,18.432
12/08/22 12:00:00,13.502,11.928,11.649,18.145
12/08/22 12:15:00,13.581,12.104,11.487,18.094
12/08/22 12:30:00,13.670,12.264,12.162,18.348
12/08/22 12:45:00,13.801,12.456,13.421,19.331
12/08/22 13:00:00,13.981,12.717,13.961,20.354
12/08/22 13:15:00,14.149,12.969,14.740,20.755
12/08/22 13:30:00,14.066,13.029,16.417,20.385
12/08/22 13:45:00,14.152,13.237,18.631,21.595
12/08/22 14:00:00,14.331,13.553,20.030,22.758
12/08/22 14:15:00,14.424,13.810,18.837,23.070
12/08/22 14:30:00,14.484,14.026,17.625,22.729
12/08/22 14:45:00,14.501,14.211,15.933,21.557
12/08/22 15:00:00,14.477,14.333,14.584,20.095
12/08/22 15:15:00,14.442,14.444,13.691,18.980
12/08/22 15:30:00,14.418,14.544,13.008,18.371
12/08/22 15:45:00,14.396,14.622,12.512,17.900
12/08/22 16:00:00,14.378,14.670,12.177,17.674
12/08/22 16:15:00,14.366,14.696,11.921,17.477
12/08/22 16:30:00,14.358,14.695,11.622,17.339
12/08/22 16:45:00,14.340,14.676,11.265,17.022
12/08/22 17:00:00,14.301,14.623,11.065,16.899
12/08/22 17:15:00,14.265,14.538,11.012,16.874
12/08/22 17:30:00,14.250,14.475,11.035,16.921
12/08/22 17:45:00,14.223,14.393,10.916,16.921
12/08/22 18:00:00,14.200,14.307,10.791,16.884
12/08/22 18:15:00,14.315,14.331,10.637,17.350
12/08/22 18:30:00,14.412,14.357,10.478,17.620
12/08/22 18:45:00,14.489,14.355,10.245,17.727
12/08/22 19:00:00,14.436,14.253,10.038,17.225
12/08/22 19:15:00,14.439,14.150,9.960,17.088
12/08/22 19:30:00,14.478,14.125,9.863,16.969
12/08/22 19:45:00,14.352,13.933,9.774,16.363
12/08/22 20:00:00,14.349,13.841,9.695,16.515
12/08/22 20:15:00,14.388,13.796,9.561,16.717
12/08/22 20:30:00,14.411,13.735,9.410,16.758
12/08/22 20:45:00,14.421,13.666,9.203,16.725
12/08/22 21:00:00,14.421,13.587,8.995,16.604
12/08/22 21:15:00,14.417,13.505,8.748,16.421
12/08/22 21:30:00,14.403,13.419,8.582,16.238
12/08/22 21:45:00,14.388,13.327,8.495,16.092
12/08/22 22:00:00,14.370,13.234,8.389,15.952
12/08/22 22:15:00,14.354,13.144,8.364,15.854
12/08/22 22:30:00,14.333,13.051,8.262,15.795
12/08/22 22:45:00,14.312,12.953,8.152,15.713
12/08/22 23:00:00,14.286,12.858,7.943,15.569
12/08/22 23:15:00,14.255,12.758,7.746,15.420
12/08/22 23:30:00,14.222,12.659,7.564,15.249
12/08/22 23:45:00,14.189,12.559,7.451,15.124
12/09/22 00:00:00,14.134,12.438,7.322,14.548
12/09/22 00:15:00,14.095,12.325,7.187,14.679
12/09/22 00:30:00,14.063,12.231,7.088,14.641
12/09/22 00:45:00,14.030,12.134,6.982,14.572
12/09/22 01:00:00,13.993,12.033,6.829,14.465
12/09/22 01:15:00,13.954,11.931,6.732,14.349
12/09/22 01:30:00,13.915,11.830,6.636,14.277
12/09/22 01:45:00,13.876,11.728,6.499,14.149
12/09/22 02:00:00,13.835,11.625,6.368,14.020
12/09/22 02:15:00,13.793,11.526,6.221,13.867
12/09/22 02:30:00,13.753,11.426,6.129,13.735
12/09/22 02:45:00,13.712,11.330,6.065,13.666
12/09/22 03:00:00,13.672,11.234,6.013,13.590
12/09/22 03:15:00,13.629,11.137,5.898,13.505
12/09/22 03:30:00,13.586,11.040,5.770,13.368
12/09/22 03:45:00,13.541,10.944,5.627,13.236
12/09/22 04:00:00,13.496,10.846,5.544,13.094
12/09/22 04:15:00,13.451,10.753,5.497,13.035
12/09/22 04:30:00,13.404,10.658,5.372,12.960
12/09/22 04:45:00,13.359,10.563,5.266,12.838
12/09/22 05:00:00,13.314,10.472,5.232,12.725
12/09/22 05:15:00,13.269,10.380,5.182,12.686
12/09/22 05:30:00,13.227,10.291,5.147,12.639
12/09/22 05:45:00,13.192,10.210,5.237,12.606
12/09/22 06:00:00,13.163,10.138,5.404,12.674
12/09/22 06:15:00,13.138,10.072,5.688,12.815
12/09/22 06:30:00,13.130,10.023,6.137,13.136
12/09/22 06:45:00,13.126,9.989,6.463,13.484
12/09/22 07:00:00,13.126,9.967,6.818,13.805
12/09/22 07:15:00,13.133,9.963,7.288,14.119
12/09/22 07:30:00,13.147,9.975,7.614,14.375
12/09/22 07:45:00,13.154,9.998,7.676,14.502
12/09/22 08:00:00,13.165,10.032,7.921,14.637
12/09/22 08:15:00,13.203,10.095,8.604,15.037
12/09/22 08:30:00,13.257,10.191,9.009,15.464
12/09/22 08:45:00,13.266,10.285,9.256,15.279
12/09/22 09:00:00,13.207,10.309,9.407,14.992
12/09/22 09:15:00,13.200,10.383,10.089,15.158
12/09/22 09:30:00,13.311,10.553,10.501,16.259
12/09/22 09:45:00,13.428,10.745,10.501,16.722
12/09/22 10:00:00,13.536,10.921,10.686,17.043
12/09/22 10:15:00,13.702,11.154,12.001,18.212
12/09/22 10:30:00,13.856,11.415,12.065,18.820
12/09/22 10:45:00,13.990,11.636,12.503,19.126
12/09/22 11:00:00,14.107,11.874,11.737,19.062
12/09/22 11:15:00,14.188,12.054,11.800,18.757
12/09/22 11:30:00,14.241,12.214,11.560,18.457
12/09/22 11:45:00,14.283,12.364,11.303,18.198
12/09/22 12:00:00,14.328,12.506,11.320,18.094
12/09/22 12:15:00,14.381,12.634,11.569,18.276
12/09/22 12:30:00,14.433,12.758,11.614,18.487
12/09/22 12:45:00,14.517,12.897,12.695,19.144
12/09/22 13:00:00,14.604,13.052,12.669,19.545
12/09/22 13:15:00,14.699,13.209,14.161,20.061
12/09/22 13:30:00,14.888,13.452,17.402,21.305
12/09/22 13:45:00,15.054,13.718,16.065,21.609
12/09/22 14:00:00,15.140,13.886,14.768,21.175
12/09/22 14:15:00,15.206,14.035,14.255,20.838
12/09/22 14:30:00,15.296,14.210,16.052,22.919
12/09/22 14:45:00,15.505,14.509,20.036,26.491
12/09/22 15:00:00,15.749,14.880,22.877,29.017
12/09/22 15:15:00,15.934,15.214,21.924,28.496
12/09/22 15:30:00,16.041,15.470,21.282,27.117
12/09/22 15:45:00,16.220,15.827,23.760,27.753
12/09/22 16:00:00,16.374,16.186,24.398,27.987
12/09/22 16:15:00,16.488,16.528,22.633,27.276
12/09/22 16:30:00,16.549,16.830,20.162,26.004
12/09/22 16:45:00,16.598,17.112,18.620,24.812
12/09/22 17:00:00,16.628,17.356,17.489,23.085
12/09/22 17:15:00,16.619,17.537,16.603,21.746
12/09/22 17:30:00,16.566,17.638,15.636,20.752
12/09/22 17:45:00,16.531,17.717,15.100,20.119
12/09/22 18:00:00,16.496,17.755,14.652,19.766
12/09/22 18:15:00,16.464,17.757,14.336,19.545
12/09/22 18:30:00,16.432,17.724,14.032,19.317
12/09/22 18:45:00,16.405,17.665,13.873,19.199
12/09/22 19:00:00,16.379,17.589,13.648,19.145
12/09/22 19:15:00,16.353,17.495,13.421,19.086
12/09/22 19:30:00,16.329,17.391,13.215,18.973
12/09/22 19:45:00,16.305,17.277,12.933,18.808
12/09/22 20:00:00,16.277,17.155,12.739,18.600
12/09/22 20:15:00,16.248,17.027,12.390,18.371
12/09/22 20:30:00,16.219,16.893,12.154,18.050
12/09/22 20:45:00,16.184,16.755,10.863,17.613
12/09/22 21:00:00,16.140,16.604,10.728,17.213
12/09/22 21:15:00,16.092,16.442,10.739,17.057
12/09/22 21:30:00,16.037,16.268,10.492,16.883
12/09/22 21:45:00,15.980,16.083,10.213,16.683
12/09/22 22:00:00,15.924,15.898,9.855,16.359
12/09/22 22:15:00,15.865,15.710,9.600,16.104
12/09/22 22:30:00,15.809,15.524,9.403,15.921
12/09/22 22:45:00,15.754,15.336,9.165,15.806
12/09/22 23:00:00,15.696,15.148,8.843,15.567
12/09/22 23:15:00,15.639,14.960,8.638,15.423
12/09/22 23:30:00,15.584,14.774,8.560,15.369
12/09/22 23:45:00,15.527,14.590,8.386,15.282
12/10/22 00:00:00,15.454,14.391,8.311,14.759
12/10/22 00:15:00,15.391,14.200,8.296,14.940
12/10/22 00:30:00,15.340,14.032,8.137,15.030
12/10/22 00:45:00,15.287,13.865,7.857,14.992
12/10/22 01:00:00,15.231,13.700,7.552,14.809
12/10/22 01:15:00,15.175,13.538,7.299,14.604
12/10/22 01:30:00,15.118,13.380,7.081,14.405
12/10/22 01:45:00,15.060,13.224,6.837,14.243
12/10/22 02:00:00,15.003,13.072,6.724,14.123
12/10/22 02:15:00,14.946,12.918,6.634,14.063
12/10/22 02:30:00,14.889,12.766,6.609,13.990
12/10/22 02:45:00,14.833,12.616,6.493,13.976
12/10/22 03:00:00,14.776,12.468,6.264,13.862
12/10/22 03:15:00,14.717,12.323,6.167,13.733
12/10/22 03:30:00,14.659,12.183,6.043,13.608
12/10/22 03:45:00,14.599,12.042,5.856,13.428
12/10/22 04:00:00,14.539,11.904,5.675,13.281
12/10/22 04:15:00,14.480,11.771,5.752,13.142
12/10/22 04:30:00,14.421,11.640,5.826,13.145
12/10/22 04:45:00,14.363,11.511,5.787,13.136
12/10/22 05:00:00,14.303,11.387,5.783,13.091
12/10/22 05:15:00,14.246,11.268,5.783,13.093
12/10/22 05:30:00,14.191,11.155,5.687,13.064
12/10/22 05:45:00,14.137,11.047,5.752,13.023
12/10/22 06:00:00,14.086,10.947,5.840,13.011
12/10/22 06:15:00,14.041,10.854,5.861,13.063
12/10/22 06:30:00,13.999,10.768,6.156,13.150
12/10/22 06:45:00,13.961,10.693,6.232,13.266
12/10/22 07:00:00,13.931,10.626,6.372,13.388
12/10/22 07:15:00,13.898,10.571,6.647,13.523
12/10/22 07:30:00,13.876,10.531,7.006,13.745
12/10/22 07:45:00,13.892,10.525,7.429,14.171
12/10/22 08:00:00,13.904,10.540,7.699,14.622
12/10/22 08:15:00,13.930,10.580,8.149,15.081
12/10/22 08:30:00,13.978,10.654,8.511,15.685
12/10/22 08:45:00,14.047,10.764,9.086,16.381
12/10/22 09:00:00,14.044,10.884,9.477,16.528
12/10/22 09:15:00,14.059,11.008,9.995,17.010
12/10/22 09:30:00,14.083,11.139,10.401,17.558
12/10/22 09:45:00,14.132,11.297,10.875,18.172
12/10/22 10:00:00,14.204,11.484,11.396,18.799
12/10/22 10:15:00,14.294,11.702,11.727,19.245
12/10/22 10:30:00,14.388,11.925,11.862,19.600
12/10/22 10:45:00,14.484,12.158,12.040,19.930
12/10/22 11:00:00,14.574,12.385,11.983,20.162
12/10/22 11:15:00,14.665,12.604,12.158,20.439
12/10/22 11:30:00,14.761,12.826,12.090,20.649
12/10/22 11:45:00,14.894,13.055,12.547,21.272
12/10/22 12:00:00,15.076,13.362,12.799,21.861
12/10/22 12:15:00,15.200,13.602,13.088,22.311
12/10/22 12:30:00,15.333,13.841,13.590,22.820
12/10/22 12:45:00,15.469,14.078,13.861,23.252
12/10/22 13:00:00,15.578,14.274,14.086,23.399
12/10/22 13:15:00,15.715,14.498,16.804,23.830
12/10/22 13:30:00,15.865,14.746,18.571,24.137
12/10/22 13:45:00,16.029,15.004,20.384,24.406
12/10/22 14:00:00,16.210,15.299,21.873,24.783
12/10/22 14:15:00,16.403,15.622,23.046,25.415
12/10/22 14:30:00,16.594,15.965,24.264,30.414
12/10/22 14:45:00,16.768,16.330,25.160,32.113
12/10/22 15:00:00,16.936,16.716,26.367,32.538
12/10/22 15:15:00,17.086,17.115,27.367,32.801
12/10/22 15:30:00,17.219,17.519,28.126,32.722
12/10/22 15:45:00,17.333,17.916,28.580,32.306
12/10/22 16:00:00,17.436,18.307,28.693,31.815
12/10/22 16:15:00,17.532,18.698,28.911,31.456
12/10/22 16:30:00,17.590,19.044,25.068,30.052
12/10/22 16:45:00,17.596,19.292,22.661,27.524
12/10/22 17:00:00,17.586,19.511,20.851,25.252
12/10/22 17:15:00,17.555,19.679,19.344,23.512
12/10/22 17:30:00,17.512,19.781,18.268,22.363
12/10/22 17:45:00,17.467,19.832,17.538,21.642
12/10/22 18:00:00,17.425,19.833,17.037,21.185
12/10/22 18:15:00,17.388,19.796,16.676,20.904
12/10/22 18:30:00,17.353,19.726,16.356,20.731
12/10/22 18:45:00,17.315,19.621,16.065,20.631
12/10/22 19:00:00,17.283,19.496,15.707,20.543
12/10/22 19:15:00,17.244,19.347,15.321,20.431
12/10/22 19:30:00,17.201,19.179,15.069,20.299
12/10/22 19:45:00,17.159,19.004,14.862,20.202
12/10/22 20:00:00,17.121,18.828,14.550,20.076
12/10/22 20:15:00,17.082,18.649,14.315,19.958
12/10/22 20:30:00,17.034,18.461,13.877,19.765
12/10/22 20:45:00,16.981,18.265,13.538,19.460
12/10/22 21:00:00,16.921,18.065,13.311,19.178
12/10/22 21:15:00,16.869,17.870,13.330,19.001
12/10/22 21:30:00,16.819,17.681,13.263,18.961
12/10/22 21:45:00,16.775,17.501,13.174,18.895
12/10/22 22:00:00,16.731,17.326,13.008,18.863
12/10/22 22:15:00,16.686,17.152,12.910,18.762
12/10/22 22:30:00,16.643,16.982,12.737,18.683
12/10/22 22:45:00,16.600,16.819,12.458,18.539
12/10/22 23:00:00,16.552,16.656,12.225,18.359
12/10/22 23:15:00,16.506,16.496,12.116,18.073
12/10/22 23:30:00,16.460,16.344,12.034,17.923
12/10/22 23:45:00,16.415,16.196,11.860,17.804
12/11/22 00:00:00,16.350,16.031,11.704,17.161
12/11/22 00:15:00,16.302,15.880,11.572,17.396
12/11/22 00:30:00,16.256,15.745,11.441,17.378
12/11/22 00:45:00,16.211,15.609,11.358,17.317
12/11/22 01:00:00,16.166,15.481,11.193,17.171
12/11/22 01:15:00,16.122,15.355,11.111,17.006
12/11/22 01:30:00,16.079,15.230,11.047,16.969
12/11/22 01:45:00,16.034,15.106,10.957,16.883
12/11/22 02:00:00,15.986,14.985,10.867,16.775
12/11/22 02:15:00,15.942,14.870,10.791,16.713
12/11/22 02:30:00,15.897,14.755,10.563,16.624
12/11/22 02:45:00,15.848,14.638,10.159,16.415
12/11/22 03:00:00,15.792,14.515,9.967,16.174
12/11/22 03:15:00,15.740,14.397,9.963,16.044
12/11/22 03:30:00,15.690,14.282,9.818,15.864
12/11/22 03:45:00,15.637,14.168,9.644,15.691
12/11/22 04:00:00,15.584,14.051,9.538,15.549
12/11/22 04:15:00,15.533,13.939,9.481,15.452
12/11/22 04:30:00,15.481,13.825,9.420,15.390
12/11/22 04:45:00,15.430,13.715,9.373,15.391
12/11/22 05:00:00,15.381,13.608,9.271,15.303
12/11/22 05:15:00,15.331,13.503,9.214,15.239
12/11/22 05:30:00,15.281,13.401,9.126,15.128
12/11/22 05:45:00,15.233,13.305,9.160,15.052
12/11/22 06:00:00,15.187,13.213,9.177,15.087
12/11/22 06:15:00,15.142,13.129,9.208,15.081
12/11/22 06:30:00,15.097,13.046,9.219,15.057
12/11/22 06:45:00,15.055,12.968,9.115,14.973
12/11/22 07:00:00,15.009,12.888,9.108,14.798
12/11/22 07:15:00,14.964,12.812,9.095,14.713
12/11/22 07:30:00,14.921,12.742,9.179,14.768
12/11/22 07:45:00,14.888,12.684,9.429,14.976
12/11/22 08:00:00,14.873,12.653,9.832,15.290
12/11/22 08:15:00,14.851,12.621,10.136,15.488
12/11/22 08:30:00,14.821,12.589,10.368,15.694
12/11/22 08:45:00,14.788,12.551,10.325,15.634
12/11/22 09:00:00,14.756,12.538,10.221,15.394
12/11/22 09:15:00,14.722,12.529,10.217,15.121
12/11/22 09:30:00,14.707,12.529,10.447,15.127
12/11/22 09:45:00,14.774,12.595,10.779,15.618
12/11/22 10:00:00,14.804,12.665,11.265,16.232
12/11/22 10:15:00,14.816,12.713,11.625,16.762
12/11/22 10:30:00,14.830,12.763,11.639,16.973
12/11/22 10:45:00,14.818,12.805,11.586,16.624
12/11/22 11:00:00,14.785,12.826,11.443,16.192
12/11/22 11:15:00,14.752,12.852,11.341,15.798
12/11/22 11:30:00,14.737,12.885,11.218,15.615
12/11/22 11:45:00,14.719,12.921,11.409,15.603
12/11/22 12:00:00,14.735,12.974,11.622,15.773
12/11/22 12:15:00,14.783,13.038,11.809,16.083
12/11/22 12:30:00,14.886,13.142,11.804,16.353
12/11/22 12:45:00,14.973,13.237,12.139,16.670
12/11/22 13:00:00,15.057,13.335,12.553,17.101
12/11/22 13:15:00,15.142,13.446,12.919,17.604
12/11/22 13:30:00,15.208,13.548,12.910,17.839
12/11/22 13:45:00,15.261,13.637,13.019,17.983
12/11/22 14:00:00,15.330,13.741,13.684,18.444
12/11/22 14:15:00,15.417,13.874,14.300,19.120
12/11/22 14:30:00,15.487,14.003,14.250,19.450
12/11/22 14:45:00,15.545,14.125,14.940,19.713
12/11/22 15:00:00,15.493,14.188,15.255,19.703
12/11/22 15:15:00,15.439,14.235,14.773,19.154
12/11/22 15:30:00,15.369,14.271,14.008,18.332
12/11/22 15:45:00,15.294,14.286,13.536,17.388
12/11/22 16:00:00,15.236,14.316,13.365,16.877
12/11/22 16:15:00,15.176,14.342,12.764,16.327
12/11/22 16:30:00,15.118,14.355,12.255,15.779
12/11/22 16:45:00,15.066,14.351,12.054,15.336
12/11/22 17:00:00,15.058,14.360,11.710,15.472
12/11/22 17:15:00,15.112,14.405,11.528,15.810
12/11/22 17:30:00,15.146,14.426,11.341,15.985
12/11/22 17:45:00,15.164,14.421,11.110,16.023
12/11/22 18:00:00,15.170,14.396,10.860,15.989
12/11/22 18:15:00,15.166,14.357,10.644,15.912
12/11/22 18:30:00,15.157,14.307,10.389,15.775
12/11/22 18:45:00,15.142,14.246,10.222,15.613
12/11/22 19:00:00,15.124,14.179,10.165,15.499
12/11/22 19:15:00,15.105,14.104,10.112,15.470
12/11/22 19:30:00,15.087,14.027,9.969,15.440
12/11/22 19:45:00,15.066,13.946,9.803,15.306
12/11/22 20:00:00,15.040,13.861,9.637,15.221
12/11/22 20:15:00,15.010,13.769,9.487,15.125
12/11/22 20:30:00,14.982,13.681,9.483,15.063
12/11/22 20:45:00,14.954,13.590,9.441,15.007
12/11/22 21:00:00,14.925,13.500,9.381,14.957
12/11/22 21:15:00,14.894,13.409,9.330,14.903
12/11/22 21:30:00,14.864,13.318,9.384,14.855
12/11/22 21:45:00,14.834,13.233,9.347,14.773
12/11/22 22:00:00,14.804,13.148,9.264,14.676
12/11/22 22:15:00,14.770,13.064,9.125,14.551
12/11/22 22:30:00,14.735,12.980,9.027,14.414
12/11/22 22:45:00,14.696,12.895,8.868,14.328
12/11/22 23:00:00,14.655,12.808,8.767,14.223
12/11/22 23:15:00,14.616,12.723,8.716,14.122
12/11/22 23:30:00,14.577,12.644,8.602,14.000
12/11/22 23:45:00,14.539,12.562,8.591,13.904
12/12/22 00:00:00,14.492,12.476,8.523,13.724
12/12/22 00:15:00,14.453,12.394,8.452,13.694
12/12/22 00:30:00,14.417,12.323,8.413,13.634
12/12/22 00:45:00,14.381,12.251,8.386,13.596
12/12/22 01:00:00,14.346,12.183,8.355,13.568
12/12/22 01:15:00,14.310,12.115,8.319,13.560
12/12/22 01:30:00,14.276,12.048,8.276,13.548
12/12/22 01:45:00,14.240,11.981,8.262,13.517
12/12/22 02:00:00,14.204,11.916,8.232,13.509
12/12/22 02:15:00,14.168,11.854,8.173,13.451
12/12/22 02:30:00,14.131,11.792,8.115,13.376
12/12/22 02:45:00,14.093,11.731,8.081,13.312
12/12/22 03:00:00,14.054,11.671,7.948,13.258
12/12/22 03:15:00,14.015,11.610,7.845,13.175
12/12/22 03:30:00,13.973,11.548,7.694,13.067
12/12/22 03:45:00,13.930,11.482,7.585,12.965
12/12/22 04:00:00,13.886,11.417,7.458,12.844
12/12/22 04:15:00,13.843,11.353,7.428,12.733
12/12/22 04:30:00,13.801,11.291,7.414,12.663
12/12/22 04:45:00,13.760,11.228,7.382,12.586
12/12/22 05:00:00,13.718,11.167,7.377,12.532
12/12/22 05:15:00,13.679,11.107,7.415,12.515
12/12/22 05:30:00,13.643,11.050,7.443,12.545
12/12/22 05:45:00,13.608,10.998,7.481,12.542
12/12/22 06:00:00,13.577,10.950,7.527,12.571
12/12/22 06:15:00,13.544,10.904,7.544,12.583
12/12/22 06:30:00,13.511,10.860,7.561,12.551
12/12/22 06:45:00,13.476,10.817,7.547,12.530
12/12/22 07:00:00,13.445,10.776,7.564,12.482
12/12/22 07:15:00,13.413,10.741,7.533,12.429
12/12/22 07:30:00,13.388,10.710,7.630,12.373
12/12/22 07:45:00,13.356,10.678,7.727,12.292
12/12/22 08:00:00,13.306,10.640,7.770,12.214
12/12/22 08:15:00,13.239,10.594,7.691,12.042
12/12/22 08:30:00,13.162,10.528,7.633,11.768
12/12/22 08:45:00,13.093,10.470,7.553,11.630
12/12/22 09:00:00,13.032,10.424,7.627,11.538
12/12/22 09:15:00,12.987,10.394,7.909,11.680
12/12/22 09:30:00,12.954,10.377,8.221,11.924
12/12/22 09:45:00,12.921,10.368,8.408,12.081
12/12/22 10:00:00,12.883,10.360,8.129,11.939
12/12/22 10:15:00,12.880,10.363,7.971,11.887
12/12/22 10:30:00,12.894,10.395,7.801,11.815
12/12/22 10:45:00,12.903,10.423,7.798,11.812
12/12/22 11:00:00,12.897,10.436,7.978,11.872
12/12/22 11:15:00,12.939,10.485,8.585,12.388
12/12/22 11:30:00,12.966,10.540,8.807,12.716
12/12/22 11:45:00,12.945,10.551,8.902,12.784
12/12/22 12:00:00,12.957,10.609,8.878,12.815
12/12/22 12:15:00,12.933,10.625,8.950,12.785
12/12/22 12:30:00,12.922,10.647,9.067,12.835
12/12/22 12:45:00,12.941,10.695,9.369,13.035
12/12/22 13:00:00,12.978,10.747,9.795,13.318
