"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20664781, LBL: Pared Norte)","Temp, °C (SEN S/N: 20664781, LBL: Pared Este)","Temp, °C (SEN S/N: 20664781, LBL: Techo)","Temp, °C (SEN S/N: 20664781, LBL: Piso)"
11/08/19 08:15:00,11.152,10.507,12.971,10.337
11/08/19 08:30:00,11.167,10.537,13.225,10.361
11/08/19 08:45:00,11.166,10.513,13.356,10.363
11/08/19 09:00:00,11.177,10.545,13.961,10.372
11/08/19 09:15:00,11.192,10.592,14.373,10.394
11/08/19 09:30:00,11.212,10.654,14.821,10.413
11/08/19 09:45:00,11.239,10.721,14.906,10.438
11/08/19 10:00:00,11.271,10.786,15.033,10.449
11/08/19 10:15:00,11.301,10.846,15.118,10.466
11/08/19 10:30:00,11.326,10.886,15.317,10.466
11/08/19 10:45:00,11.344,10.896,14.240,10.470
11/08/19 11:00:00,11.385,11.009,15.652,10.521
11/08/19 11:15:00,11.456,11.189,17.785,10.573
11/08/19 11:30:00,11.573,11.400,19.019,10.643
11/08/19 11:45:00,11.678,11.570,19.340,10.683
11/08/19 12:00:00,11.759,11.622,16.643,10.738
11/08/19 12:15:00,11.790,11.646,15.982,10.733
11/08/19 12:30:00,11.839,11.699,15.746,10.771
11/08/19 12:45:00,11.875,11.733,15.900,10.765
11/08/19 13:00:00,11.880,11.692,14.328,10.751
11/08/19 13:15:00,11.884,11.630,13.260,10.713
11/08/19 13:30:00,11.889,11.567,12.310,10.675
11/08/19 13:45:00,11.897,11.517,11.519,10.663
11/08/19 14:00:00,11.898,11.460,10.956,10.641
11/08/19 14:15:00,11.910,11.422,10.960,10.628
11/08/19 14:30:00,11.928,11.400,10.953,10.620
11/08/19 14:45:00,11.943,11.382,10.918,10.617
11/08/19 15:00:00,11.963,11.377,11.131,10.611
11/08/19 15:15:00,11.975,11.359,11.193,10.602
11/08/19 15:30:00,11.969,11.323,10.890,10.585
11/08/19 15:45:00,11.984,11.307,10.962,10.583
11/08/19 16:00:00,11.990,11.280,10.820,10.576
11/08/19 16:15:00,11.998,11.269,10.857,10.565
11/08/19 16:30:00,12.004,11.262,10.898,10.551
11/08/19 16:45:00,12.009,11.259,11.062,10.560
11/08/19 17:00:00,12.013,11.245,10.951,10.557
11/08/19 17:15:00,12.015,11.216,10.507,10.551
11/08/19 17:30:00,12.012,11.186,10.124,10.544
11/08/19 17:45:00,12.004,11.151,9.934,10.536
11/08/19 18:00:00,11.993,11.117,9.846,10.527
11/08/19 18:15:00,11.983,11.087,9.772,10.521
11/08/19 18:30:00,11.972,11.062,9.761,10.514
11/08/19 18:45:00,11.959,11.038,9.654,10.507
11/08/19 19:00:00,11.937,11.000,9.356,10.498
11/08/19 19:15:00,11.909,10.950,9.121,10.476
11/08/19 19:30:00,11.872,10.889,8.906,10.449
11/08/19 19:45:00,11.839,10.838,8.736,10.432
11/08/19 20:00:00,11.810,10.793,8.619,10.417
11/08/19 20:15:00,11.789,10.760,8.557,10.413
11/08/19 20:30:00,11.769,10.728,8.492,10.404
11/08/19 20:45:00,11.749,10.696,8.442,10.398
11/08/19 21:00:00,11.731,10.670,8.465,10.392
11/08/19 21:15:00,11.712,10.640,8.507,10.381
11/08/19 21:30:00,11.684,10.603,8.515,10.368
11/08/19 21:45:00,11.661,10.569,8.475,10.357
11/08/19 22:00:00,11.640,10.537,8.386,10.343
11/08/19 22:15:00,11.619,10.504,8.126,10.334
11/08/19 22:30:00,11.598,10.469,7.768,10.329
11/08/19 22:45:00,11.575,10.427,7.522,10.309
11/08/19 23:00:00,11.551,10.389,7.448,10.299
11/08/19 23:15:00,11.517,10.343,7.447,10.282
11/08/19 23:30:00,11.485,10.302,7.582,10.270
11/08/19 23:45:00,11.450,10.257,7.545,10.250
11/09/19 00:00:00,11.418,10.216,7.390,10.234
11/09/19 00:15:00,11.388,10.175,7.236,10.219
11/09/19 00:30:00,11.362,10.141,7.214,10.211
11/09/19 00:45:00,11.336,10.110,7.220,10.202
11/09/19 01:00:00,11.311,10.075,7.066,10.188
11/09/19 01:15:00,11.282,10.030,6.745,10.171
11/09/19 01:30:00,11.250,9.981,6.474,10.147
11/09/19 01:45:00,11.219,9.931,6.290,10.119
11/09/19 02:00:00,11.183,9.872,6.142,10.090
11/09/19 02:15:00,11.142,9.809,6.011,10.056
11/09/19 02:30:00,11.105,9.765,5.957,10.052
11/09/19 02:45:00,11.070,9.717,5.885,10.026
11/09/19 03:00:00,11.035,9.674,5.832,10.012
11/09/19 03:15:00,11.000,9.624,5.707,9.986
11/09/19 03:30:00,10.960,9.572,5.528,9.963
11/09/19 03:45:00,10.922,9.523,5.441,9.949
11/09/19 04:00:00,10.884,9.470,5.414,9.920
11/09/19 04:15:00,10.844,9.421,5.362,9.895
11/09/19 04:30:00,10.805,9.370,5.308,9.883
11/09/19 04:45:00,10.765,9.319,5.245,9.861
11/09/19 05:00:00,10.727,9.274,5.181,9.841
11/09/19 05:15:00,10.687,9.227,5.174,9.814
11/09/19 05:30:00,10.652,9.189,5.258,9.801
11/09/19 05:45:00,10.620,9.165,5.375,9.805
11/09/19 06:00:00,10.597,9.160,5.699,9.811
11/09/19 06:15:00,10.580,9.174,6.132,9.824
11/09/19 06:30:00,10.571,9.193,6.585,9.841
11/09/19 06:45:00,10.568,9.225,7.048,9.864
11/09/19 07:00:00,10.569,9.279,7.597,9.892
11/09/19 07:15:00,10.582,9.370,8.523,9.932
11/09/19 07:30:00,10.600,9.470,9.792,9.970
11/09/19 07:45:00,10.621,9.589,11.059,10.006
11/09/19 08:00:00,10.658,9.715,12.152,10.032
11/09/19 08:15:00,10.686,9.798,13.218,10.049
11/09/19 08:30:00,10.719,9.904,14.089,10.083
11/09/19 08:45:00,10.777,10.026,14.562,10.121
11/09/19 09:00:00,10.831,10.148,15.329,10.161
11/09/19 09:15:00,10.910,10.306,16.473,10.196
11/09/19 09:30:00,10.997,10.444,16.789,10.228
11/09/19 09:45:00,11.067,10.583,17.931,10.254
11/09/19 10:00:00,11.167,10.730,18.441,10.286
11/09/19 10:15:00,11.260,10.870,18.848,10.328
11/09/19 10:30:00,11.362,11.006,19.136,10.363
11/09/19 10:45:00,11.499,11.149,18.821,10.404
11/09/19 11:00:00,11.628,11.282,18.463,10.446
11/09/19 11:15:00,11.759,11.434,19.145,10.490
11/09/19 11:30:00,11.856,11.466,17.141,10.490
11/09/19 11:45:00,11.904,11.425,14.916,10.504
11/09/19 12:00:00,11.957,11.435,14.408,10.508
11/09/19 12:15:00,11.998,11.402,13.275,10.519
11/09/19 12:30:00,12.001,11.320,12.069,10.478
11/09/19 12:45:00,11.995,11.241,11.429,10.453
11/09/19 13:00:00,11.990,11.189,11.289,10.439
11/09/19 13:15:00,11.998,11.152,11.161,10.435
11/09/19 13:30:00,12.007,11.128,11.122,10.427
11/09/19 13:45:00,12.018,11.097,11.015,10.410
11/09/19 14:00:00,12.015,11.044,10.536,10.383
11/09/19 14:15:00,12.037,11.027,10.620,10.389
11/09/19 14:30:00,12.051,11.020,10.922,10.392
11/09/19 14:45:00,12.069,11.009,10.931,10.386
11/09/19 15:00:00,12.090,11.003,10.838,10.387
11/09/19 15:15:00,12.099,10.982,10.680,10.384
11/09/19 15:30:00,12.092,10.951,10.334,10.372
11/09/19 15:45:00,12.090,10.931,10.406,10.377
11/09/19 16:00:00,12.099,10.915,10.562,10.368
11/09/19 16:15:00,12.102,10.884,10.343,10.358
11/09/19 16:30:00,12.090,10.852,10.168,10.351
11/09/19 16:45:00,12.096,10.837,10.239,10.346
11/09/19 17:00:00,12.115,10.826,10.421,10.346
11/09/19 17:15:00,12.128,10.820,10.470,10.346
11/09/19 17:30:00,12.130,10.796,10.294,10.342
11/09/19 17:45:00,12.115,10.757,9.950,10.331
11/09/19 18:00:00,12.095,10.719,9.501,10.322
11/09/19 18:15:00,12.080,10.680,9.146,10.314
11/09/19 18:30:00,12.069,10.646,8.761,10.305
11/09/19 18:45:00,12.057,10.611,8.450,10.294
11/09/19 19:00:00,12.045,10.576,8.246,10.288
11/09/19 19:15:00,12.028,10.539,8.092,10.274
11/09/19 19:30:00,12.009,10.498,7.946,10.256
11/09/19 19:45:00,11.987,10.456,7.809,10.245
11/09/19 20:00:00,11.965,10.418,7.651,10.231
11/09/19 20:15:00,11.940,10.377,7.560,10.216
11/09/19 20:30:00,11.913,10.332,7.388,10.201
11/09/19 20:45:00,11.884,10.286,7.291,10.185
11/09/19 21:00:00,11.853,10.248,7.303,10.171
11/09/19 21:15:00,11.828,10.219,7.253,10.168
11/09/19 21:30:00,11.804,10.185,7.234,10.159
11/09/19 21:45:00,11.777,10.144,7.055,10.133
11/09/19 22:00:00,11.745,10.096,6.987,10.110
11/09/19 22:15:00,11.713,10.056,6.979,10.101
11/09/19 22:30:00,11.686,10.024,6.946,10.098
11/09/19 22:45:00,11.654,9.978,6.811,10.067
11/09/19 23:00:00,11.620,9.932,6.721,10.047
11/09/19 23:15:00,11.586,9.888,6.602,10.033
11/09/19 23:30:00,11.549,9.841,6.426,10.007
11/09/19 23:45:00,11.513,9.794,6.310,9.990
11/10/19 00:00:00,11.475,9.749,6.337,9.977
11/10/19 00:15:00,11.437,9.711,6.412,9.963
11/10/19 00:30:00,11.397,9.669,6.507,9.946
11/10/19 00:45:00,11.358,9.629,6.745,9.938
11/10/19 01:00:00,11.318,9.592,6.862,9.917
11/10/19 01:15:00,11.277,9.551,6.785,9.897
11/10/19 01:30:00,11.238,9.507,6.629,9.881
11/10/19 01:45:00,11.199,9.467,6.660,9.864
11/10/19 02:00:00,11.161,9.429,6.641,9.849
11/10/19 02:15:00,11.123,9.389,6.526,9.837
11/10/19 02:30:00,11.085,9.347,6.423,9.826
11/10/19 02:45:00,11.050,9.315,6.342,9.815
11/10/19 03:00:00,11.017,9.284,6.226,9.811
11/10/19 03:15:00,10.985,9.253,6.005,9.798
11/10/19 03:30:00,10.951,9.211,5.723,9.763
11/10/19 03:45:00,10.913,9.166,5.475,9.755
11/10/19 04:00:00,10.876,9.118,5.321,9.734
11/10/19 04:15:00,10.837,9.064,5.195,9.701
11/10/19 04:30:00,10.796,9.019,5.153,9.691
11/10/19 04:45:00,10.756,8.976,5.079,9.661
11/10/19 05:00:00,10.715,8.933,5.026,9.637
11/10/19 05:15:00,10.672,8.882,4.984,9.618
11/10/19 05:30:00,10.629,8.844,5.042,9.601
11/10/19 05:45:00,10.589,8.809,5.142,9.589
11/10/19 06:00:00,10.553,8.781,5.255,9.581
11/10/19 06:15:00,10.530,8.801,5.611,9.597
11/10/19 06:30:00,10.518,8.826,6.156,9.626
11/10/19 06:45:00,10.513,8.871,6.794,9.657
11/10/19 07:00:00,10.514,8.934,7.354,9.688
11/10/19 07:15:00,10.522,9.021,8.165,9.725
11/10/19 07:30:00,10.536,9.120,9.353,9.772
11/10/19 07:45:00,10.554,9.239,10.625,9.803
11/10/19 08:00:00,10.577,9.369,11.945,9.832
11/10/19 08:15:00,10.614,9.518,13.321,9.868
11/10/19 08:30:00,10.660,9.657,14.117,9.907
11/10/19 08:45:00,10.728,9.786,14.438,9.954
11/10/19 09:00:00,10.794,9.911,15.255,9.987
11/10/19 09:15:00,10.881,10.049,15.494,10.023
11/10/19 09:30:00,10.959,10.191,16.472,10.052
11/10/19 09:45:00,11.059,10.338,16.823,10.095
11/10/19 10:00:00,11.163,10.466,16.394,10.122
11/10/19 10:15:00,11.257,10.571,16.439,10.158
11/10/19 10:30:00,11.336,10.649,16.248,10.181
11/10/19 10:45:00,11.409,10.722,16.247,10.210
11/10/19 11:00:00,11.504,10.822,16.930,10.231
11/10/19 11:15:00,11.558,10.872,16.798,10.233
11/10/19 11:30:00,11.645,10.976,17.604,10.265
11/10/19 11:45:00,11.730,11.070,17.858,10.294
11/10/19 12:00:00,11.818,11.167,18.292,10.331
11/10/19 12:15:00,11.934,11.309,18.785,10.374
11/10/19 12:30:00,12.078,11.455,18.387,10.443
11/10/19 12:45:00,12.175,11.523,16.774,10.456
11/10/19 13:00:00,12.246,11.560,15.681,10.487
11/10/19 13:15:00,12.317,11.624,15.851,10.505
11/10/19 13:30:00,12.397,11.692,15.964,10.537
11/10/19 13:45:00,12.476,11.778,16.143,10.562
11/10/19 14:00:00,12.565,11.892,16.284,10.591
11/10/19 14:15:00,12.625,11.913,15.225,10.626
11/10/19 14:30:00,12.689,11.965,15.178,10.635
11/10/19 14:45:00,12.739,11.965,14.607,10.652
11/10/19 15:00:00,12.776,11.971,14.417,10.632
11/10/19 15:15:00,12.815,11.977,14.107,10.654
11/10/19 15:30:00,12.844,11.965,13.700,10.647
11/10/19 15:45:00,12.831,11.881,12.357,10.618
11/10/19 16:00:00,12.820,11.819,11.796,10.603
11/10/19 16:15:00,12.803,11.768,11.634,10.589
11/10/19 16:30:00,12.788,11.727,11.431,10.577
11/10/19 16:45:00,12.767,11.692,11.374,10.559
11/10/19 17:00:00,12.761,11.654,11.344,10.548
11/10/19 17:15:00,12.730,11.578,10.621,10.508
11/10/19 17:30:00,12.692,11.499,9.964,10.462
11/10/19 17:45:00,12.628,11.399,9.453,10.417
11/10/19 18:00:00,12.627,11.344,9.506,10.418
11/10/19 18:15:00,12.634,11.309,9.669,10.417
11/10/19 18:30:00,12.637,11.274,9.706,10.413
11/10/19 18:45:00,12.625,11.241,9.583,10.392
11/10/19 19:00:00,12.571,11.171,9.134,10.348
11/10/19 19:15:00,12.553,11.120,9.080,10.343
11/10/19 19:30:00,12.545,11.078,9.114,10.345
11/10/19 19:45:00,12.532,11.041,9.097,10.335
11/10/19 20:00:00,12.506,10.994,8.937,10.306
11/10/19 20:15:00,12.503,10.954,8.922,10.309
11/10/19 20:30:00,12.384,10.850,8.246,10.188
11/10/19 20:45:00,12.278,10.738,7.760,10.152
11/10/19 21:00:00,12.181,10.632,7.266,10.093
11/10/19 21:15:00,12.165,10.554,7.042,10.122
11/10/19 21:30:00,12.175,10.514,7.215,10.135
11/10/19 21:45:00,12.181,10.507,7.338,10.156
11/10/19 22:00:00,12.180,10.482,7.335,10.167
11/10/19 22:15:00,12.174,10.453,7.121,10.168
11/10/19 22:30:00,12.157,10.410,6.950,10.145
11/10/19 22:45:00,12.140,10.368,6.823,10.142
11/10/19 23:00:00,12.118,10.322,6.663,10.125
11/10/19 23:15:00,12.087,10.270,6.547,10.099
11/10/19 23:30:00,12.048,10.208,6.460,10.052
11/10/19 23:45:00,12.013,10.158,6.388,10.047
11/11/19 00:00:00,11.971,10.096,6.301,10.020
11/11/19 00:15:00,11.933,10.046,6.264,10.003
11/11/19 00:30:00,11.898,10.007,6.242,10.001
11/11/19 00:45:00,11.860,9.955,6.182,9.970
11/11/19 01:00:00,11.822,9.909,6.139,9.963
11/11/19 01:15:00,11.784,9.866,6.111,9.947
11/11/19 01:30:00,11.748,9.821,6.060,9.937
11/11/19 01:45:00,11.709,9.777,6.032,9.920
11/11/19 02:00:00,11.669,9.728,5.938,9.888
11/11/19 02:15:00,11.627,9.678,5.886,9.874
11/11/19 02:30:00,11.586,9.632,5.853,9.851
11/11/19 02:45:00,11.545,9.588,5.829,9.838
11/11/19 03:00:00,11.502,9.541,5.803,9.821
11/11/19 03:15:00,11.460,9.495,5.767,9.798
11/11/19 03:30:00,11.420,9.452,5.743,9.789
11/11/19 03:45:00,11.379,9.410,5.725,9.763
11/11/19 04:00:00,11.335,9.367,5.691,9.752
11/11/19 04:15:00,11.292,9.325,5.706,9.735
11/11/19 04:30:00,11.248,9.282,5.722,9.712
11/11/19 04:45:00,11.206,9.242,5.768,9.708
11/11/19 05:00:00,11.164,9.203,5.819,9.686
11/11/19 05:15:00,11.122,9.163,5.859,9.675
11/11/19 05:30:00,11.082,9.134,5.950,9.669
11/11/19 05:45:00,11.046,9.111,6.092,9.668
11/11/19 06:00:00,11.011,9.087,6.256,9.654
11/11/19 06:15:00,10.976,9.074,6.514,9.655
11/11/19 06:30:00,10.944,9.066,6.780,9.661
11/11/19 06:45:00,10.916,9.061,7.113,9.663
11/11/19 07:00:00,10.890,9.061,7.275,9.668
11/11/19 07:15:00,10.867,9.066,7.478,9.674
11/11/19 07:30:00,10.846,9.075,7.661,9.674
11/11/19 07:45:00,10.828,9.094,7.974,9.688
11/11/19 08:00:00,10.814,9.126,8.507,9.701
11/11/19 08:15:00,10.805,9.163,8.931,9.717
11/11/19 08:30:00,10.800,9.213,9.654,9.735
11/11/19 08:45:00,10.799,9.270,10.227,9.755
11/11/19 09:00:00,10.800,9.321,10.319,9.772
11/11/19 09:15:00,10.797,9.353,10.260,9.774
11/11/19 09:30:00,10.796,9.390,10.635,9.780
11/11/19 09:45:00,10.799,9.427,10.840,9.795
11/11/19 10:00:00,10.799,9.447,10.432,9.801
11/11/19 10:15:00,10.797,9.487,10.696,9.817
11/11/19 10:30:00,10.806,9.544,11.037,9.837
11/11/19 10:45:00,10.818,9.614,12.003,9.860
11/11/19 11:00:00,10.835,9.691,12.589,9.886
11/11/19 11:15:00,10.858,9.794,13.820,9.924
11/11/19 11:30:00,10.893,9.923,15.106,9.963
11/11/19 11:45:00,10.934,10.066,16.336,10.003
11/11/19 12:00:00,10.965,10.159,16.580,10.020
11/11/19 12:15:00,11.014,10.283,16.896,10.053
11/11/19 12:30:00,11.073,10.417,17.553,10.087
11/11/19 12:45:00,11.140,10.566,18.467,10.129
11/11/19 13:00:00,11.216,10.727,19.361,10.161
11/11/19 13:15:00,11.286,10.863,19.199,10.198
11/11/19 13:30:00,11.350,10.950,18.962,10.208
11/11/19 13:45:00,11.402,11.000,17.629,10.216
11/11/19 14:00:00,11.452,11.088,17.416,10.256
11/11/19 14:15:00,11.520,11.231,18.282,10.302
11/11/19 14:30:00,11.583,11.387,19.071,10.357
11/11/19 14:45:00,11.646,11.624,20.610,10.466
11/11/19 15:00:00,11.734,11.868,21.782,10.571
11/11/19 15:15:00,11.843,12.083,21.601,10.675
11/11/19 15:30:00,11.928,12.273,21.928,10.739
11/11/19 15:45:00,12.018,12.479,22.236,10.786
11/11/19 16:00:00,12.093,12.500,19.903,10.705
11/11/19 16:15:00,12.140,12.400,17.190,10.625
11/11/19 16:30:00,12.154,12.319,15.961,10.574
11/11/19 16:45:00,12.152,12.233,14.523,10.560
11/11/19 17:00:00,12.142,12.158,13.732,10.508
11/11/19 17:15:00,12.133,12.095,12.705,10.505
11/11/19 17:30:00,12.125,12.039,11.987,10.473
11/11/19 17:45:00,12.115,11.986,11.592,10.452
11/11/19 18:00:00,12.102,11.940,11.050,10.426
11/11/19 18:15:00,12.090,11.878,10.159,10.433
11/11/19 18:30:00,12.066,11.806,9.660,10.423
11/11/19 18:45:00,12.042,11.748,9.373,10.412
11/11/19 19:00:00,12.022,11.699,9.132,10.401
11/11/19 19:15:00,12.007,11.652,8.756,10.381
11/11/19 19:30:00,11.997,11.607,8.512,10.371
11/11/19 19:45:00,11.989,11.564,8.288,10.363
11/11/19 20:00:00,11.980,11.523,8.062,10.357
11/11/19 20:15:00,11.968,11.475,7.826,10.342
11/11/19 20:30:00,11.953,11.423,7.694,10.322
11/11/19 20:45:00,11.937,11.370,7.539,10.305
11/11/19 21:00:00,11.916,11.312,7.371,10.286
11/11/19 21:15:00,11.893,11.254,7.220,10.270
11/11/19 21:30:00,11.869,11.196,7.033,10.253
11/11/19 21:45:00,11.840,11.131,6.954,10.237
11/11/19 22:00:00,11.816,11.082,7.340,10.214
11/11/19 22:15:00,11.792,11.041,7.291,10.230
11/11/19 22:30:00,11.763,10.976,6.914,10.191
11/11/19 22:45:00,11.737,10.919,6.656,10.165
11/11/19 23:00:00,11.702,10.846,6.439,10.133
11/11/19 23:15:00,11.674,10.796,6.739,10.150
11/11/19 23:30:00,11.648,10.754,7.003,10.127
11/11/19 23:45:00,11.625,10.718,7.184,10.138
11/12/19 00:00:00,11.601,10.678,7.195,10.129
11/12/19 00:15:00,11.575,10.637,7.173,10.119
11/12/19 00:30:00,11.549,10.594,7.196,10.098
11/12/19 00:45:00,11.520,10.547,7.228,10.081
11/12/19 01:00:00,11.481,10.478,7.156,10.043
11/12/19 01:15:00,11.450,10.435,7.226,10.052
11/12/19 01:30:00,11.428,10.412,7.379,10.066
11/12/19 01:45:00,11.403,10.377,7.399,10.041
11/12/19 02:00:00,11.376,10.342,7.377,10.033
11/12/19 02:15:00,11.353,10.312,7.417,10.040
11/12/19 02:30:00,11.327,10.270,7.376,10.001
11/12/19 02:45:00,11.301,10.239,7.407,10.020
11/12/19 03:00:00,11.272,10.199,7.404,9.986
11/12/19 03:15:00,11.247,10.167,7.420,9.987
11/12/19 03:30:00,11.221,10.132,7.472,9.969
11/12/19 03:45:00,11.198,10.106,7.549,9.969
11/12/19 04:00:00,11.174,10.075,7.583,9.952
11/12/19 04:15:00,11.149,10.047,7.592,9.947
11/12/19 04:30:00,11.123,10.015,7.556,9.935
11/12/19 04:45:00,11.097,9.980,7.512,9.921
11/12/19 05:00:00,11.075,9.957,7.508,9.929
11/12/19 05:15:00,11.052,9.932,7.470,9.937
11/12/19 05:30:00,11.027,9.907,7.456,9.924
11/12/19 05:45:00,11.005,9.886,7.514,9.918
11/12/19 06:00:00,10.982,9.871,7.745,9.912
11/12/19 06:15:00,10.962,9.864,8.074,9.911
11/12/19 06:30:00,10.947,9.875,8.610,9.926
11/12/19 06:45:00,10.939,9.907,9.396,9.944
11/12/19 07:00:00,10.931,9.929,9.694,9.950
11/12/19 07:15:00,10.925,9.960,9.580,9.972
11/12/19 07:30:00,10.933,10.036,10.346,10.015
11/12/19 07:45:00,10.947,10.115,11.183,10.044
11/12/19 08:00:00,10.969,10.208,12.305,10.067
11/12/19 08:15:00,10.991,10.280,13.005,10.076
11/12/19 08:30:00,10.998,10.280,11.975,10.070
11/12/19 08:45:00,11.001,10.273,11.628,10.066
11/12/19 09:00:00,11.000,10.283,11.731,10.078
11/12/19 09:15:00,11.017,10.351,13.054,10.106
11/12/19 09:30:00,11.023,10.352,12.482,10.095
11/12/19 09:45:00,11.024,10.349,11.825,10.095
11/12/19 10:00:00,11.017,10.346,11.364,10.090
11/12/19 10:15:00,11.005,10.325,11.009,10.079
11/12/19 10:30:00,10.979,10.300,10.589,10.067
11/12/19 10:45:00,10.976,10.317,11.084,10.089
11/12/19 11:00:00,10.995,10.368,12.059,10.110
11/12/19 11:15:00,11.023,10.435,12.736,10.138
11/12/19 11:30:00,11.046,10.475,12.752,10.147
11/12/19 11:45:00,11.059,10.492,12.295,10.153
11/12/19 12:00:00,11.090,10.565,13.374,10.184
11/12/19 12:15:00,11.143,10.687,15.190,10.227
11/12/19 12:30:00,11.198,10.797,15.643,10.251
11/12/19 12:45:00,11.285,10.969,17.463,10.314
11/12/19 13:00:00,11.374,11.148,18.539,10.365
11/12/19 13:15:00,11.482,11.347,19.115,10.436
11/12/19 13:30:00,11.578,11.494,18.653,10.482
11/12/19 13:45:00,11.654,11.522,16.921,10.482
11/12/19 14:00:00,11.681,11.482,15.143,10.476
11/12/19 14:15:00,11.684,11.403,13.225,10.458
11/12/19 14:30:00,11.674,11.358,12.797,10.455
11/12/19 14:45:00,11.689,11.358,13.151,10.453
11/12/19 15:00:00,11.712,11.347,13.081,10.435
11/12/19 15:15:00,11.734,11.342,13.081,10.420
11/12/19 15:30:00,11.757,11.329,12.701,10.410
11/12/19 15:45:00,11.775,11.306,12.328,10.406
11/12/19 16:00:00,11.793,11.282,11.878,10.395
11/12/19 16:15:00,11.810,11.266,11.604,10.391
11/12/19 16:30:00,11.827,11.263,11.558,10.395
11/12/19 16:45:00,11.848,11.289,11.860,10.403
11/12/19 17:00:00,11.866,11.280,11.456,10.397
11/12/19 17:15:00,11.880,11.256,10.647,10.384
11/12/19 17:30:00,11.889,11.221,10.079,10.372
11/12/19 17:45:00,11.890,11.175,9.786,10.355
11/12/19 18:00:00,11.889,11.134,9.778,10.346
11/12/19 18:15:00,11.887,11.110,9.835,10.340
11/12/19 18:30:00,11.889,11.096,9.892,10.337
11/12/19 18:45:00,11.884,11.069,9.852,10.326
11/12/19 19:00:00,11.878,11.041,9.761,10.322
11/12/19 19:15:00,11.874,11.017,9.685,10.312
11/12/19 19:30:00,11.862,10.979,9.472,10.299
11/12/19 19:45:00,11.854,10.953,9.393,10.294
11/12/19 20:00:00,11.845,10.931,9.333,10.288
11/12/19 20:15:00,11.837,10.908,9.349,10.285
11/12/19 20:30:00,11.828,10.890,9.310,10.280
11/12/19 20:45:00,11.819,10.872,9.288,10.279
11/12/19 21:00:00,11.810,10.854,9.262,10.276
11/12/19 21:15:00,11.798,10.829,9.193,10.266
11/12/19 21:30:00,11.786,10.808,9.151,10.263
11/12/19 21:45:00,11.772,10.780,9.092,10.254
11/12/19 22:00:00,11.759,10.757,9.033,10.250
11/12/19 22:15:00,11.742,10.731,8.948,10.242
11/12/19 22:30:00,11.727,10.704,8.905,10.237
11/12/19 22:45:00,11.710,10.678,8.775,10.230
11/12/19 23:00:00,11.693,10.652,8.792,10.224
11/12/19 23:15:00,11.668,10.612,8.692,10.204
11/12/19 23:30:00,11.640,10.573,8.531,10.194
11/12/19 23:45:00,11.610,10.528,8.237,10.178
11/13/19 00:00:00,11.576,10.478,8.014,10.150
11/13/19 00:15:00,11.543,10.433,8.053,10.141
11/13/19 00:30:00,11.510,10.389,8.063,10.124
11/13/19 00:45:00,11.481,10.354,8.113,10.119
11/13/19 01:00:00,11.450,10.320,8.127,10.109
11/13/19 01:15:00,11.426,10.289,8.142,10.101
11/13/19 01:30:00,11.399,10.256,8.113,10.086
11/13/19 01:45:00,11.371,10.221,8.093,10.076
11/13/19 02:00:00,11.342,10.185,7.962,10.058
11/13/19 02:15:00,11.317,10.148,7.743,10.044
11/13/19 02:30:00,11.286,10.104,7.564,10.026
11/13/19 02:45:00,11.259,10.066,7.492,10.013
11/13/19 03:00:00,11.228,10.027,7.415,10.001
11/13/19 03:15:00,11.198,9.989,7.351,9.990
11/13/19 03:30:00,11.166,9.952,7.393,9.978
11/13/19 03:45:00,11.139,9.920,7.522,9.967
11/13/19 04:00:00,11.108,9.892,7.599,9.967
11/13/19 04:15:00,11.079,9.861,7.569,9.952
11/13/19 04:30:00,11.052,9.834,7.464,9.944
11/13/19 04:45:00,11.023,9.800,7.420,9.927
11/13/19 05:00:00,10.989,9.755,7.215,9.907
11/13/19 05:15:00,10.956,9.711,6.887,9.888
11/13/19 05:30:00,10.921,9.668,6.660,9.868
11/13/19 05:45:00,10.892,9.637,6.610,9.864
11/13/19 06:00:00,10.872,9.635,6.753,9.878
11/13/19 06:15:00,10.861,9.648,7.091,9.886
11/13/19 06:30:00,10.854,9.668,7.495,9.900
11/13/19 06:45:00,10.850,9.697,7.948,9.921
11/13/19 07:00:00,10.850,9.751,8.453,9.946
11/13/19 07:15:00,10.861,9.835,9.324,9.986
11/13/19 07:30:00,10.879,9.931,10.462,10.027
11/13/19 07:45:00,10.904,10.061,11.800,10.059
11/13/19 08:00:00,10.942,10.208,13.654,10.090
11/13/19 08:15:00,10.997,10.371,15.288,10.125
11/13/19 08:30:00,11.062,10.524,16.564,10.171
11/13/19 08:45:00,11.149,10.745,18.252,10.231
11/13/19 09:00:00,11.260,10.971,20.309,10.291
11/13/19 09:15:00,11.387,11.203,21.451,10.352
11/13/19 09:30:00,11.513,11.412,22.320,10.380
11/13/19 09:45:00,11.639,11.607,21.294,10.429
11/13/19 10:00:00,11.789,11.762,21.100,10.473
11/13/19 10:15:00,11.906,11.889,21.200,10.507
11/13/19 10:30:00,12.028,11.995,20.339,10.545
11/13/19 10:45:00,12.136,12.113,20.758,10.571
11/13/19 11:00:00,12.248,12.207,20.379,10.606
11/13/19 11:15:00,12.358,12.287,19.877,10.649
11/13/19 11:30:00,12.467,12.375,19.383,10.690
11/13/19 11:45:00,12.551,12.449,18.827,10.724
