"Fecha Tiempo, GMT-05:00","Temp, °C (SEN S/N: 20486631, LBL: Pared Sur)","Temp, °C (SEN S/N: 20486631, LBL: Psred Oeste)","Temp, °C (SEN S/N: 20486631, LBL: Pared Oeste exterior)","Temp, °C (SEN S/N: 20486631, LBL: Ventana)"
03/06/22 10:15:00,14.201,11.945,12.043,20.363
03/06/22 10:30:00,14.400,12.201,12.521,21.059
03/06/22 10:45:00,14.539,12.432,12.832,20.688
03/06/22 11:00:00,14.550,12.567,12.551,19.628
03/06/22 11:15:00,14.523,12.650,12.800,18.748
03/06/22 11:30:00,14.527,12.742,12.852,18.082
03/06/22 11:45:00,14.509,12.823,12.388,17.332
03/06/22 12:00:00,14.478,12.880,11.903,16.500
03/06/22 12:15:00,14.468,12.944,11.980,16.239
03/06/22 12:30:00,14.484,13.023,12.352,16.289
03/06/22 12:45:00,14.527,13.117,12.585,16.515
03/06/22 13:00:00,14.580,13.213,12.996,16.756
03/06/22 13:15:00,14.634,13.314,12.996,16.917
03/06/22 13:30:00,14.643,13.391,12.511,16.771
03/06/22 13:45:00,14.710,13.485,12.916,16.912
03/06/22 14:00:00,14.797,13.598,13.718,16.981
03/06/22 14:15:00,14.906,13.706,13.934,17.550
03/06/22 14:30:00,15.000,13.825,13.940,17.659
03/06/22 14:45:00,15.078,13.931,13.934,17.675
03/06/22 15:00:00,15.190,14.051,15.361,18.320
03/06/22 15:15:00,15.297,14.188,15.352,18.918
03/06/22 15:30:00,15.297,14.277,13.939,18.063
03/06/22 15:45:00,15.242,14.318,12.885,16.902
03/06/22 16:00:00,15.187,14.345,12.533,16.143
03/06/22 16:15:00,15.149,14.373,12.272,15.803
03/06/22 16:30:00,15.094,14.391,11.997,15.437
03/06/22 16:45:00,14.994,14.352,11.622,14.963
03/06/22 17:00:00,14.898,14.297,11.487,14.586
03/06/22 17:15:00,14.815,14.231,11.377,14.343
03/06/22 17:30:00,14.734,14.158,11.297,14.197
03/06/22 17:45:00,14.656,14.072,11.161,14.042
03/06/22 18:00:00,14.581,13.979,11.011,13.880
03/06/22 18:15:00,14.530,13.894,10.879,13.693
03/06/22 18:30:00,14.495,13.810,10.736,13.648
03/06/22 18:45:00,14.466,13.733,10.551,13.602
03/06/22 19:00:00,14.430,13.651,10.326,13.464
03/06/22 19:15:00,14.391,13.563,10.193,13.323
03/06/22 19:30:00,14.352,13.476,10.089,13.210
03/06/22 19:45:00,14.313,13.388,10.021,13.148
03/06/22 20:00:00,14.274,13.299,9.915,13.082
03/06/22 20:15:00,14.234,13.209,9.829,12.945
03/06/22 20:30:00,14.194,13.118,9.788,12.898
03/06/22 20:45:00,14.152,13.028,9.801,12.891
03/06/22 21:00:00,14.114,12.941,9.777,12.876
03/06/22 21:15:00,14.075,12.853,9.706,12.834
03/06/22 21:30:00,14.035,12.767,9.620,12.754
03/06/22 21:45:00,13.996,12.684,9.652,12.692
03/06/22 22:00:00,13.958,12.604,9.648,12.701
03/06/22 22:15:00,13.919,12.526,9.538,12.650
03/06/22 22:30:00,13.880,12.449,9.512,12.568
03/06/22 22:45:00,13.838,12.373,9.310,12.441
03/06/22 23:00:00,13.793,12.295,9.112,12.284
03/06/22 23:15:00,13.742,12.214,8.974,12.046
03/06/22 23:30:00,13.693,12.134,8.861,11.884
03/06/22 23:45:00,13.643,12.054,8.627,11.739
03/07/22 00:00:00,13.584,11.968,8.311,11.418
03/07/22 00:15:00,13.524,11.874,8.045,11.085
03/07/22 00:30:00,13.463,11.780,7.868,10.796
03/07/22 00:45:00,13.392,11.678,7.354,10.436
03/07/22 01:00:00,13.311,11.566,6.992,10.058
03/07/22 01:15:00,13.233,11.446,6.731,9.715
03/07/22 01:30:00,13.154,11.323,6.572,9.458
03/07/22 01:45:00,13.087,11.201,6.595,9.350
03/07/22 02:00:00,13.028,11.084,6.629,9.412
03/07/22 02:15:00,12.972,10.966,6.614,9.469
03/07/22 02:30:00,12.915,10.847,6.591,9.509
03/07/22 02:45:00,12.862,10.733,6.542,9.489
03/07/22 03:00:00,12.806,10.621,6.504,9.457
03/07/22 03:15:00,12.754,10.514,6.485,9.453
03/07/22 03:30:00,12.701,10.412,6.552,9.515
03/07/22 03:45:00,12.651,10.314,6.463,9.555
03/07/22 04:00:00,12.598,10.219,6.322,9.540
03/07/22 04:15:00,12.539,10.124,6.121,9.480
03/07/22 04:30:00,12.477,10.026,5.965,9.338
03/07/22 04:45:00,12.416,9.932,5.851,9.236
03/07/22 05:00:00,12.354,9.838,5.744,9.157
03/07/22 05:15:00,12.452,9.875,5.695,12.600
03/07/22 05:30:00,12.542,9.946,5.605,13.640
03/07/22 05:45:00,12.562,9.950,5.520,13.784
03/07/22 06:00:00,12.571,9.938,5.444,13.903
03/07/22 06:15:00,12.576,9.918,5.371,13.945
03/07/22 06:30:00,12.582,9.895,5.403,14.005
03/07/22 06:45:00,12.600,9.878,5.614,14.155
03/07/22 07:00:00,12.639,9.874,5.923,14.403
03/07/22 07:15:00,12.678,9.878,6.175,14.655
03/07/22 07:30:00,12.725,9.891,6.471,15.006
03/07/22 07:45:00,12.772,9.914,6.720,15.290
03/07/22 08:00:00,12.812,9.941,6.935,15.473
03/07/22 08:15:00,12.844,9.978,7.387,15.596
03/07/22 08:30:00,12.892,10.035,7.981,15.928
03/07/22 08:45:00,12.953,10.112,8.694,16.430
03/07/22 09:00:00,13.008,10.202,8.991,16.771
03/07/22 09:15:00,13.103,10.317,9.537,17.278
03/07/22 09:30:00,13.231,10.476,9.969,18.134
03/07/22 09:45:00,13.427,10.693,10.469,18.834
03/07/22 10:00:00,13.640,10.942,10.901,19.105
03/07/22 10:15:00,13.934,11.233,10.939,19.905
03/07/22 10:30:00,14.000,11.440,11.405,19.369
03/07/22 10:45:00,14.089,11.624,12.033,19.310
03/07/22 11:00:00,14.208,11.842,12.411,19.789
03/07/22 11:15:00,14.312,12.054,12.663,20.173
03/07/22 11:30:00,14.424,12.275,13.133,20.141
03/07/22 11:45:00,14.529,12.488,13.210,20.178
03/07/22 12:00:00,14.779,12.754,13.312,20.968
03/07/22 12:15:00,14.957,13.007,13.846,21.008
03/07/22 12:30:00,15.105,13.257,13.922,20.838
03/07/22 12:45:00,15.236,13.494,14.186,20.714
03/07/22 13:00:00,15.343,13.703,14.045,20.162
03/07/22 13:15:00,15.461,13.889,14.072,19.963
03/07/22 13:30:00,15.539,14.065,13.635,19.484
03/07/22 13:45:00,15.506,14.171,14.674,18.990
03/07/22 14:00:00,15.591,14.310,14.110,18.983
03/07/22 14:15:00,15.542,14.400,13.454,18.024
03/07/22 14:30:00,15.511,14.444,13.064,17.663
03/07/22 14:45:00,15.506,14.506,12.912,17.411
03/07/22 15:00:00,15.490,14.557,12.530,17.116
03/07/22 15:15:00,15.455,14.583,12.119,16.738
03/07/22 15:30:00,15.445,14.602,12.184,16.638
03/07/22 15:45:00,15.508,14.635,13.194,17.204
03/07/22 16:00:00,15.567,14.679,13.622,17.724
03/07/22 16:15:00,15.642,14.725,14.084,18.195
03/07/22 16:30:00,15.648,14.746,13.684,17.971
03/07/22 16:45:00,15.606,14.741,12.936,17.268
03/07/22 17:00:00,15.557,14.726,12.488,16.618
03/07/22 17:15:00,15.503,14.705,12.172,16.135
03/07/22 17:30:00,15.436,14.674,11.657,15.637
03/07/22 17:45:00,15.364,14.625,11.283,15.157
03/07/22 18:00:00,15.297,14.568,11.023,14.818
03/07/22 18:15:00,15.237,14.501,10.933,14.622
03/07/22 18:30:00,15.184,14.427,10.799,14.459
03/07/22 18:45:00,15.133,14.345,10.712,14.334
03/07/22 19:00:00,15.085,14.256,10.647,14.264
03/07/22 19:15:00,15.039,14.165,10.556,14.228
03/07/22 19:30:00,14.933,14.050,10.436,13.849
03/07/22 19:45:00,14.803,13.895,10.378,13.452
03/07/22 20:00:00,14.691,13.750,10.124,13.123
03/07/22 20:15:00,14.580,13.599,9.760,12.797
03/07/22 20:30:00,14.474,13.448,9.475,12.468
03/07/22 20:45:00,14.388,13.303,9.230,12.301
03/07/22 21:00:00,14.316,13.175,8.920,12.110
03/07/22 21:15:00,14.240,13.043,8.674,11.910
03/07/22 21:30:00,14.167,12.910,8.405,11.699
03/07/22 21:45:00,14.090,12.772,8.238,11.514
03/07/22 22:00:00,14.011,12.628,8.090,11.390
03/07/22 22:15:00,13.931,12.483,7.807,11.238
03/07/22 22:30:00,13.852,12.335,7.643,11.055
03/07/22 22:45:00,13.774,12.187,7.497,10.886
03/07/22 23:00:00,13.699,12.039,7.329,10.783
03/07/22 23:15:00,13.622,11.892,7.181,10.650
03/07/22 23:30:00,13.550,11.746,7.015,10.533
03/07/22 23:45:00,13.479,11.605,6.908,10.429
03/08/22 00:00:00,13.415,11.469,6.829,10.361
03/08/22 00:15:00,13.347,11.332,6.750,10.274
03/08/22 00:30:00,13.282,11.198,6.666,10.207
03/08/22 00:45:00,13.218,11.070,6.595,10.139
03/08/22 01:00:00,13.156,10.945,6.495,10.075
03/08/22 01:15:00,13.094,10.825,6.444,9.987
03/08/22 01:30:00,13.032,10.709,6.407,9.960
03/08/22 01:45:00,12.972,10.594,6.358,9.901
03/08/22 02:00:00,12.910,10.484,6.272,9.864
03/08/22 02:15:00,12.853,10.377,6.358,9.806
03/08/22 02:30:00,12.796,10.276,6.291,9.781
03/08/22 02:45:00,12.733,10.175,6.084,9.726
03/08/22 03:00:00,12.666,10.073,5.910,9.586
03/08/22 03:15:00,12.598,9.972,5.765,9.415
03/08/22 03:30:00,12.527,9.874,5.608,9.278
03/08/22 03:45:00,12.458,9.775,5.475,9.159
03/08/22 04:00:00,12.391,9.680,5.383,9.044
03/08/22 04:15:00,12.325,9.584,5.295,8.962
03/08/22 04:30:00,12.260,9.489,5.193,8.871
03/08/22 04:45:00,12.195,9.395,5.087,8.816
03/08/22 05:00:00,12.130,9.301,4.971,8.751
03/08/22 05:15:00,12.234,9.341,4.837,11.984
03/08/22 05:30:00,12.322,9.415,4.731,13.037
03/08/22 05:45:00,12.335,9.416,4.644,13.010
03/08/22 06:00:00,12.340,9.403,4.577,13.054
03/08/22 06:15:00,12.338,9.381,4.542,13.120
03/08/22 06:30:00,12.337,9.356,4.613,13.112
03/08/22 06:45:00,12.357,9.342,4.974,13.362
03/08/22 07:00:00,12.399,9.345,5.266,13.742
03/08/22 07:15:00,12.441,9.356,5.438,14.077
03/08/22 07:30:00,12.485,9.370,5.805,14.435
03/08/22 07:45:00,12.529,9.396,6.150,14.842
03/08/22 08:00:00,12.588,9.441,6.499,15.133
03/08/22 08:15:00,12.680,9.529,6.905,15.402
03/08/22 08:30:00,12.740,9.614,7.388,15.622
03/08/22 08:45:00,12.803,9.694,7.974,15.988
03/08/22 09:00:00,12.891,9.798,8.691,16.772
03/08/22 09:15:00,12.992,9.946,8.793,17.317
03/08/22 09:30:00,13.061,10.075,8.816,17.436
03/08/22 09:45:00,13.114,10.202,8.953,17.284
03/08/22 10:00:00,13.197,10.351,9.359,17.390
03/08/22 10:15:00,13.309,10.537,10.018,17.653
03/08/22 10:30:00,13.374,10.702,9.855,17.629
03/08/22 10:45:00,13.407,10.818,9.370,17.308
03/08/22 11:00:00,13.410,10.912,8.967,16.708
03/08/22 11:15:00,13.392,10.980,8.748,16.202
03/08/22 11:30:00,13.370,11.040,8.497,15.804
03/08/22 11:45:00,13.359,11.091,8.709,15.654
03/08/22 12:00:00,13.347,11.142,8.824,15.596
03/08/22 12:15:00,13.345,11.183,8.751,15.505
03/08/22 12:30:00,13.336,11.196,8.593,15.391
03/08/22 12:45:00,13.305,11.198,8.590,15.173
03/08/22 13:00:00,13.275,11.192,8.720,15.257
03/08/22 13:15:00,13.305,11.222,9.032,15.573
03/08/22 13:30:00,13.335,11.257,9.270,15.907
03/08/22 13:45:00,13.385,11.300,10.198,16.487
03/08/22 14:00:00,13.494,11.396,12.171,17.473
03/08/22 14:15:00,13.581,11.499,13.421,17.981
03/08/22 14:30:00,13.763,11.671,15.472,19.011
03/08/22 14:45:00,13.925,11.853,16.847,20.756
03/08/22 15:00:00,14.152,12.098,18.705,23.439
03/08/22 15:15:00,14.459,12.376,17.370,24.035
03/08/22 15:30:00,14.484,12.609,16.134,22.114
03/08/22 15:45:00,14.518,12.770,14.659,19.993
03/08/22 16:00:00,14.471,12.936,13.787,18.105
03/08/22 16:15:00,14.397,13.072,13.031,16.656
03/08/22 16:30:00,14.309,13.177,12.550,15.637
03/08/22 16:45:00,14.246,13.272,11.874,14.900
03/08/22 17:00:00,14.179,13.341,11.461,14.316
03/08/22 17:15:00,14.119,13.385,11.216,13.922
03/08/22 17:30:00,14.072,13.406,11.049,13.768
03/08/22 17:45:00,14.042,13.415,10.887,13.632
03/08/22 18:00:00,14.012,13.404,10.731,13.560
03/08/22 18:15:00,13.976,13.376,10.415,13.428
03/08/22 18:30:00,13.940,13.333,10.132,13.230
03/08/22 18:45:00,13.873,13.260,9.894,12.883
03/08/22 19:00:00,13.840,13.192,9.745,12.733
03/08/22 19:15:00,13.802,13.124,9.606,12.564
03/08/22 19:30:00,13.771,13.048,9.581,12.502
03/08/22 19:45:00,13.742,12.969,9.526,12.518
03/08/22 20:00:00,13.709,12.883,9.487,12.483
03/08/22 20:15:00,13.592,12.758,9.470,12.292
03/08/22 20:30:00,13.490,12.619,9.398,12.124
03/08/22 20:45:00,13.400,12.491,9.100,11.909
03/08/22 21:00:00,13.293,12.355,8.595,11.569
03/08/22 21:15:00,13.191,12.213,8.372,11.174
03/08/22 21:30:00,13.096,12.078,8.121,10.847
03/08/22 21:45:00,13.008,11.945,7.992,10.629
03/08/22 22:00:00,12.927,11.812,7.871,10.482
03/08/22 22:15:00,12.859,11.683,7.779,10.375
03/08/22 22:30:00,12.797,11.557,7.771,10.338
03/08/22 22:45:00,12.740,11.435,7.779,10.334
03/08/22 23:00:00,12.683,11.314,7.765,10.343
03/08/22 23:15:00,12.627,11.195,7.630,10.319
03/08/22 23:30:00,12.570,11.076,7.487,10.242
03/08/22 23:45:00,12.508,10.957,7.333,10.136
03/09/22 00:00:00,12.447,10.843,7.274,10.020
03/09/22 00:15:00,12.393,10.735,7.266,9.950
03/09/22 00:30:00,12.337,10.628,7.193,9.907
03/09/22 00:45:00,12.284,10.525,7.104,9.864
03/09/22 01:00:00,12.231,10.424,7.074,9.809
03/09/22 01:15:00,12.183,10.329,7.088,9.797
03/09/22 01:30:00,12.140,10.239,7.107,9.828
03/09/22 01:45:00,12.095,10.153,6.892,9.820
03/09/22 02:00:00,12.037,10.061,6.610,9.717
03/09/22 02:15:00,11.975,9.967,6.479,9.520
03/09/22 02:30:00,11.921,9.878,6.453,9.387
03/09/22 02:45:00,11.872,9.795,6.490,9.328
03/09/22 03:00:00,11.824,9.715,6.479,9.308
03/09/22 03:15:00,11.780,9.637,6.463,9.319
03/09/22 03:30:00,11.736,9.560,6.398,9.301
03/09/22 03:45:00,11.684,9.480,6.158,9.217
03/09/22 04:00:00,11.633,9.401,5.984,9.117
03/09/22 04:15:00,11.576,9.319,5.799,8.967
03/09/22 04:30:00,11.519,9.237,5.671,8.840
03/09/22 04:45:00,11.460,9.157,5.505,8.686
03/09/22 05:00:00,11.402,9.074,5.369,8.576
03/09/22 05:15:00,11.446,9.080,5.309,10.818
03/09/22 05:30:00,11.488,9.106,5.202,11.593
03/09/22 05:45:00,11.497,9.086,5.147,11.766
03/09/22 06:00:00,11.496,9.053,5.177,11.898
03/09/22 06:15:00,11.496,9.016,5.211,12.010
03/09/22 06:30:00,11.494,8.982,5.303,12.146
03/09/22 06:45:00,11.501,8.951,5.415,12.320
03/09/22 07:00:00,11.516,8.925,5.576,12.502
03/09/22 07:15:00,11.537,8.908,5.722,12.710
03/09/22 07:30:00,11.560,8.895,5.874,12.915
03/09/22 07:45:00,11.575,8.889,6.126,13.019
03/09/22 08:00:00,11.599,8.891,6.331,13.144
03/09/22 08:15:00,11.601,8.900,6.438,13.102
03/09/22 08:30:00,11.630,8.923,6.731,13.197
03/09/22 08:45:00,11.655,8.954,7.009,13.043
03/09/22 09:00:00,11.681,8.987,7.478,13.272
03/09/22 09:15:00,11.730,9.038,7.862,13.509
03/09/22 09:30:00,11.786,9.109,8.213,13.708
03/09/22 09:45:00,11.845,9.193,8.374,13.897
03/09/22 10:00:00,11.930,9.284,8.598,14.015
03/09/22 10:15:00,11.990,9.379,8.601,13.990
03/09/22 10:30:00,12.053,9.481,9.132,14.173
03/09/22 10:45:00,12.136,9.604,9.860,14.767
03/09/22 11:00:00,12.231,9.751,10.225,15.240
03/09/22 11:15:00,12.348,9.915,10.896,15.864
03/09/22 11:30:00,12.455,10.095,11.046,16.318
03/09/22 11:45:00,12.530,10.250,10.997,16.336
03/09/22 12:00:00,12.610,10.406,11.157,16.302
03/09/22 12:15:00,12.698,10.576,11.365,16.461
03/09/22 12:30:00,12.806,10.771,12.080,17.253
03/09/22 12:45:00,13.151,11.129,12.708,18.883
03/09/22 13:00:00,13.476,11.507,13.371,20.098
03/09/22 13:15:00,13.747,11.862,14.204,20.677
03/09/22 13:30:00,13.871,12.125,13.521,19.778
03/09/22 13:45:00,13.886,12.287,13.023,18.442
03/09/22 14:00:00,13.904,12.428,13.415,17.690
03/09/22 14:15:00,13.946,12.594,14.435,17.644
03/09/22 14:30:00,13.892,12.731,15.034,17.831
03/09/22 14:45:00,13.981,12.885,14.689,17.856
03/09/22 15:00:00,14.059,13.055,15.057,18.106
03/09/22 15:15:00,14.087,13.200,14.393,17.675
03/09/22 15:30:00,14.129,13.327,14.325,17.353
03/09/22 15:45:00,14.159,13.458,14.134,17.153
03/09/22 16:00:00,14.161,13.562,13.631,16.656
03/09/22 16:15:00,14.105,13.632,12.770,16.010
03/09/22 16:30:00,14.051,13.679,12.239,15.372
03/09/22 16:45:00,13.987,13.703,11.702,14.807
03/09/22 17:00:00,13.931,13.711,11.384,14.426
03/09/22 17:15:00,13.873,13.697,11.082,14.107
03/09/22 17:30:00,13.819,13.669,10.728,13.837
03/09/22 17:45:00,13.771,13.623,10.638,13.645
03/09/22 18:00:00,13.723,13.565,10.372,13.473
03/09/22 18:15:00,13.637,13.478,10.221,13.035
03/09/22 18:30:00,13.589,13.382,9.821,12.915
03/09/22 18:45:00,13.547,13.294,9.668,12.806
03/09/22 19:00:00,13.506,13.201,9.463,12.708
03/09/22 19:15:00,13.422,13.079,9.196,12.364
03/09/22 19:30:00,13.326,12.932,8.886,11.975
03/09/22 19:45:00,13.237,12.784,8.705,11.649
03/09/22 20:00:00,13.156,12.639,8.577,11.444
03/09/22 20:15:00,13.081,12.496,8.472,11.320
03/09/22 20:30:00,13.020,12.357,8.371,11.238
03/09/22 20:45:00,12.969,12.227,8.165,11.158
03/09/22 21:00:00,12.915,12.093,8.020,11.082
03/09/22 21:15:00,12.861,11.962,7.948,10.989
03/09/22 21:30:00,12.812,11.834,7.990,10.963
