Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly),ATICO CEN:Zone Air System Sensible Heating Energy [J](Hourly),ATICO E:Zone Air System Sensible Heating Energy [J](Hourly),MODULO:Zone Air System Sensible Heating Energy [J](Hourly),ATICO O:Zone Air System Sensible Heating Energy [J](Hourly) 
 07/13  18:00:00,3.4875,9.741068508479753,4.224443672213388,12.299987425313632,3.917482293947705,0.0,0.0,2630549.602575694,0.0 
 07/13  19:00:00,1.2125,8.66338984355405,2.1255005650471165,12.299999992209618,1.8510255902434008,0.0,0.0,2907784.3209195907,0.0 
 07/13  20:00:00,-0.06250000000000002,7.083880973460914,0.6777614383467683,12.300000000000117,0.3998895747026261,0.0,0.0,2704893.500449064,0.0 
 07/13  21:00:00,-1.3375,3.6355942671242205,-1.0105035591338692,12.30032108308668,-1.3067882554909472,0.0,0.0,2259081.4481032139,0.0 
 07/13  22:00:00,-2.7125000000000005,1.0219902412503077,-2.7567572604814019,12.30048322945841,-3.0692339177025218,0.0,0.0,2163950.836732724,0.0 
 07/13  23:00:00,-4.0125,1.9642018533796413,-3.696232243822422,12.300064803912433,-3.997240704907229,0.0,0.0,2498746.131439104,0.0 
 07/13  24:00:00,-4.0625,2.485821539008368,-4.0023090150889228,12.300000000029897,-4.286726008032722,0.0,0.0,2612572.9835694346,0.0 
 07/14  01:00:00,-3.3,1.5094742172399887,-3.8801884212074468,12.299971399864925,-4.157375045915443,0.0,0.0,2398888.739730533,0.0 
 07/14  02:00:00,-2.9375000000000006,0.4304925091925211,-3.954903513489243,12.29999999997095,-4.229234261802464,0.0,0.0,2262783.952788003,0.0 
 07/14  03:00:00,-3.7125000000000005,-0.20871917748207442,-4.587191522559242,12.300000000000156,-4.85904436316554,0.0,0.0,2286521.8604467737,0.0 
 07/14  04:00:00,-6.45,-1.2937700989266153,-6.054029743742591,12.300520741703063,-6.320577235801911,0.0,0.0,2417155.3353468419,0.0 
 07/14  05:00:00,-7.550000000000001,-2.2115302610025209,-7.511369626922393,12.300000000631468,-7.772084732124618,0.0,0.0,2554614.9949677239,0.0 
