Date,P_norte,P_sur,P_oeste,P_este,P_ext_este,P_ext_sur,P_ext_oeste,P_ext_norte,T_int1,RH,lux,T_atico
2022-03-10 09:15:00,9.572,9.614,9.698,9.798,17.668,9.464,8.953,9.142,11.71,72.474,2164.1,27.382
2022-03-10 09:30:00,9.681,9.749,9.797,9.92,19.111,9.734,9.052,9.433,12.001,71.09,1612.2,27.063
2022-03-10 09:45:00,9.786,9.857,9.888,10.026,21.827,9.791,9.131,10.063,12.509,70.648,2156.2,29.515
2022-03-10 10:00:00,9.914,10.001,10.006,10.162,23.626,10.173,9.143,10.363,13.112,69.448,2242.9,31.51
2022-03-10 10:15:00,10.055,10.155,10.138,10.306,24.551,10.605,9.322,10.637,13.69,68.349,2337.5,33.001
2022-03-10 10:30:00,10.21,10.32,10.283,10.459,25.351,11.288,9.705,11.033,14.337,67.223,2558.3,35.022
2022-03-10 10:45:00,10.38,10.505,10.441,10.626,25.715,12.302,10.472,11.687,15.055,65.574,2873.6,37.425
2022-03-10 11:00:00,10.531,10.681,10.585,10.773,24.36,12.942,10.8,11.883,14.768,64.615,1170.7,35.102
2022-03-10 11:15:00,10.621,10.748,10.65,10.84,22.913,13.201,11.276,12.416,14.505,65.915,1289.0,33.94
2022-03-10 11:30:00,10.715,10.861,10.728,10.928,21.531,13.422,11.608,13.022,14.481,66.29,1462.4,33.6
2022-03-10 11:45:00,10.793,10.972,10.797,11.003,20.237,13.469,12.24,13.389,14.385,66.476,1509.7,32.33
2022-03-10 12:00:00,10.912,11.227,10.898,11.134,20.016,13.955,12.999,14.94,15.676,64.449,3196.9,36.039
2022-03-10 12:15:00,11.097,11.62,11.053,11.332,20.314,14.963,13.9,15.87,16.677,62.368,2440.0,42.594
2022-03-10 12:30:00,11.289,11.95,11.216,11.543,20.205,15.622,14.981,16.423,16.939,61.277,1170.7,42.803
2022-03-10 12:45:00,11.428,12.084,11.336,11.684,19.796,15.666,15.658,16.993,16.701,61.447,697.7,41.239
2022-03-10 13:00:00,11.473,12.001,11.377,11.709,19.139,15.157,15.317,16.783,16.01,63.975,3094.4,39.914
2022-03-10 13:15:00,11.601,12.192,11.494,11.88,19.688,15.581,17.663,17.843,17.034,62.397,1990.6,46.385
2022-03-10 13:30:00,11.686,12.214,11.572,11.966,19.685,15.806,18.235,17.439,16.63,63.014,3204.7,42.564
2022-03-10 13:45:00,11.81,12.317,11.683,12.118,20.674,16.897,20.929,18.394,17.415,61.504,2968.2,47.974
2022-03-10 14:00:00,11.89,12.346,11.757,12.189,20.089,16.388,19.485,17.851,16.63,62.717,1896.0,40.717
2022-03-10 14:15:00,11.915,12.305,11.786,12.202,18.739,14.951,17.99,16.887,16.034,64.687,894.8,34.916
2022-03-10 14:30:00,11.881,12.216,11.771,12.157,16.12,11.816,12.174,14.518,14.84,67.402,130.1,23.617
2022-03-10 14:45:00,11.793,12.059,11.698,12.043,14.376,10.977,9.359,12.695,13.81,69.924,11.8,16.939
2022-03-10 15:00:00,11.683,11.892,11.602,11.91,13.087,10.208,8.143,11.452,13.112,71.588,19.7,13.305
2022-03-10 15:15:00,11.567,11.733,11.499,11.775,12.301,9.683,7.857,10.664,12.558,72.698,19.7,12.001
2022-03-10 15:30:00,11.456,11.587,11.397,11.649,11.567,9.148,7.588,10.079,12.195,73.33,27.6,11.467
2022-03-10 15:45:00,11.352,11.456,11.303,11.535,11.093,8.796,7.373,9.594,11.929,73.782,11.8,10.883
2022-03-10 16:00:00,11.253,11.338,11.213,11.431,10.475,8.327,6.993,9.109,11.686,74.182,19.7,10.271
2022-03-10 16:15:00,11.161,11.23,11.129,11.336,10.018,7.99,6.677,8.706,11.492,74.589,19.7,9.756
2022-03-10 16:30:00,11.075,11.129,11.052,11.25,9.824,7.893,6.536,8.409,11.297,75.051,11.8,9.386
2022-03-10 16:45:00,10.994,11.038,10.98,11.169,9.635,7.791,6.487,8.216,11.151,75.383,59.1,9.312
2022-03-10 17:00:00,10.919,10.956,10.913,11.096,9.455,7.716,6.401,7.992,11.029,75.635,35.5,9.262
2022-03-10 17:15:00,10.85,10.883,10.852,11.03,9.24,7.511,6.295,7.776,10.932,75.865,59.1,9.064
2022-03-10 17:30:00,10.786,10.812,10.796,10.971,9.019,7.338,6.175,7.599,10.834,76.038,27.6,8.742
2022-03-10 17:45:00,10.725,10.747,10.741,10.913,8.744,7.116,6.041,7.398,10.712,76.206,11.8,8.22
2022-03-10 18:00:00,10.667,10.684,10.689,10.86,8.296,6.865,5.888,7.107,10.59,76.54,11.8,7.72
2022-03-10 18:15:00,10.611,10.623,10.64,10.808,8.11,6.717,5.819,6.977,10.492,76.877,11.8,7.469
2022-03-10 18:30:00,10.559,10.568,10.594,10.76,7.901,6.465,5.597,6.811,10.394,77.132,11.8,7.192
2022-03-10 18:45:00,10.508,10.516,10.551,10.716,7.574,6.299,5.534,6.579,10.32,77.391,11.8,6.712
2022-03-10 19:00:00,10.461,10.466,10.508,10.673,7.636,6.399,5.603,6.576,10.222,77.59,11.8,6.712
2022-03-10 19:15:00,10.415,10.418,10.469,10.634,7.71,6.442,5.65,6.626,10.173,77.799,11.8,6.687
2022-03-10 19:30:00,10.375,10.377,10.433,10.599,7.776,6.511,5.813,6.715,10.124,77.953,11.8,6.839
2022-03-10 19:45:00,10.338,10.338,10.401,10.568,7.641,6.474,5.76,6.663,10.075,78.024,11.8,6.585
2022-03-10 20:00:00,10.302,10.3,10.369,10.539,7.53,6.472,5.795,6.674,10.026,77.932,11.8,6.611
2022-03-10 20:15:00,10.268,10.265,10.338,10.511,7.376,6.422,5.818,6.637,10.001,77.926,11.8,6.687
2022-03-10 20:30:00,10.239,10.236,10.311,10.488,7.247,6.29,5.797,6.587,9.952,78.162,11.8,6.458
2022-03-10 20:45:00,10.21,10.208,10.285,10.467,7.319,6.339,5.85,6.599,9.903,78.343,11.8,6.484
2022-03-10 21:00:00,10.184,10.182,10.262,10.447,7.269,6.293,5.653,6.476,9.879,78.365,11.8,6.611
2022-03-10 21:15:00,10.159,10.156,10.237,10.427,6.95,6.045,5.329,6.104,9.854,78.359,11.8,6.306
2022-03-10 21:30:00,10.133,10.13,10.214,10.406,6.672,5.803,4.997,5.787,9.805,78.403,11.8,6.077
2022-03-10 21:45:00,10.109,10.104,10.191,10.384,6.477,5.589,4.804,5.63,9.756,78.475,11.8,5.77
2022-03-10 22:00:00,10.083,10.078,10.167,10.361,6.245,5.374,4.605,5.411,9.706,78.573,11.8,5.539
2022-03-10 22:15:00,10.056,10.052,10.142,10.338,6.022,5.184,4.478,5.295,9.657,78.699,11.8,5.385
2022-03-10 22:30:00,10.03,10.026,10.116,10.317,5.974,5.115,4.456,5.276,9.608,78.824,11.8,5.308
2022-03-10 22:45:00,10.006,10.001,10.092,10.297,5.879,5.014,4.33,5.155,9.558,78.922,11.8,5.231
2022-03-10 23:00:00,9.983,9.977,10.069,10.276,5.941,5.047,4.317,5.135,9.534,78.999,11.8,5.205
2022-03-10 23:15:00,9.96,9.955,10.046,10.257,6.014,5.126,4.426,5.208,9.509,79.102,11.8,5.282
2022-03-10 23:30:00,9.938,9.934,10.023,10.24,6.045,5.168,4.498,5.21,9.485,79.178,11.8,5.385
2022-03-10 23:45:00,9.918,9.914,10.001,10.224,6.017,5.148,4.478,5.142,9.46,79.227,11.8,5.411
2022-03-11 00:00:00,9.9,9.894,9.981,10.208,5.912,5.081,4.394,5.084,9.435,79.276,11.8,5.385
2022-03-11 00:15:00,9.88,9.874,9.96,10.191,5.637,4.884,4.153,4.825,9.41,79.325,11.8,4.973
2022-03-11 00:30:00,9.858,9.852,9.937,10.171,5.306,4.556,3.894,4.521,9.361,79.423,11.8,4.272
2022-03-11 00:45:00,9.834,9.826,9.912,10.15,5.023,4.299,3.663,4.306,9.287,79.569,11.8,3.801
2022-03-11 01:00:00,9.808,9.798,9.884,10.124,4.72,4.089,3.432,4.089,9.213,79.607,11.8,3.327
2022-03-11 01:15:00,9.78,9.769,9.857,10.096,4.597,3.935,3.335,3.979,9.163,79.786,11.8,3.168
2022-03-11 01:30:00,9.752,9.741,9.828,10.07,4.46,3.852,3.3,3.937,9.114,79.91,11.8,3.168
2022-03-11 01:45:00,9.725,9.712,9.798,10.043,4.252,3.755,3.205,3.819,9.064,80.007,11.8,2.93
2022-03-11 02:00:00,9.697,9.683,9.769,10.017,4.007,3.628,3.012,3.664,9.015,80.104,11.8,2.69
2022-03-11 02:15:00,9.669,9.655,9.74,9.989,3.827,3.52,2.878,3.493,8.965,80.174,11.8,2.503
2022-03-11 02:30:00,9.64,9.624,9.709,9.96,3.638,3.394,2.715,3.323,8.916,80.136,11.8,2.423
2022-03-11 02:45:00,9.611,9.594,9.678,9.931,3.483,3.29,2.602,3.185,8.866,80.179,11.8,2.289
2022-03-11 03:00:00,9.581,9.564,9.648,9.903,3.655,3.38,2.825,3.385,8.841,80.228,11.8,2.477
2022-03-11 03:15:00,9.555,9.537,9.618,9.877,3.933,3.589,3.075,3.582,8.817,80.33,11.8,2.983
2022-03-11 03:30:00,9.531,9.514,9.591,9.854,4.146,3.771,3.295,3.763,8.817,80.33,11.8,3.354
2022-03-11 03:45:00,9.509,9.49,9.566,9.834,4.215,3.874,3.403,3.812,8.817,80.276,11.8,3.643
2022-03-11 04:00:00,9.487,9.47,9.541,9.814,4.201,3.838,3.342,3.784,8.792,80.271,11.8,3.564
2022-03-11 04:15:00,9.466,9.45,9.518,9.795,4.203,3.811,3.337,3.776,8.792,80.298,11.8,3.617
2022-03-11 04:30:00,9.446,9.43,9.495,9.777,4.138,3.776,3.295,3.669,8.767,80.319,11.8,3.617
2022-03-11 04:45:00,9.426,9.41,9.472,9.757,4.108,3.751,3.254,3.671,8.767,80.346,11.8,3.564
2022-03-11 05:00:00,9.406,9.389,9.449,9.737,4.151,3.817,3.37,3.706,8.742,80.368,11.8,3.696
2022-03-11 05:15:00,9.384,9.369,9.426,9.718,4.17,3.843,3.421,3.768,8.742,80.395,11.8,3.749
2022-03-11 05:30:00,9.364,9.349,9.403,9.698,3.974,3.755,3.267,3.553,8.717,80.389,11.8,3.643
2022-03-11 05:45:00,9.342,9.327,9.379,9.677,3.732,3.533,3.094,3.381,8.693,80.41,11.8,3.168
2022-03-11 06:00:00,9.321,9.304,9.353,9.655,3.712,3.582,3.145,3.389,8.668,80.432,11.8,3.617
2022-03-11 06:15:00,9.301,9.285,9.332,9.635,3.719,3.802,2.938,3.178,8.693,80.357,90.7,3.801
2022-03-11 06:30:00,9.284,9.27,9.31,9.62,4.037,5.013,2.986,3.208,8.767,80.265,145.8,4.636
2022-03-11 06:45:00,9.27,9.259,9.295,9.606,4.415,6.035,3.064,3.246,8.817,80.114,185.3,5.745
2022-03-11 07:00:00,9.261,9.25,9.279,9.597,6.498,6.336,3.094,3.304,8.891,79.888,193.2,6.56
2022-03-11 07:15:00,9.253,9.244,9.268,9.589,9.328,6.949,3.252,3.538,8.99,79.666,429.7,8.469
2022-03-11 07:30:00,9.261,9.259,9.271,9.604,14.743,8.742,3.576,3.924,9.262,78.967,555.8,11.856
2022-03-11 07:45:00,9.281,9.288,9.287,9.632,18.62,9.995,3.94,4.421,9.558,78.269,705.6,14.505
2022-03-11 08:00:00,9.308,9.327,9.308,9.669,19.799,9.861,4.288,4.866,9.829,77.452,957.9,15.414
2022-03-11 08:15:00,9.35,9.381,9.344,9.723,22.398,9.658,4.718,5.451,10.222,76.408,752.9,18.366
2022-03-11 08:30:00,9.396,9.436,9.376,9.769,19.79,9.947,5.21,6.153,10.443,75.763,2116.8,18.747
2022-03-11 08:45:00,9.46,9.515,9.43,9.844,21.582,9.881,5.542,6.504,10.858,74.655,500.6,21.246
2022-03-11 09:00:00,9.531,9.601,9.489,9.923,23.292,10.175,6.228,7.655,11.394,73.507,1423.0,24.291
2022-03-11 09:15:00,9.603,9.685,9.551,9.998,22.961,10.152,6.107,7.821,11.637,73.107,1833.0,24.267
2022-03-11 09:30:00,9.695,9.788,9.629,10.096,25.084,10.436,6.442,8.265,12.147,72.108,2030.1,27.186
2022-03-11 09:45:00,9.789,9.897,9.715,10.193,24.015,10.485,6.558,8.514,12.268,71.34,1967.0,26.182
2022-03-11 10:00:00,9.9,10.01,9.809,10.3,26.565,11.312,7.094,9.551,13.064,70.24,2463.7,31.103
2022-03-11 10:15:00,10.035,10.161,9.931,10.433,27.092,12.301,7.633,10.323,13.666,68.575,2905.2,32.949
2022-03-11 10:30:00,10.176,10.319,10.056,10.571,26.361,13.087,8.481,11.064,14.026,67.283,1840.9,33.992
2022-03-11 10:45:00,10.273,10.42,10.136,10.657,24.268,13.294,9.166,11.463,13.834,67.277,910.6,31.816
2022-03-11 11:00:00,10.351,10.493,10.199,10.724,23.966,13.727,9.927,12.208,14.074,67.784,1147.1,33.157
2022-03-11 11:15:00,10.446,10.606,10.282,10.818,23.192,14.041,10.554,12.571,14.266,66.978,3299.4,33.209
2022-03-11 11:30:00,10.565,10.767,10.383,10.936,22.693,14.495,11.041,13.209,14.912,66.25,2818.4,35.342
2022-03-11 11:45:00,10.742,11.084,10.54,11.117,21.869,14.972,11.731,13.993,15.939,64.111,3425.5,38.226
2022-03-11 12:00:00,10.954,11.466,10.721,11.33,21.981,15.633,12.494,15.227,16.868,62.34,3141.7,43.133
2022-03-11 12:15:00,11.155,11.793,10.898,11.537,21.533,15.636,12.971,15.907,17.082,62.018,3520.1,44.104
2022-03-11 12:30:00,11.304,11.993,11.03,11.692,20.983,15.178,12.656,15.834,16.511,62.489,697.7,38.393
2022-03-11 12:45:00,11.426,12.137,11.132,11.821,21.097,15.567,13.075,16.795,17.011,62.244,3141.7,44.812
2022-03-11 13:00:00,11.558,12.357,11.254,11.975,20.716,15.593,13.163,16.408,16.749,61.992,942.1,39.516
2022-03-11 13:15:00,11.645,12.322,11.323,12.056,20.913,16.056,15.246,16.853,16.868,62.846,3133.8,43.982
2022-03-11 13:30:00,11.752,12.387,11.423,12.193,21.506,16.615,17.152,17.198,17.296,61.874,3015.5,46.481
2022-03-11 13:45:00,11.88,12.491,11.542,12.352,21.888,16.896,18.834,18.091,17.653,61.214,2668.7,48.57
2022-03-11 14:00:00,12.006,12.582,11.665,12.506,21.601,16.951,21.03,19.051,17.938,61.29,3102.3,50.025
2022-03-11 14:15:00,12.121,12.663,11.778,12.642,21.175,16.93,22.446,19.585,17.915,61.466,2708.1,49.377
2022-03-11 14:30:00,12.207,12.702,11.863,12.734,20.735,16.902,23.471,20.786,17.653,62.232,2581.9,47.417
2022-03-11 14:45:00,12.254,12.707,11.912,12.775,20.366,16.455,21.167,20.214,16.868,63.618,847.5,40.2
2022-03-11 15:00:00,12.258,12.663,11.919,12.767,19.784,15.748,20.695,20.159,16.463,65.204,942.1,36.96
2022-03-11 15:15:00,12.221,12.591,11.892,12.714,17.873,14.222,16.573,17.327,15.414,67.593,484.9,27.063
2022-03-11 15:30:00,12.152,12.476,11.83,12.622,16.466,13.159,14.96,15.613,14.745,69.381,674.1,23.208
2022-03-11 15:45:00,12.077,12.37,11.762,12.536,15.445,12.523,14.807,14.868,14.361,70.315,445.4,22.154
2022-03-11 16:00:00,11.986,12.246,11.684,12.437,14.459,11.833,13.637,13.383,13.81,71.268,193.2,18.604
2022-03-11 16:15:00,11.887,12.115,11.595,12.328,13.382,10.979,12.502,12.286,13.305,72.335,130.1,16.082
2022-03-11 16:30:00,11.784,11.986,11.504,12.219,12.509,10.231,11.42,11.304,12.896,73.075,82.8,14.194
2022-03-11 16:45:00,11.683,11.863,11.412,12.116,11.778,9.666,10.605,10.476,12.534,73.088,67.0,12.847
2022-03-11 17:00:00,11.584,11.746,11.323,12.019,11.242,9.202,9.883,9.872,12.268,73.12,43.4,11.807
2022-03-11 17:15:00,11.49,11.639,11.236,11.927,10.876,8.841,9.364,9.467,12.025,73.296,35.5,11.053
2022-03-11 17:30:00,11.4,11.537,11.155,11.842,10.492,8.467,8.961,9.12,11.807,73.898,11.8,10.394
2022-03-11 17:45:00,11.315,11.443,11.081,11.763,10.224,8.257,8.64,8.833,11.613,74.558,11.8,9.829
2022-03-11 18:00:00,11.236,11.358,11.011,11.69,9.832,7.932,8.202,8.397,11.443,74.97,11.8,9.41
2022-03-11 18:15:00,11.16,11.277,10.945,11.622,9.379,7.536,7.824,8.065,11.297,75.357,11.8,8.817
2022-03-11 18:30:00,11.088,11.199,10.883,11.558,9.092,7.311,7.534,7.782,11.127,75.544,11.8,8.469
2022-03-11 18:45:00,11.021,11.128,10.826,11.499,8.744,7.025,7.23,7.497,11.005,75.99,11.8,8.17
2022-03-11 19:00:00,10.959,11.064,10.773,11.444,8.518,6.83,7.028,7.305,10.883,76.187,11.8,7.895
2022-03-11 19:15:00,10.899,11.003,10.722,11.396,8.31,6.674,6.859,7.156,10.761,75.967,11.8,7.72
2022-03-11 19:30:00,10.844,10.947,10.676,11.349,8.151,6.555,6.709,7.012,10.712,76.317,11.8,7.594
2022-03-11 19:45:00,10.794,10.895,10.635,11.307,7.974,6.423,6.52,6.818,10.614,76.572,11.8,7.419
2022-03-11 20:00:00,10.747,10.847,10.597,11.268,7.777,6.25,6.299,6.576,10.541,76.695,11.8,7.167
2022-03-11 20:15:00,10.704,10.802,10.56,11.23,7.608,6.131,6.123,6.385,10.467,76.872,11.8,7.015
2022-03-11 20:30:00,10.663,10.76,10.528,11.196,7.487,6.046,6.024,6.282,10.418,77.137,11.8,6.914
2022-03-11 20:45:00,10.626,10.722,10.498,11.164,7.343,5.918,5.786,6.021,10.345,77.122,11.8,6.763
2022-03-11 21:00:00,10.591,10.686,10.47,11.134,7.236,5.832,5.683,5.917,10.296,77.386,11.8,6.585
2022-03-11 21:15:00,10.557,10.65,10.444,11.107,7.149,5.76,5.587,5.827,10.247,77.595,11.8,6.484
2022-03-11 21:30:00,10.527,10.618,10.421,11.081,7.075,5.728,5.489,5.722,10.222,77.809,11.8,6.535
2022-03-11 21:45:00,10.498,10.588,10.4,11.055,6.957,5.64,5.383,5.629,10.173,77.908,11.8,6.458
2022-03-11 22:00:00,10.47,10.559,10.38,11.03,6.862,5.56,5.3,5.529,10.124,77.953,11.8,6.306
2022-03-11 22:15:00,10.446,10.533,10.361,11.009,6.81,5.517,5.247,5.462,10.1,78.057,11.8,6.23
2022-03-11 22:30:00,10.421,10.507,10.345,10.989,6.748,5.459,5.213,5.414,10.075,78.161,11.8,6.179
2022-03-11 22:45:00,10.4,10.482,10.328,10.971,6.672,5.42,5.152,5.34,10.051,78.238,11.8,6.102
2022-03-11 23:00:00,10.378,10.459,10.312,10.953,6.595,5.33,5.097,5.322,10.001,78.391,11.8,6.077
2022-03-11 23:15:00,10.358,10.438,10.297,10.936,6.517,5.282,5.018,5.221,9.977,78.413,11.8,5.975
2022-03-11 23:30:00,10.34,10.417,10.283,10.921,6.422,5.21,4.93,5.106,9.952,78.544,11.8,5.924
2022-03-11 23:45:00,10.32,10.395,10.268,10.902,6.347,5.14,4.85,5.05,9.928,78.621,11.8,5.847
2022-03-12 00:00:00,10.303,10.375,10.254,10.886,6.314,5.134,4.83,5.035,9.903,78.752,11.8,5.872
2022-03-12 00:15:00,10.286,10.355,10.242,10.87,6.263,5.095,4.795,5.005,9.879,78.856,11.8,5.821
2022-03-12 00:30:00,10.27,10.337,10.228,10.857,6.183,5.011,4.741,4.969,9.854,78.932,11.8,5.796
2022-03-12 00:45:00,10.254,10.319,10.214,10.843,6.143,4.985,4.693,4.918,9.829,79.036,11.8,5.745
2022-03-12 01:00:00,10.237,10.3,10.202,10.828,6.148,4.993,4.68,4.924,9.805,79.193,11.8,5.77
2022-03-12 01:15:00,10.224,10.282,10.188,10.811,6.113,4.979,4.646,4.911,9.78,79.27,11.8,5.796
2022-03-12 01:30:00,10.207,10.263,10.175,10.796,6.019,4.932,4.576,4.827,9.756,79.292,11.8,5.719
2022-03-12 01:45:00,10.191,10.245,10.161,10.78,5.923,4.85,4.498,4.744,9.731,79.368,11.8,5.565
2022-03-12 02:00:00,10.175,10.225,10.145,10.764,5.821,4.761,4.395,4.633,9.706,79.444,11.8,5.437
2022-03-12 02:15:00,10.158,10.205,10.13,10.747,5.655,4.644,4.268,4.49,9.682,79.493,11.8,5.257
2022-03-12 02:30:00,10.139,10.184,10.113,10.728,5.287,4.434,4.038,4.197,9.632,79.59,11.8,4.818
2022-03-12 02:45:00,10.119,10.161,10.096,10.709,4.981,4.229,3.879,3.956,9.583,79.688,11.8,4.584
2022-03-12 03:00:00,10.099,10.135,10.076,10.684,4.803,4.071,3.737,3.86,9.534,79.677,11.8,4.428
2022-03-12 03:15:00,10.075,10.11,10.056,10.66,4.764,4.004,3.683,3.799,9.485,79.721,11.8,4.324
2022-03-12 03:30:00,10.052,10.086,10.035,10.635,4.555,3.807,3.523,3.653,9.46,79.797,11.8,4.141
2022-03-12 03:45:00,10.029,10.061,10.013,10.611,4.384,3.684,3.383,3.479,9.41,79.867,11.8,3.958
2022-03-12 04:00:00,10.004,10.035,9.99,10.583,4.303,3.645,3.31,3.404,9.386,79.916,11.8,4.037
2022-03-12 04:15:00,9.978,10.009,9.967,10.559,4.081,3.482,3.163,3.266,9.336,79.959,11.8,3.643
2022-03-12 04:30:00,9.954,9.981,9.944,10.531,4.09,3.485,3.211,3.361,9.287,80.056,11.8,3.591
2022-03-12 04:45:00,9.927,9.955,9.92,10.504,4.014,3.446,3.175,3.284,9.262,80.078,11.8,3.617
2022-03-12 05:00:00,9.903,9.927,9.895,10.476,3.855,3.319,2.997,3.152,9.238,80.154,11.8,3.38
2022-03-12 05:15:00,9.877,9.901,9.871,10.45,4.022,3.441,3.147,3.262,9.188,80.251,11.8,3.433
2022-03-12 05:30:00,9.852,9.875,9.846,10.424,4.164,3.569,3.297,3.431,9.188,80.332,11.8,3.722
2022-03-12 05:45:00,9.828,9.851,9.823,10.4,4.115,3.589,3.284,3.465,9.163,80.299,11.8,3.854
2022-03-12 06:00:00,9.806,9.828,9.801,10.378,4.25,3.681,3.404,3.584,9.163,80.299,11.8,4.22
2022-03-12 06:15:00,9.788,9.809,9.781,10.358,4.381,3.801,3.508,3.709,9.188,80.278,51.2,4.74
2022-03-12 06:30:00,9.774,9.797,9.766,10.346,4.667,4.064,3.687,3.888,9.287,80.164,185.3,5.872
2022-03-12 06:45:00,9.765,9.792,9.757,10.338,4.95,4.283,3.95,4.094,9.361,79.883,240.5,6.484
2022-03-12 07:00:00,9.76,9.791,9.749,10.335,5.425,4.611,4.211,4.402,9.485,79.612,303.5,7.494
2022-03-12 07:15:00,9.76,9.795,9.748,10.337,5.872,4.96,4.483,4.683,9.583,79.308,319.3,8.344
2022-03-12 07:30:00,9.766,9.805,9.748,10.343,6.487,5.427,4.877,5.123,9.706,79.036,563.7,9.78
2022-03-12 07:45:00,9.781,9.826,9.757,10.36,7.735,6.161,5.247,5.632,9.928,78.512,674.1,11.516
2022-03-12 08:00:00,9.805,9.854,9.774,10.387,10.626,7.122,5.374,5.819,10.198,77.859,611.0,13.401
2022-03-12 08:15:00,9.832,9.886,9.797,10.42,14.397,7.935,5.974,6.612,10.565,77.333,1162.9,17.177
2022-03-12 08:30:00,9.878,9.946,9.835,10.473,16.025,8.431,6.178,6.973,10.907,76.247,1044.6,18.675
2022-03-12 08:45:00,9.932,10.015,9.886,10.54,20.478,8.776,6.088,7.165,11.346,74.922,1257.5,21.795
2022-03-12 09:00:00,10.004,10.101,9.95,10.625,23.791,9.146,6.17,7.599,11.856,73.656,1549.2,25.307
2022-03-12 09:15:00,10.098,10.213,10.036,10.733,26.41,9.606,6.404,8.188,12.461,72.114,1762.0,28.295
2022-03-12 09:30:00,10.208,10.338,10.135,10.849,27.957,10.162,6.721,8.799,12.992,70.797,1943.3,30.444
2022-03-12 09:45:00,10.331,10.478,10.243,10.974,29.219,10.559,7.195,9.826,13.522,69.783,2148.3,33.131
2022-03-12 10:00:00,10.473,10.635,10.374,11.117,29.8,10.985,7.73,10.716,14.194,69.047,2416.4,35.502
2022-03-12 10:15:00,10.634,10.815,10.522,11.277,29.754,11.546,8.23,11.668,14.768,68.23,2463.7,36.933
2022-03-12 10:30:00,10.793,10.992,10.663,11.428,29.244,12.666,8.913,12.416,15.175,67.288,3677.8,37.921
2022-03-12 10:45:00,10.948,11.164,10.799,11.575,29.132,13.669,9.591,13.032,15.509,65.742,1769.9,38.7
2022-03-12 11:00:00,11.061,11.286,10.896,11.677,27.04,14.141,10.328,13.634,15.199,65.775,1754.1,36.878
2022-03-12 11:15:00,11.149,11.377,10.969,11.756,26.003,14.716,11.332,14.42,15.175,65.624,1888.2,36.796
2022-03-12 11:30:00,11.259,11.52,11.064,11.865,26.283,15.248,12.196,15.742,15.724,65.016,1265.3,38.784
2022-03-12 11:45:00,11.318,11.572,11.12,11.915,23.787,14.74,11.918,15.031,14.936,66.487,1257.5,34.124
2022-03-12 12:00:00,11.39,11.675,11.18,11.981,22.952,14.894,12.431,15.818,15.318,66.76,1233.8,35.662
2022-03-12 12:15:00,11.438,11.746,11.228,12.03,21.927,14.604,12.48,15.599,14.936,67.361,3378.2,32.898
2022-03-12 12:30:00,11.493,11.819,11.272,12.08,21.072,14.578,12.692,15.606,14.84,67.634,1020.9,31.765
2022-03-12 12:45:00,11.564,11.933,11.329,12.155,21.454,15.133,13.581,17.076,15.676,67.174,2684.4,39.63
2022-03-12 13:00:00,11.611,11.997,11.376,12.204,20.635,14.737,13.186,16.135,14.936,67.825,831.7,31.001
2022-03-12 13:15:00,11.643,11.984,11.402,12.234,20.568,14.867,14.616,16.743,15.247,68.201,2266.6,36.119
2022-03-12 13:30:00,11.692,12.034,11.446,12.295,20.277,15.015,14.737,16.649,15.247,68.027,2558.3,34.677
2022-03-12 13:45:00,11.801,12.175,11.545,12.443,21.029,15.904,17.561,17.44,16.368,65.922,3094.4,41.678
2022-03-12 14:00:00,11.881,12.246,11.616,12.527,20.732,15.907,18.299,17.286,16.272,65.406,2802.7,39.686
2022-03-12 14:15:00,11.948,12.302,11.684,12.606,20.058,15.33,18.235,17.298,16.058,65.545,800.2,36.146
2022-03-12 14:30:00,11.983,12.31,11.724,12.644,19.539,15.033,18.47,18.262,15.915,66.633,2061.6,35.77
2022-03-12 14:45:00,12.034,12.351,11.78,12.713,19.262,14.786,20.519,20.079,16.153,66.266,2369.1,37.315
2022-03-12 15:00:00,12.075,12.376,11.825,12.766,18.512,14.33,21.601,20.694,16.082,66.458,2156.2,36.254
2022-03-12 15:15:00,12.101,12.382,11.856,12.802,17.727,13.787,22.253,20.993,15.867,66.917,2022.2,34.651
2022-03-12 15:30:00,12.109,12.372,11.869,12.821,16.957,13.27,22.652,20.805,15.557,67.473,1817.2,32.458
2022-03-12 15:45:00,12.102,12.346,11.866,12.826,16.394,12.922,23.337,20.686,15.27,68.061,1620.1,30.268
2022-03-12 16:00:00,12.084,12.307,11.851,12.812,15.611,12.384,23.695,20.37,14.936,68.752,1359.9,28.221
2022-03-12 16:15:00,12.05,12.254,11.821,12.772,14.753,11.756,22.327,19.09,14.457,69.586,752.9,24.195
2022-03-12 16:30:00,11.995,12.178,11.771,12.695,13.629,10.838,19.664,16.793,13.906,70.715,327.2,19.674
2022-03-12 16:45:00,11.924,12.083,11.704,12.601,12.408,9.923,16.75,14.694,13.377,71.839,303.5,16.32
2022-03-12 17:00:00,11.848,11.99,11.634,12.512,11.573,9.25,14.773,13.308,13.04,72.397,295.6,14.697
2022-03-12 17:15:00,11.774,11.898,11.563,12.425,10.931,8.669,13.093,12.018,12.703,72.557,153.7,13.137
2022-03-12 17:30:00,11.693,11.8,11.488,12.335,10.161,8.073,11.833,11.0,12.364,73.111,67.0,11.443
2022-03-12 17:45:00,11.61,11.701,11.414,12.246,9.409,7.436,10.631,9.937,12.074,73.727,11.8,9.903
