Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATICO CEN:Zone Mean Air Temperature [C](Hourly),ATICO E:Zone Mean Air Temperature [C](Hourly),MODULO:Zone Mean Air Temperature [C](Hourly),ATICO O:Zone Mean Air Temperature [C](Hourly) 
 08/23  16:00:00,11.8125,20.882420381498208,23.075608196310506,10.17409938881348,20.93598185242335 
 08/23  17:00:00,10.2625,10.83004926407725,12.753416183055326,8.517650739789902,11.560108204161822 
 08/23  18:00:00,6.9,6.42502885416255,6.678893661922133,6.97133230216283,6.225064469215032 
 08/23  19:00:00,3.5250000000000005,3.6521580349092996,3.07530947815032,5.854066942689897,2.7032382223986426 
 08/23  20:00:00,1.0875,0.8608637575523062,0.46805937253974697,5.344464858608614,0.09970904749828705 
 08/23  21:00:00,-0.5125,-0.6912952400233863,-1.363699272189952,4.923594211709125,-1.7310333341506559 
 08/23  22:00:00,-2.4375,-1.7542971702635786,-2.742844229521452,4.593809986951788,-3.0951616296742445 
 08/23  23:00:00,-3.3625,-2.3759249156242214,-3.7546886763427707,4.320299128930842,-4.090770137124274 
 08/23  24:00:00,-5.3375,-3.322549316071377,-4.925480179527054,4.096285720492919,-5.246263374822889 
 08/24  01:00:00,-7.375,-4.65992971223717,-6.661947467691505,3.7865786972332806,-6.969040282078426 
 08/24  02:00:00,-7.9,-5.3336241251203309,-7.569113530875437,3.566120532879336,-7.860555063541376 
 08/24  03:00:00,-8.7125,-5.768877038466935,-8.19272921074312,3.3545091953295858,-8.467198640030422 
 08/24  04:00:00,-7.762500000000001,-5.8657719583248959,-8.433131423499296,3.2089002516309796,-8.694668968256878 
 08/24  05:00:00,-8.275,-5.877738179901117,-8.463441445470443,3.078151982518406,-8.710690672613094 
 08/24  06:00:00,-9.725,-6.564012717615886,-9.285219518003626,2.831291413528403,-9.514435607458275 
 08/24  07:00:00,-9.4125,-1.2289861136644374,-2.714975648281526,3.1361074494437246,-2.4039493595792078 
 08/24  08:00:00,-5.750000000000001,11.31823181429018,8.945833854661883,4.192915413128782,11.018839613327863 
 08/24  09:00:00,1.7000000000000002,22.836050311142473,19.189281064792867,5.733957691979035,22.99321480809807 
 08/24  10:00:00,7.4375,29.556373257154318,26.288112556116898,7.496728327601091,30.261113241414308 
 08/24  11:00:00,10.15,32.67462310732001,31.942001674786295,9.263932307471919,34.68487018366393 
 08/24  12:00:00,11.462500000000003,33.002738822957478,35.32144150644143,10.756109195976869,36.59040075762407 
 08/24  13:00:00,12.425,30.463936026026784,34.41142888325694,11.581265263993519,34.53945471370003 
 08/24  14:00:00,12.9875,29.937877004681466,33.788341085306587,11.876772682349018,33.21461940535781 
